H,1559071135,301756
P,1559071135,5197
P,1559071165,5196
P,1559071194,5196
P,1559071223,5197
P,1559071253,5195
P,1559071282,5198
P,1559071311,5197
P,1559071340,5197
P,1559071371,5196
P,1559071400,5196
P,1559071429,5197
P,1559071459,5197
P,1559071488,5197
P,1559071517,5197
P,1559071546,5196
P,1559071576,5197
P,1559071605,5197
P,1559071634,5196
P,1559071665,5197
P,1559071694,5197
P,1559071723,5196
P,1559071752,5198
P,1559071782,5196
P,1559071811,5196
P,1559071840,5198
P,1559071870,5198
P,1559071899,5197
P,1559071928,5196
P,1559071958,5197
P,1559071988,5198
P,1559072017,5196
P,1559072046,5197
P,1559072076,5197
P,1559072105,5198
P,1559072134,5196
P,1559072163,5197
P,1559072193,5196
P,1559072222,5197
P,1559072252,5197
P,1559072281,5197
P,1559072311,5197
P,1559072340,5197
P,1559072369,5197
P,1559072399,5197
P,1559072428,5197
P,1559072457,5197
P,1559072486,5197
P,1559072516,5197
P,1559072546,5197
P,1559072575,5198
P,1559072605,5198
P,1559072634,5197
P,1559072664,5198
P,1559072693,5197
P,1559072723,5197
P,1559072752,5197
P,1559072781,5197
P,1559072811,5197
P,1559072841,5196
D,1559072856,386560
D,1559072858,395520
D,1559072860,400128
D,1559072862,400128
D,1559072865,399872
D,1559072867,399104
D,1559072869,401920
P,1559072870,5196
D,1559072871,399872
R,1559072871,000000000
X,1559072873,608192,6927
X,1559072874,607106,3255
X,1559072874,607543,5873
X,1559072875,607276,1600
X,1559072875,607510,800
X,1559072876,607513,1579
X,1559072876,607640,1632
X,1559072877,607882,6484
X,1559072878,607764,2311
X,1559072878,606928,1098
X,1559072879,606641,1139
X,1559072879,606949,2145
X,1559072880,607352,911
X,1559072880,607501,1448
X,1559072881,607355,1140
X,1559072882,607020,1324
X,1559072882,607484,1463
X,1559072883,607307,1054
X,1559072883,606949,3488
X,1559072884,606768,1586
X,1559072884,606400,1250
X,1559072885,605718,1470
X,1559072886,605781,1890
X,1559072886,605779,1621
X,1559072887,606117,1844
X,1559072887,607118,1604
X,1559072888,607149,1287
X,1559072888,607941,1839
X,1559072889,607838,1641
X,1559072889,607002,1222
X,1559072890,607043,3874
X,1559072891,608227,3023
X,1559072891,607694,1512
X,1559072892,607452,1423
X,1559072892,607104,1689
X,1559072893,606529,1240
X,1559072893,606779,1362
X,1559072894,606397,1152
X,1559072895,606470,2207
X,1559072895,607524,1518
X,1559072896,607704,1072
X,1559072896,607570,669
X,1559072897,607033,1581
X,1559072897,606463,2003
X,1559072897,606725,1654
X,1559072898,606908,1784
X,1559072898,606595,1359
X,1559072899,607049,3258
P,1559072899,5188
X,1559072899,608591,1134
X,1559072900,608922,1076
X,1559072900,608661,2211
X,1559072901,608595,4338
X,1559072902,608210,1616
X,1559072902,607559,1398
X,1559072903,606521,2325
X,1559072903,606063,909
X,1559072904,605711,972
X,1559072904,605691,1993
X,1559072905,605398,1126
X,1559072905,604896,1583
X,1559072906,604948,1852
X,1559072907,605689,1782
X,1559072907,606218,1615
X,1559072908,606507,1195
X,1559072908,606280,1589
X,1559072909,607069,1493
X,1559072909,606396,2397
X,1559072910,606860,1856
X,1559072911,607391,951
X,1559072911,607309,646
X,1559072912,607067,1363
X,1559072912,606669,995
X,1559072913,606951,858
X,1559072913,607563,1018
X,1559072914,607632,1723
X,1559072915,606706,2189
X,1559072915,601761,7261
X,1559072916,601687,10069
X,1559072916,599771,6201
X,1559072917,598749,14673
X,1559072917,599740,7731
X,1559072918,600834,4850
X,1559072918,602403,3652
X,1559072919,600007,7120
X,1559072920,601853,2351
X,1559072920,603549,3172
X,1559072921,605631,5435
X,1559072921,606139,4476
X,1559072922,606161,5675
X,1559072922,606555,5105
X,1559072923,608378,3043
X,1559072924,607798,4146
X,1559072924,608120,1546
X,1559072925,608055,1793
X,1559072925,608007,3506
X,1559072926,608008,2477
X,1559072926,607890,1807
X,1559072927,607793,870
X,1559072928,607826,1190
X,1559072928,607997,1716
X,1559072929,608147,929
P,1559072929,5190
X,1559072929,608298,1650
X,1559072930,608267,1023
X,1559072930,608241,925
X,1559072931,608520,1173
X,1559072932,608569,1121
X,1559072932,608745,1645
X,1559072933,608894,862
X,1559072933,609006,1155
X,1559072934,609089,985
X,1559072934,609113,806
X,1559072935,609299,1459
X,1559072935,609085,1915
X,1559072936,609216,786
X,1559072937,609167,795
X,1559072937,609157,1799
X,1559072938,609177,1004
X,1559072938,609144,1435
X,1559072938,609266,1027
X,1559072938,609265,1397
X,1559072939,609363,752
X,1559072940,609127,1142
X,1559072940,609040,651
