H,1558214589,301756
D,1558214589,470272
D,1558214591,472064
D,1558214593,469248
D,1558214595,471296
D,1558214597,472064
D,1558214600,470784
P,1558214600,5246
D,1558214602,471552
D,1558214604,471296
D,1558214606,472832
D,1558214608,476928
D,1558214611,472064
D,1558214613,471040
D,1558214614,471808
D,1558214616,472320
D,1558214618,473600
D,1558214621,470784
D,1558214623,471296
D,1558214625,471808
D,1558214627,471552
P,1558214629,5272
D,1558214629,471552
D,1558214632,471552
D,1558214634,471552
D,1558214636,472576
D,1558214638,472320
D,1558214640,471808
D,1558214643,473344
D,1558214645,471808
D,1558214647,470784
R,1558214647,000000000
X,1558214649,716443,3804
X,1558214649,716633,2956
X,1558214650,716591,6083
X,1558214651,717141,6612
X,1558214651,716543,1171
X,1558214652,716312,5382
X,1558214652,716246,3571
X,1558214653,716336,1492
X,1558214653,716327,1331
X,1558214654,716430,1318
X,1558214654,716646,2961
X,1558214654,714059,12508
X,1558214655,720800,29453
X,1558214655,716138,5843
X,1558214656,716410,2228
X,1558214656,716643,3989
X,1558214657,716750,3670
X,1558214657,716527,2404
X,1558214658,716292,1736
P,1558214658,5268
X,1558214659,716965,3076
X,1558214659,714127,14757
X,1558214660,716122,23243
X,1558214660,716912,4058
X,1558214661,716851,3140
X,1558214661,716591,1551
X,1558214662,716771,2527
X,1558214663,716799,3007
X,1558214663,716840,8141
X,1558214664,716298,1980
X,1558214664,716444,1435
X,1558214665,716701,1054
X,1558214665,716740,1137
X,1558214666,716655,2563
X,1558214667,716709,1503
X,1558214667,716815,1743
X,1558214668,716704,803
X,1558214668,717085,4227
X,1558214669,716178,9974
X,1558214669,716870,2358
X,1558214670,716571,1126
X,1558214670,716572,2653
X,1558214671,716426,1656
X,1558214672,716752,1660
X,1558214672,716538,6345
X,1558214673,716632,2612
X,1558214673,716799,853
X,1558214674,716545,2302
X,1558214674,717003,2306
X,1558214675,716907,8515
X,1558214676,716719,1696
X,1558214676,716556,1944
X,1558214677,716704,2423
X,1558214677,716856,1527
X,1558214678,716883,1622
X,1558214678,717014,2355
X,1558214679,717032,2378
X,1558214680,716951,1857
X,1558214680,716971,2025
X,1558214681,716511,2968
X,1558214681,716567,1459
X,1558214682,716488,1354
X,1558214682,716442,1953
X,1558214683,716480,13985
X,1558214683,716668,2782
X,1558214684,716722,1399
X,1558214685,716708,9488
X,1558214685,716901,2923
X,1558214686,716669,3061
X,1558214686,716561,2217
X,1558214687,716516,1253
X,1558214687,716641,2291
X,1558214688,716531,1586
P,1558214688,5268
X,1558214689,716458,2229
X,1558214689,716600,2224
X,1558214690,716601,1901
X,1558214690,716587,1961
X,1558214691,716655,1519
X,1558214691,716625,1773
X,1558214692,716846,2103
X,1558214693,716674,1413
X,1558214693,716506,1241
X,1558214694,716456,1563
X,1558214694,716577,1878
X,1558214695,716673,2144
X,1558214695,716585,1563
X,1558214695,716429,2048
X,1558214696,717033,4788
X,1558214696,715566,8627
X,1558214697,716602,2376
X,1558214697,716424,3685
X,1558214698,716353,16074
X,1558214698,716492,4579
X,1558214699,716625,2689
X,1558214699,716647,2424
X,1558214700,717902,5557
X,1558214701,715473,14819
X,1558214701,716604,20105
X,1558214702,717034,40974
X,1558214702,715689,20739
X,1558214703,717308,28432
X,1558214703,716808,11532
X,1558214704,716727,25623
X,1558214705,715999,35196
X,1558214705,715898,59460
X,1558214706,717434,27122
X,1558214706,717906,37221
X,1558214707,716013,57445
X,1558214707,716466,20607
X,1558214708,717111,10933
X,1558214709,714883,40371
X,1558214709,717838,16659
X,1558214710,716760,4089
X,1558214710,717170,1561
X,1558214711,717161,2760
X,1558214711,716830,6813
X,1558214712,716119,11945
X,1558214713,716821,3002
X,1558214713,720022,18633
X,1558214714,716534,15671
X,1558214714,716397,4015
X,1558214715,715636,13494
X,1558214715,717382,47098
X,1558214716,707645,2502
X,1558214716,515032,59604
X,1558214717,322340,15653
P,1558214717,5264
X,1558214718,322191,6329
X,1558214718,321917,2854
X,1558214719,321634,1323
X,1558214719,321488,722
X,1558214720,321682,412
X,1558214720,321688,546
X,1558214721,321236,314
X,1558214722,321210,247
X,1558214722,320998,364
X,1558214723,320711,796
O,1558214723,320801,324
O,1558214724,320931,204
O,1558214724,320780,366
O,1558214725,320791,326
O,1558214726,320990,125
O,1558214726,320940,150
O,1558214727,320903,153
O,1558214727,320917,177
O,1558214728,320998,157
O,1558214728,320998,144
O,1558214729,321078,149
O,1558214730,321029,118
