H,1557797529,301756
T,1557797529,2790
P,1557797533,5328
D,1557797537,504832
D,1557797539,462848
D,1557797541,483328
D,1557797544,453376
R,1557797544,000000000
X,1557797545,733499,32290
X,1557797546,734945,58005
X,1557797547,702532,6529
X,1557797547,701623,5897
X,1557797548,739587,22887
X,1557797548,733313,39235
X,1557797549,727352,56146
X,1557797549,719341,14147
X,1557797550,735048,64349
X,1557797551,739186,3985
X,1557797551,736461,51261
X,1557797551,732296,50588
X,1557797551,714846,18739
X,1557797552,673101,10802
X,1557797552,733671,17070
X,1557797553,722988,17303
X,1557797554,724426,4016
X,1557797554,728500,47998
X,1557797555,725311,36402
X,1557797555,728340,43257
X,1557797556,727343,30434
X,1557797556,720052,58276
X,1557797557,729337,13882
X,1557797558,734817,26148
X,1557797558,730839,56317
X,1557797559,699885,39578
X,1557797559,713404,65497
X,1557797560,735561,34731
X,1557797560,736215,27776
X,1557797561,737733,34743
X,1557797561,741777,12527
P,1557797562,5321
X,1557797562,742815,34603
X,1557797563,734532,44545
X,1557797563,689592,12720
X,1557797564,692886,52125
X,1557797564,655402,63529
X,1557797565,633134,7094
X,1557797565,703271,52181
X,1557797566,695528,31934
X,1557797567,689532,37834
X,1557797567,713338,52651
X,1557797568,698726,11643
X,1557797568,721028,14153
X,1557797569,320743,62265
X,1557797569,299334,49649
X,1557797570,314382,21179
X,1557797571,319210,24535
X,1557797571,328233,18593
X,1557797572,317314,34425
X,1557797572,318413,12012
X,1557797573,319410,7706
X,1557797573,324245,33246
X,1557797574,312568,13340
X,1557797574,320959,12852
O,1557797575,323650,6060
O,1557797576,321168,21345
O,1557797576,322984,9381
O,1557797577,321128,13818
O,1557797577,317674,17817
O,1557797578,317226,17465
O,1557797578,322246,16685
O,1557797579,323288,13828
O,1557797580,322459,15472
O,1557797580,320796,14398
O,1557797581,314116,19914
O,1557797581,317146,9336
O,1557797582,315311,17173
O,1557797582,310587,21891
O,1557797583,318859,13054
O,1557797584,315996,13758
O,1557797584,319857,24620
O,1557797585,311754,40764
O,1557797585,322958,7974
O,1557797586,315360,21998
O,1557797586,319639,8381
O,1557797587,319928,20797
O,1557797588,320478,10970
O,1557797588,315141,18738
O,1557797589,318758,15264
O,1557797589,320362,5746
O,1557797590,320009,15044
O,1557797590,324222,15544
O,1557797591,321639,10021
O,1557797591,317581,24414
P,1557797592,5321
O,1557797592,317026,16791
O,1557797592,318435,12759
O,1557797592,322142,6901
O,1557797593,322313,8061
O,1557797593,325017,5154
O,1557797594,324072,11439
O,1557797594,318828,12335
O,1557797595,322363,3765
O,1557797596,323499,8085
O,1557797596,321049,9014
O,1557797597,323765,6797
O,1557797597,323890,6897
O,1557797598,325297,5066
O,1557797598,320974,14683
O,1557797599,323587,6227
O,1557797600,323010,5272
O,1557797600,327325,3502
O,1557797601,325579,6242
O,1557797601,323496,7013
O,1557797602,323814,6240
O,1557797602,324355,2315
O,1557797603,322675,7663
O,1557797604,316448,12820
O,1557797604,319312,9734
O,1557797605,318820,14988
O,1557797605,323188,6538
O,1557797606,324721,3926
O,1557797606,317220,17762
O,1557797607,318344,11287
O,1557797607,318200,8140
O,1557797608,320213,13564
O,1557797609,319329,12916
O,1557797609,315208,15632
O,1557797610,319726,13840
O,1557797610,323354,7751
O,1557797611,322311,8573
O,1557797611,319749,7960
O,1557797612,325311,8732
O,1557797613,322605,5045
O,1557797613,322790,6187
O,1557797614,323217,8036
O,1557797614,321263,9928
O,1557797615,320990,6263
O,1557797615,323989,5804
O,1557797616,323265,9464
O,1557797617,324397,3556
O,1557797617,321439,11920
O,1557797618,323087,6810
O,1557797618,323000,5154
O,1557797619,322020,6858
O,1557797619,321049,5980
O,1557797620,319521,10946
O,1557797620,318405,11268
O,1557797621,319176,8992
P,1557797621,5320
O,1557797622,320776,7362
O,1557797622,310731,36236
O,1557797623,313749,21447
O,1557797623,314873,20769
O,1557797624,317950,19771
O,1557797624,315692,11982
T,1557797625,2790
P,1557797650,5327
P,1557797679,5327
P,1557797709,5328
D,1557797716,258560
P,1557797739,5326
P,1557797768,5328
P,1557797797,5327
P,1557797827,5328
P,1557797856,5327
P,1557797885,5328
P,1557797915,5325
P,1557797944,5327
P,1557797973,5327
P,1557798002,5327
P,1557798033,5329
P,1557798062,5328
P,1557798091,5328
P,1557798121,5327
P,1557798150,5326
P,1557798179,5328
P,1557798208,5329
P,1557798238,5327
P,1557798267,5328
P,1557798296,5328
P,1557798327,5328
P,1557798357,5326
P,1557798386,5325
