H,1557879436,301756
P,1557879436,5319
P,1557879465,5319
P,1557879494,5319
P,1557879524,5319
P,1557879553,5318
P,1557879582,5318
P,1557879612,5318
P,1557879642,5318
P,1557879671,5319
P,1557879700,5318
P,1557879731,5319
P,1557879760,5319
P,1557879789,5318
P,1557879818,5319
P,1557879848,5318
P,1557879877,5320
P,1557879906,5318
P,1557879936,5319
P,1557879965,5317
P,1557879994,5320
P,1557880024,5318
P,1557880054,5320
P,1557880083,5319
P,1557880112,5319
P,1557880142,5317
P,1557880171,5319
P,1557880200,5319
P,1557880229,5319
P,1557880259,5318
P,1557880288,5319
P,1557880318,5320
P,1557880348,5318
P,1557880377,5318
P,1557880406,5318
P,1557880435,5318
P,1557880465,5320
P,1557880494,5317
P,1557880523,5319
P,1557880553,5318
P,1557880582,5318
P,1557880612,5319
P,1557880641,5319
P,1557880671,5320
P,1557880700,5320
P,1557880729,5319
P,1557880758,5319
P,1557880788,5319
P,1557880817,5317
D,1557880839,397312
D,1557880840,435712
D,1557880842,474368
D,1557880845,442112
P,1557880846,5318
D,1557880847,436992
D,1557880849,425216
D,1557880851,419584
P,1557880876,5318
P,1557880906,5319
P,1557880935,5318
P,1557880964,5319
D,1557880973,271616
P,1557880994,5317
P,1557881023,5319
P,1557881052,5320
D,1557881071,463360
D,1557881073,446464
D,1557881075,457216
D,1557881078,447488
R,1557881078,000000000
X,1557881079,707308,33758
X,1557881080,709490,39896
X,1557881081,710298,45972
X,1557881081,710933,38005
X,1557881082,703799,59889
P,1557881082,5312
X,1557881082,711067,14421
X,1557881083,717711,13516
X,1557881083,707938,17974
X,1557881084,700473,9338
X,1557881084,702053,7456
X,1557881085,694085,19237
X,1557881086,695582,23975
X,1557881086,705911,30459
X,1557881086,707633,10873
X,1557881086,697788,16844
X,1557881087,699173,29203
X,1557881087,706752,22632
X,1557881088,706557,13023
X,1557881089,705806,17481
X,1557881089,702863,10752
X,1557881090,708785,20912
X,1557881090,710930,7078
X,1557881091,705730,10275
X,1557881091,704541,18669
X,1557881092,703538,29181
X,1557881093,696149,11228
X,1557881093,691322,37394
X,1557881094,686362,64466
X,1557881094,683721,52632
X,1557881095,686103,36159
X,1557881095,684382,38413
X,1557881096,710891,49664
X,1557881097,679801,21954
X,1557881097,701611,30424
X,1557881098,707240,57746
X,1557881098,708330,50772
X,1557881099,709734,25304
X,1557881099,692746,22024
X,1557881100,697007,28453
X,1557881100,685767,52194
X,1557881101,686673,48413
X,1557881102,692150,37907
X,1557881102,701655,18988
X,1557881103,697868,32329
X,1557881103,686533,13086
X,1557881104,698895,32830
X,1557881104,711811,11316
X,1557881105,701789,16275
X,1557881106,711248,5014
X,1557881106,704023,21189
X,1557881107,696743,39344
X,1557881107,703905,20597
X,1557881108,700412,17424
X,1557881108,703093,35863
X,1557881109,712263,14700
X,1557881110,711775,11704
X,1557881110,699228,57415
X,1557881111,688087,45628
P,1557881111,5309
X,1557881111,700508,25396
X,1557881112,691860,40964
X,1557881112,704015,30509
X,1557881113,682562,20350
X,1557881114,695623,32742
X,1557881114,703926,18645
X,1557881115,705775,10352
X,1557881115,699197,25259
X,1557881116,698618,29883
X,1557881116,695939,23974
X,1557881117,704923,19154
X,1557881117,711867,24042
X,1557881118,700703,56417
X,1557881119,704181,19282
X,1557881119,695290,5746
X,1557881120,709408,18860
X,1557881120,704842,9492
X,1557881121,708583,7293
X,1557881121,699791,21817
X,1557881122,705566,8404
X,1557881123,709433,5894
X,1557881123,709170,9524
X,1557881124,709225,24090
X,1557881124,705131,29176
X,1557881125,705116,30808
X,1557881125,707555,14202
X,1557881126,705617,16068
X,1557881127,707083,20130
X,1557881127,708550,18460
X,1557881127,702560,25445
X,1557881127,705571,13064
X,1557881128,702579,12312
X,1557881128,695393,24648
X,1557881129,702644,12380
X,1557881129,708433,19981
X,1557881130,706280,16511
X,1557881131,695754,32441
X,1557881131,701399,30167
X,1557881132,708187,17201
X,1557881132,712013,5533
X,1557881133,708075,16437
X,1557881133,708282,8609
X,1557881134,710499,7290
X,1557881135,706320,8792
X,1557881135,707369,22583
X,1557881136,693897,57386
X,1557881136,690542,29226
X,1557881137,709721,14497
X,1557881137,701985,62387
X,1557881138,700497,23194
X,1557881139,712223,25973
X,1557881139,709531,16817
X,1557881140,711115,22687
X,1557881140,705737,28437
P,1557881140,5309
X,1557881141,708705,28845
X,1557881141,706004,39263
X,1557881142,709766,18625
X,1557881143,707511,30572
X,1557881143,696361,45552
X,1557881144,671959,49523
X,1557881144,677329,10968
X,1557881145,694265,56194
X,1557881145,694572,25138
X,1557881146,700775,14484
