H,1557798415,301756
P,1557798415,5329
P,1557798445,5327
P,1557798474,5327
P,1557798503,5328
P,1557798533,5328
P,1557798562,5326
P,1557798591,5327
P,1557798621,5328
P,1557798651,5328
P,1557798680,5327
D,1557798680,270592
P,1557798709,5327
P,1557798739,5328
P,1557798768,5326
P,1557798797,5328
P,1557798826,5329
P,1557798856,5328
P,1557798885,5327
P,1557798915,5327
P,1557798945,5329
P,1557798974,5328
P,1557799003,5325
P,1557799032,5327
P,1557799062,5328
P,1557799091,5328
P,1557799120,5327
P,1557799150,5328
P,1557799179,5328
P,1557799209,5328
P,1557799238,5326
D,1557799246,419072
D,1557799248,428288
D,1557799250,423680
D,1557799252,429824
D,1557799254,435968
D,1557799257,439808
P,1557799268,5326
D,1557799295,417024
P,1557799297,5328
D,1557799297,416000
D,1557799299,417792
D,1557799301,417536
D,1557799304,417024
D,1557799306,424960
D,1557799308,435456
D,1557799310,425216
D,1557799312,417024
D,1557799315,427008
D,1557799316,412672
D,1557799318,438784
D,1557799320,407552
D,1557799322,419584
D,1557799325,403968
P,1557799326,5326
D,1557799327,425728
D,1557799329,421632
D,1557799331,421120
D,1557799333,416256
D,1557799336,430080
D,1557799338,420096
R,1557799338,000000000
X,1557799340,638572,8674
X,1557799340,641467,19137
X,1557799341,639628,16282
X,1557799341,637223,23634
X,1557799342,639887,21276
X,1557799342,625454,10688
X,1557799343,635597,12914
X,1557799344,639910,22786
X,1557799344,641457,38857
X,1557799345,583817,28066
X,1557799345,324645,11286
X,1557799346,324557,2999
X,1557799346,322946,5026
X,1557799347,324437,12073
X,1557799348,323330,4600
X,1557799348,324533,2734
X,1557799349,326393,1314
X,1557799349,322782,12396
X,1557799350,315861,9760
X,1557799350,318530,14371
X,1557799351,322763,5728
O,1557799352,323276,4859
O,1557799352,323837,7492
O,1557799353,321675,11452
O,1557799353,320752,8878
O,1557799354,318747,7405
O,1557799354,323570,4228
O,1557799355,322874,10890
O,1557799356,320513,7267
P,1557799356,5320
O,1557799356,321997,3224
O,1557799356,324991,6720
O,1557799356,327478,1096
O,1557799357,325654,1614
O,1557799357,321204,7679
O,1557799358,324229,6944
O,1557799358,323927,2955
O,1557799359,325357,2468
O,1557799360,323569,4674
O,1557799360,321174,4351
O,1557799361,323718,6419
O,1557799361,322746,5195
O,1557799362,320428,10266
O,1557799362,322207,5043
O,1557799363,320064,9806
O,1557799364,322854,4684
O,1557799364,321997,12529
O,1557799365,322121,11414
O,1557799365,318696,9018
O,1557799366,319151,6726
O,1557799366,322059,8271
O,1557799367,323717,6667
O,1557799368,323059,5356
O,1557799368,323330,3491
O,1557799369,325515,8303
O,1557799369,324089,5986
O,1557799370,323902,3364
O,1557799370,325808,5143
O,1557799371,325288,5093
O,1557799372,321820,13741
O,1557799372,325785,6959
O,1557799373,323070,7312
O,1557799373,323480,7691
O,1557799374,316541,20013
O,1557799374,299242,23967
O,1557799375,308795,18068
O,1557799375,321008,12368
O,1557799376,317227,15392
O,1557799377,318794,10147
O,1557799377,320325,20793
O,1557799378,316702,15765
O,1557799378,315670,19613
O,1557799379,323946,8524
O,1557799379,322134,7265
O,1557799380,325963,17603
O,1557799381,319394,8538
O,1557799381,318965,17481
O,1557799382,314670,20838
O,1557799382,320064,10886
O,1557799383,319295,15499
O,1557799383,315988,9519
O,1557799384,314855,19817
O,1557799385,311826,13498
O,1557799385,316121,10840
P,1557799385,5321
O,1557799386,315563,20972
O,1557799386,320386,19179
O,1557799387,314399,13174
O,1557799387,320210,6484
O,1557799388,317412,9435
O,1557799388,316191,26861
O,1557799389,317321,20071
O,1557799390,321078,13956
O,1557799390,326185,13801
O,1557799391,326238,11321
O,1557799391,319473,13697
O,1557799392,313161,22828
O,1557799392,319640,17577
O,1557799393,316580,8483
O,1557799394,319074,14633
O,1557799394,317290,8885
O,1557799395,317951,11192
O,1557799395,320152,15293
O,1557799396,321714,6806
O,1557799396,321453,8882
O,1557799397,321707,6062
O,1557799397,318480,12685
O,1557799397,319083,12082
O,1557799398,320313,5276
O,1557799398,311375,25869
O,1557799399,317604,17248
O,1557799399,310910,20773
O,1557799400,313285,10250
T,1557799400,2789
P,1557799414,5327
P,1557799443,5327
P,1557799473,5326
P,1557799503,5327
P,1557799532,5327
P,1557799561,5326
P,1557799591,5327
P,1557799620,5326
D,1557799642,254208
D,1557799646,253184
P,1557799649,5328
P,1557799679,5328
P,1557799708,5327
P,1557799737,5327
P,1557799766,5328
P,1557799797,5327
P,1557799826,5327
P,1557799855,5327
P,1557799885,5327
P,1557799914,5325
P,1557799943,5328
P,1557799972,5327
P,1557800002,5327
P,1557800031,5327
