H,1557609581,301756
T,1557609581,2809
U,1557609582,0
X,1557609583,660851,1511
X,1557609584,660901,755
X,1557609584,660856,2012
X,1557609585,660879,1507
X,1557609586,660811,2011
X,1557609586,660827,9682
X,1557609587,661152,6374
X,1557609587,660944,1329
X,1557609588,660903,1619
X,1557609588,660872,1039
X,1557609589,660824,750
X,1557609589,660896,1627
X,1557609590,660836,1684
X,1557609591,660907,1657
X,1557609591,660808,1368
X,1557609592,660833,745
X,1557609592,660772,1340
X,1557609593,660776,738
X,1557609593,660771,1804
X,1557609594,660799,1327
X,1557609595,660716,1428
X,1557609595,660616,1381
P,1557609596,5359
X,1557609596,660733,1175
X,1557609596,660672,1418
X,1557609597,660682,1675
X,1557609597,660675,1532
X,1557609598,660643,1858
X,1557609599,660475,1025
X,1557609599,660374,2406
X,1557609600,660134,6734
X,1557609600,661076,3506
X,1557609601,660417,1917
X,1557609601,660273,1347
X,1557609602,660005,1264
X,1557609602,659945,1626
X,1557609603,660232,2777
X,1557609604,660355,1746
X,1557609604,660209,1198
X,1557609605,660262,13151
X,1557609605,660406,892
X,1557609605,660573,1042
X,1557609605,660598,1147
X,1557609606,660652,1256
X,1557609607,660581,1576
X,1557609607,660539,915
X,1557609608,660600,2112
X,1557609608,660572,1488
X,1557609609,660551,1288
X,1557609609,660525,1512
X,1557609610,660495,1137
X,1557609611,660570,1457
X,1557609611,660508,1206
X,1557609612,660502,1385
X,1557609612,660500,1603
X,1557609613,660526,910
X,1557609613,660570,1505
X,1557609614,660505,1636
X,1557609615,660485,1508
X,1557609615,660495,1541
X,1557609616,660527,1552
X,1557609616,660488,1014
X,1557609617,660527,2063
X,1557609617,660297,1904
X,1557609618,660605,1489
X,1557609618,660677,1304
X,1557609619,660123,1169
X,1557609620,660349,1289
X,1557609620,660262,1845
X,1557609621,660251,1812
X,1557609621,660385,1506
X,1557609622,660453,1270
X,1557609622,660506,1062
X,1557609623,660396,1738
X,1557609624,660481,1981
X,1557609624,660426,1391
P,1557609625,5361
X,1557609625,660304,1471
X,1557609625,660296,504
X,1557609626,660115,885
X,1557609626,660231,1348
X,1557609627,660134,1711
X,1557609628,660243,1524
X,1557609628,660317,1237
X,1557609629,660319,1037
X,1557609629,660196,878
X,1557609630,660322,1848
X,1557609630,660323,1172
X,1557609631,660199,1006
X,1557609632,660254,861
X,1557609632,660278,966
X,1557609633,660282,995
X,1557609633,660268,1551
X,1557609634,660211,1535
X,1557609634,660132,1116
X,1557609635,660158,959
X,1557609635,660150,1156
X,1557609636,660152,1014
X,1557609637,660271,1651
X,1557609637,660306,1078
X,1557609638,660341,1217
X,1557609638,660296,1355
X,1557609639,660282,1082
X,1557609639,660269,990
X,1557609640,660301,945
X,1557609641,660231,1241
X,1557609641,660353,3528
X,1557609642,660023,1520
X,1557609642,660032,1609
X,1557609643,660239,2000
X,1557609643,660281,2542
X,1557609644,660272,1484
X,1557609645,660208,1558
X,1557609645,660132,781
X,1557609646,660029,1555
X,1557609646,660115,1495
X,1557609646,660117,1620
X,1557609646,660184,1298
X,1557609647,660209,1675
X,1557609647,660179,1299
X,1557609648,660256,1579
X,1557609649,660173,1703
X,1557609649,660150,1043
X,1557609650,660100,1569
X,1557609650,660155,909
X,1557609651,660052,1410
X,1557609651,660148,1508
X,1557609652,660271,1493
X,1557609653,660246,1113
X,1557609653,660188,1490
X,1557609654,660134,758
P,1557609654,5360
X,1557609654,660131,808
A,1557609654,660375,786
T,1557609654,2809
U,1557609655,0
X,1557609656,660276,1502
X,1557609657,660266,1125
X,1557609657,660284,1449
X,1557609658,660161,1563
X,1557609659,660273,1137
X,1557609659,660341,1567
X,1557609660,660331,810
X,1557609660,660349,1113
X,1557609661,660279,1306
X,1557609661,660255,1988
X,1557609662,660257,1499
X,1557609662,660238,1171
X,1557609663,660252,1402
X,1557609664,660214,1516
X,1557609664,660173,1329
X,1557609665,660204,1598
X,1557609665,660274,804
X,1557609666,660232,1201
X,1557609666,660216,1568
X,1557609667,660239,1783
X,1557609668,660197,1612
X,1557609668,660187,1556
X,1557609669,660165,854
X,1557609669,660274,1294
X,1557609670,660206,1583
X,1557609670,660336,1109
X,1557609671,660266,674
X,1557609672,660208,1294
X,1557609672,660228,1309
X,1557609673,660193,997
X,1557609673,660223,1742
X,1557609674,660216,1676
X,1557609674,660259,1990
X,1557609675,660201,1963
X,1557609676,660121,1483
