H,1558995575,301756
T,1558995575,2883
U,1558995575,0
X,1558995577,713200,2348
X,1558995577,713213,1378
X,1558995578,713107,1071
X,1558995578,713130,1253
X,1558995579,713086,1859
X,1558995580,713171,1601
X,1558995580,713138,2370
X,1558995581,713295,1767
X,1558995581,713202,1824
X,1558995582,713124,834
P,1558995582,5189
X,1558995582,713054,1523
X,1558995583,713151,1689
X,1558995584,713165,2483
X,1558995584,713169,1544
X,1558995585,713110,1852
X,1558995585,712660,12254
X,1558995586,713208,6870
X,1558995586,713234,2116
X,1558995587,713069,2156
X,1558995588,713137,1610
X,1558995588,713226,1047
X,1558995589,713108,1203
X,1558995589,713221,1205
X,1558995590,713163,2090
X,1558995590,713234,1955
X,1558995591,713300,2052
X,1558995591,713196,1407
X,1558995592,713146,1804
X,1558995593,713200,1888
X,1558995593,713160,1813
X,1558995594,713178,1991
X,1558995594,713091,2504
X,1558995595,713108,1366
X,1558995595,713135,1060
X,1558995596,713020,1813
X,1558995596,713195,2178
X,1558995596,713094,3027
X,1558995597,713113,2119
X,1558995597,713065,1680
X,1558995598,713163,1331
X,1558995598,713048,1426
X,1558995599,713137,1954
X,1558995600,713138,1492
X,1558995600,713046,2024
X,1558995601,713179,1575
X,1558995601,713111,1258
X,1558995602,713061,1145
X,1558995602,712989,1271
X,1558995603,713097,1283
X,1558995604,713040,2068
X,1558995604,713077,948
X,1558995605,713082,1242
X,1558995605,713021,1154
X,1558995606,713776,3999
X,1558995606,712474,12426
X,1558995607,713008,5421
X,1558995607,713485,16108
X,1558995608,712637,17491
X,1558995609,714514,12659
X,1558995609,714498,17044
X,1558995610,711590,22365
X,1558995610,713424,5821
X,1558995611,713255,2503
P,1558995611,5203
X,1558995611,713306,1854
X,1558995612,713235,1444
X,1558995613,713131,1471
X,1558995613,713083,1692
X,1558995614,713149,1977
X,1558995614,713091,2565
X,1558995615,713086,2037
X,1558995615,713162,1577
X,1558995616,713060,1605
X,1558995617,713021,2807
X,1558995617,713170,1456
X,1558995618,713139,2362
X,1558995618,713035,1498
X,1558995619,712918,1799
X,1558995619,713078,3635
X,1558995620,713025,1165
X,1558995621,713131,1558
X,1558995621,712987,4039
X,1558995622,713103,1711
X,1558995622,713051,1442
X,1558995623,713079,1443
X,1558995623,712975,1377
X,1558995624,713109,1452
X,1558995624,713001,1864
X,1558995625,712977,1444
X,1558995626,713056,1743
X,1558995626,712979,1244
X,1558995627,712898,1369
X,1558995627,712928,1163
X,1558995628,712954,1592
X,1558995628,712918,3165
X,1558995629,713051,1767
X,1558995630,712944,1423
X,1558995630,712974,941
X,1558995631,712830,1326
X,1558995631,712996,1687
X,1558995632,713035,1459
X,1558995632,713113,1978
X,1558995633,712953,1546
X,1558995634,712949,1679
X,1558995634,712940,1329
X,1558995635,713050,1153
X,1558995635,713034,1229
X,1558995636,713074,2507
X,1558995636,712985,1690
X,1558995637,713124,1646
X,1558995637,712979,1460
X,1558995637,713021,1340
X,1558995638,713018,1236
X,1558995638,713184,2645
X,1558995639,713026,1275
X,1558995639,713020,1712
X,1558995640,713051,1084
P,1558995640,5202
X,1558995640,713002,1883
X,1558995641,713084,1450
X,1558995642,713103,1958
X,1558995642,713046,1017
X,1558995643,713012,1874
X,1558995643,712991,1561
X,1558995644,713060,1460
X,1558995644,712995,2712
X,1558995645,713030,1717
X,1558995646,713006,2058
X,1558995646,712949,1959
X,1558995647,713020,1281
X,1558995647,713025,1803
X,1558995648,713007,1567
X,1558995648,713124,1162
X,1558995649,713361,3131
X,1558995650,712609,7521
X,1558995650,712957,2189
X,1558995651,713105,1112
X,1558995651,712936,4485
X,1558995652,713077,1657
X,1558995652,713006,1668
X,1558995653,713049,1760
X,1558995653,713265,18421
X,1558995654,711887,17863
X,1558995655,713827,17413
X,1558995655,714247,9359
X,1558995656,713213,6808
X,1558995656,713741,1366
X,1558995657,713372,16064
X,1558995657,712967,20787
X,1558995658,714284,8522
X,1558995659,713216,35222
X,1558995659,714325,5992
X,1558995660,712203,24456
X,1558995660,713503,3907
X,1558995661,713546,1087
X,1558995661,713473,1625
X,1558995662,713770,5084
X,1558995663,708259,6774
X,1558995663,707539,24848
X,1558995664,628344,43702
X,1558995664,328902,7222
X,1558995665,328086,3304
X,1558995665,327603,1015
X,1558995666,327617,429
X,1558995667,327591,224
X,1558995667,327501,328
X,1558995668,327458,258
X,1558995668,327394,175
