H,1558301355,301756
U,1558301355,0
X,1558301356,733636,1169
X,1558301357,733689,1220
X,1558301357,733765,1191
X,1558301358,733751,1808
X,1558301359,733701,2282
X,1558301359,733731,1405
X,1558301360,733779,1909
X,1558301360,733656,1374
X,1558301361,733921,1410
X,1558301361,733713,1945
X,1558301362,733834,1517
X,1558301363,733813,1680
X,1558301363,733747,2105
X,1558301364,733948,859
X,1558301364,733952,2289
X,1558301365,733992,3095
X,1558301365,735187,9833
X,1558301366,732179,18065
X,1558301367,734184,945
X,1558301367,734135,1108
X,1558301368,734225,1398
X,1558301368,733862,5261
X,1558301369,734468,3286
X,1558301369,734016,1691
X,1558301370,733997,2316
X,1558301370,734129,2253
X,1558301371,734084,2429
X,1558301372,734113,1590
X,1558301372,734011,1241
X,1558301373,733894,2027
X,1558301373,733966,1594
X,1558301374,734036,1580
X,1558301374,734136,4112
X,1558301375,734027,3714
X,1558301376,734104,2770
X,1558301376,734067,1901
X,1558301377,734089,1356
X,1558301377,733999,1186
X,1558301378,733946,8943
X,1558301378,734125,4685
X,1558301379,734081,1728
X,1558301380,734100,2945
X,1558301380,733984,1941
X,1558301381,734000,2381
X,1558301381,733845,2061
X,1558301382,734041,2416
P,1558301382,5248
X,1558301382,734169,1887
X,1558301383,733992,1016
X,1558301384,734199,2137
X,1558301384,734068,5422
X,1558301385,733955,1968
X,1558301385,734125,2176
X,1558301386,734058,1242
X,1558301386,733896,2945
X,1558301387,734009,1452
X,1558301387,733907,3189
X,1558301388,733967,1664
X,1558301389,733961,1371
X,1558301389,734038,2101
X,1558301389,734161,1906
X,1558301389,734189,1717
X,1558301390,734088,2236
X,1558301390,734160,1252
X,1558301391,734023,2532
X,1558301392,734009,1846
X,1558301392,733991,2199
X,1558301393,733989,1772
X,1558301393,733993,1739
X,1558301394,733995,2394
X,1558301394,734063,1411
X,1558301395,734059,1384
X,1558301396,734284,2385
X,1558301396,734351,2854
X,1558301397,734223,1306
X,1558301397,734028,1786
X,1558301398,734010,1629
X,1558301398,733871,1373
X,1558301399,734338,6976
X,1558301400,734073,3180
X,1558301400,733992,2197
X,1558301401,734084,2393
X,1558301401,733906,8734
X,1558301402,734120,1872
X,1558301402,734255,2547
X,1558301403,734317,1210
X,1558301403,734302,1047
X,1558301404,734494,7428
X,1558301405,734215,4428
X,1558301405,734303,2629
X,1558301406,733915,2274
X,1558301406,734499,2125
X,1558301407,734399,1383
X,1558301407,734293,1559
X,1558301408,734294,7483
X,1558301409,734640,5663
X,1558301409,734257,1443
X,1558301410,734436,2147
X,1558301410,734519,1807
X,1558301411,733966,1450
P,1558301411,5247
X,1558301411,734405,2197
X,1558301412,734560,3527
X,1558301413,734164,9544
X,1558301413,734266,3361
X,1558301414,734044,1382
X,1558301414,734351,2100
X,1558301415,734295,1950
X,1558301415,734183,3956
X,1558301416,734336,2129
X,1558301417,734389,1341
X,1558301417,733980,1818
X,1558301418,733871,16898
X,1558301418,734080,5806
X,1558301419,734160,3820
X,1558301419,734207,2782
X,1558301420,734306,1364
X,1558301420,733949,1821
X,1558301421,734078,2186
X,1558301422,734233,2421
X,1558301422,733628,3220
X,1558301423,734029,2066
X,1558301423,734077,2280
X,1558301424,733914,3298
X,1558301424,734009,2176
X,1558301425,734200,3469
X,1558301426,734055,1800
X,1558301426,733907,2026
X,1558301427,733619,1881
X,1558301427,734269,1693
X,1558301428,734370,1366
X,1558301428,734115,2780
X,1558301429,733980,1801
X,1558301430,733856,1982
X,1558301430,733964,2192
X,1558301430,734058,1887
X,1558301430,734096,2412
X,1558301431,734053,2027
X,1558301431,733934,2057
X,1558301432,733854,19374
X,1558301432,733803,18194
X,1558301433,733595,2040
X,1558301434,733955,2109
X,1558301434,734087,1355
X,1558301435,734076,1996
X,1558301435,733843,2151
X,1558301436,734051,2467
X,1558301436,733918,2623
X,1558301437,734012,1581
X,1558301438,734014,2016
X,1558301438,734247,2266
X,1558301439,733764,1929
X,1558301439,733737,1714
X,1558301440,733529,2719
P,1558301440,5250
X,1558301440,734469,3642
X,1558301441,734932,14801
X,1558301442,732857,37344
X,1558301442,735195,25199
X,1558301443,731739,27961
X,1558301443,735481,55646
X,1558301444,732930,47818
X,1558301444,733717,14926
X,1558301445,733785,2287
X,1558301446,733788,1244
X,1558301446,733452,17056
X,1558301447,735328,60981
X,1558301447,732468,12642
X,1558301448,732554,62340
X,1558301448,734582,54469
X,1558301449,734407,18913
