H,1558836772,301756
P,1558836772,5190
D,1558836802,480256
P,1558836803,5102
D,1558836804,451840
D,1558836807,418048
D,1558836809,444160
D,1558836811,446208
D,1558836812,450560
D,1558836814,450560
D,1558836817,449024
D,1558836819,449792
D,1558836821,449024
D,1558836823,450560
D,1558836825,450560
D,1558836828,429312
D,1558836830,449536
P,1558836832,5192
D,1558836832,451328
D,1558836834,453632
D,1558836836,449792
D,1558836839,450304
D,1558836841,444672
D,1558836843,450048
D,1558836845,450560
D,1558836847,450560
D,1558836850,450304
D,1558836852,451072
D,1558836853,451328
D,1558836855,677632
D,1558836857,727808
D,1558836860,770560
P,1558836861,5191
D,1558836862,709120
D,1558836864,688896
D,1558836866,718592
D,1558836869,735232
D,1558836871,696320
D,1558836873,716032
D,1558836875,490240
D,1558836877,491008
D,1558836880,491008
D,1558836882,495872
D,1558836884,490496
D,1558836886,490752
D,1558836888,489728
D,1558836891,489472
P,1558836891,5112
D,1558836893,488704
D,1558836894,495616
D,1558836896,489216
D,1558836898,599808
D,1558836918,475392
D,1558836920,427008
P,1558836920,5119
D,1558836922,451840
D,1558836924,460032
D,1558836926,452864
D,1558836929,450304
D,1558836931,449792
D,1558836933,449280
R,1558836933,000000000
X,1558836934,686002,35340
X,1558836934,686902,10011
X,1558836935,686557,9691
X,1558836935,686965,5252
X,1558836936,686652,16722
X,1558836937,687917,12937
X,1558836937,688066,20971
X,1558836938,687338,5783
X,1558836938,687442,9867
X,1558836939,686851,5825
X,1558836939,687196,13298
X,1558836940,686337,16152
X,1558836941,685329,32114
X,1558836941,686144,6533
X,1558836942,686547,2095
X,1558836942,686549,1956
X,1558836943,686748,1489
X,1558836943,687023,1395
X,1558836944,687079,1825
X,1558836945,687155,2410
X,1558836945,686734,22421
X,1558836946,687550,3066
X,1558836946,687346,2875
X,1558836947,687349,2388
X,1558836947,687209,10205
X,1558836948,687393,2756
X,1558836949,687497,1620
P,1558836949,5182
X,1558836949,687400,2144
X,1558836950,687345,1926
X,1558836950,687508,2018
X,1558836951,687412,1392
X,1558836951,687449,1177
X,1558836952,687481,1989
X,1558836952,687490,1731
X,1558836953,687564,1254
X,1558836954,687712,1570
X,1558836954,687607,1934
X,1558836955,687554,2013
X,1558836955,687499,2212
X,1558836956,687466,1021
X,1558836956,688043,5790
X,1558836957,688539,12324
X,1558836958,687420,1490
X,1558836958,687106,3439
X,1558836959,687288,2177
X,1558836959,687234,2401
X,1558836960,686944,1927
X,1558836960,687267,2298
X,1558836961,687293,2045
X,1558836962,687353,1615
X,1558836962,687413,1385
X,1558836963,687411,1864
X,1558836963,687486,1254
X,1558836964,687023,6312
X,1558836964,686975,3101
X,1558836965,687274,1759
X,1558836966,687216,1750
X,1558836966,687320,1389
X,1558836967,687281,2657
X,1558836967,687428,3818
X,1558836968,687370,2863
X,1558836968,687316,2292
X,1558836969,687403,1378
X,1558836969,687483,1805
X,1558836970,687481,1192
X,1558836971,687422,1532
X,1558836971,687444,1839
X,1558836972,687448,1826
X,1558836972,687449,2229
X,1558836973,687485,2040
X,1558836973,687479,2379
X,1558836974,687499,2148
X,1558836975,687506,2139
X,1558836975,687501,3231
X,1558836975,687552,1893
X,1558836975,687396,1929
X,1558836976,687591,2037
X,1558836976,687594,2192
X,1558836977,687473,1944
X,1558836978,687593,1388
X,1558836978,687723,1321
P,1558836978,5184
X,1558836979,687657,1061
X,1558836979,687618,1615
X,1558836980,687656,1729
X,1558836980,687717,1251
X,1558836981,687308,1580
X,1558836982,687124,2385
X,1558836982,687111,1381
X,1558836983,687388,1868
X,1558836983,687465,2019
X,1558836984,687783,1715
X,1558836984,687673,1017
X,1558836985,687602,1325
X,1558836985,687614,2122
X,1558836986,687657,1141
X,1558836987,687545,2009
X,1558836987,687557,2059
X,1558836988,687740,1358
X,1558836988,687545,2048
X,1558836989,687543,2217
X,1558836989,687669,2163
X,1558836990,687631,1576
X,1558836991,687648,1957
X,1558836991,687549,1668
X,1558836992,687114,10566
X,1558836992,688529,7950
X,1558836993,687460,3565
X,1558836993,687524,2702
X,1558836994,687748,1943
X,1558836995,688004,4800
X,1558836995,687470,6967
X,1558836996,687481,32871
X,1558836996,687384,4195
X,1558836997,687593,1663
X,1558836997,687216,16715
X,1558836998,687783,5015
X,1558836998,687765,1939
X,1558836999,685624,6461
X,1558837000,685896,21672
X,1558837000,687840,23475
X,1558837001,688476,33453
X,1558837001,688388,12051
X,1558837002,680907,16080
X,1558837002,684782,8120
X,1558837003,689496,28255
X,1558837004,685018,11553
X,1558837004,687089,29728
X,1558837005,686192,43789
