H,1548148508,311517
O,1548148508,308570,322
O,1548148509,308426,287
O,1548148509,308443,598
O,1548148510,308458,326
O,1548148510,308489,304
T,1548148511,2801
D,1548148512,204032
X,1548148514,308160,2394
X,1548148514,308348,210
X,1548148515,308308,372
X,1548148515,308286,218
X,1548148516,308293,229
X,1548148516,308261,305
X,1548148517,308337,451
X,1548148518,307891,1716
X,1548148518,308269,1686
X,1548148519,308443,1271
X,1548148519,306736,5084
O,1548148519,306342,930
O,1548148519,306520,1575
O,1548148520,308046,1414
O,1548148521,308294,1545
O,1548148521,307978,681
O,1548148522,307904,525
P,1548148522,5047
O,1548148522,307929,269
O,1548148523,307821,328
O,1548148523,307783,287
O,1548148524,307819,585
O,1548148524,307744,1202
O,1548148525,307777,793
O,1548148526,307717,909
O,1548148526,307600,567
O,1548148527,307680,1899
O,1548148527,307806,1357
O,1548148528,307747,729
O,1548148528,307664,593
O,1548148529,307629,1567
O,1548148530,307582,708
O,1548148530,307579,444
O,1548148531,307585,346
O,1548148531,307489,607
O,1548148532,308181,619
O,1548148532,306908,1763
O,1548148533,306562,2697
O,1548148534,306550,1096
O,1548148534,306515,1556
O,1548148535,306739,543
O,1548148535,306785,439
O,1548148536,306861,592
O,1548148536,306878,427
O,1548148537,306718,373
O,1548148538,306735,198
O,1548148538,306724,363
O,1548148539,306675,273
O,1548148539,306682,191
O,1548148540,306733,507
O,1548148540,306656,212
O,1548148541,306742,217
O,1548148542,306715,97
O,1548148542,306803,433
O,1548148543,306795,311
O,1548148543,306727,1223
O,1548148544,306714,478
O,1548148544,306777,305
O,1548148545,306725,692
O,1548148545,306648,625
O,1548148546,306705,463
O,1548148547,306745,241
O,1548148547,306664,146
O,1548148548,306708,321
O,1548148548,306609,985
O,1548148549,306567,348
O,1548148549,306392,919
O,1548148550,306312,873
O,1548148551,306352,272
O,1548148551,306406,255
O,1548148552,306435,152
P,1548148552,5047
O,1548148552,306491,379
O,1548148553,306404,408
O,1548148553,306408,289
O,1548148554,306454,610
O,1548148555,306335,298
O,1548148555,306255,204
O,1548148556,306284,270
O,1548148556,306306,224
O,1548148557,306275,394
O,1548148557,306294,513
O,1548148558,306188,639
O,1548148559,306193,583
O,1548148559,306180,371
O,1548148560,306258,244
O,1548148560,306276,359
O,1548148560,306342,337
O,1548148560,306380,161
O,1548148561,306405,153
O,1548148562,306279,269
O,1548148562,306313,371
O,1548148563,306389,448
O,1548148563,306400,398
O,1548148564,306480,255
O,1548148564,306270,620
O,1548148565,306662,2300
O,1548148565,306222,1832
O,1548148566,307846,1728
O,1548148567,307188,1671
O,1548148567,307965,971
O,1548148568,307335,3365
O,1548148568,306016,1161
T,1548148568,2803
D,1548148570,203008
X,1548148571,306118,2585
X,1548148572,306341,1174
X,1548148573,306290,397
X,1548148573,306327,1098
X,1548148574,306222,427
X,1548148574,306175,268
X,1548148575,306190,1551
X,1548148575,306109,1149
X,1548148576,306084,872
X,1548148577,306064,641
X,1548148577,306068,437
O,1548148578,306061,432
O,1548148578,306109,609
O,1548148579,306123,525
O,1548148579,306121,523
O,1548148580,306051,770
O,1548148581,305972,662
O,1548148581,306015,999
P,1548148581,5045
O,1548148582,305997,466
O,1548148582,305993,571
O,1548148583,305972,214
O,1548148583,305910,395
O,1548148584,305950,251
O,1548148585,305885,121
O,1548148585,305830,136
O,1548148586,305799,244
O,1548148586,305758,216
O,1548148587,305771,539
O,1548148587,305829,334
O,1548148588,305767,194
O,1548148589,305748,304
O,1548148589,305739,174
O,1548148590,305690,210
O,1548148590,305707,159
O,1548148591,305706,173
O,1548148591,305690,192
O,1548148592,305653,164
O,1548148592,305670,368
O,1548148593,305694,1041
O,1548148594,305694,299
O,1548148594,305719,152
O,1548148595,305739,186
O,1548148595,305740,136
O,1548148596,305743,96
O,1548148596,305681,124
O,1548148597,305679,321
O,1548148598,305713,111
O,1548148598,305680,123
O,1548148599,305675,489
O,1548148599,305632,201
O,1548148600,305601,376
O,1548148600,305640,367
O,1548148601,305675,248
O,1548148601,305612,231
O,1548148601,305611,499
O,1548148602,305610,281
O,1548148602,305561,1218
O,1548148603,305505,442
