H,1553474212,347907
P,1553474212,5187
P,1553474241,5187
P,1553474271,5186
P,1553474300,5187
P,1553474329,5186
P,1553474359,5187
P,1553474388,5187
P,1553474417,5186
P,1553474447,5185
P,1553474477,5185
P,1553474506,5186
P,1553474535,5186
P,1553474565,5186
P,1553474594,5187
P,1553474623,5187
P,1553474652,5187
P,1553474682,5173
P,1553474711,5187
P,1553474741,5186
P,1553474771,5187
P,1553474800,5187
P,1553474829,5186
P,1553474858,5186
P,1553474888,5186
P,1553474917,5186
P,1553474946,5186
P,1553474976,5186
P,1553475005,5186
P,1553475035,5186
P,1553475064,5185
P,1553475094,5184
P,1553475123,5186
P,1553475152,5186
P,1553475182,5186
P,1553475211,5186
P,1553475240,5187
P,1553475269,5187
P,1553475299,5186
P,1553475329,5187
P,1553475358,5184
P,1553475387,5185
P,1553475417,5184
P,1553475446,5188
P,1553475475,5185
P,1553475505,5185
P,1553475534,5185
P,1553475563,5186
P,1553475592,5186
P,1553475623,5186
P,1553475652,5184
P,1553475681,5186
P,1553475711,5185
P,1553475741,5187
P,1553475770,5186
P,1553475799,5186
P,1553475829,5186
P,1553475858,5186
P,1553475887,5186
P,1553475918,5187
P,1553475947,5186
P,1553475976,5185
P,1553476005,5187
P,1553476035,5185
P,1553476064,5186
O,1553476074,327873,2170
O,1553476074,328124,92
O,1553476075,328097,58
O,1553476075,328075,103
O,1553476076,328064,94
O,1553476077,328073,112
O,1553476077,328094,102
O,1553476078,328074,114
O,1553476078,328098,109
O,1553476079,328097,42
O,1553476079,328094,116
O,1553476080,328096,106
O,1553476081,328100,89
O,1553476081,328118,100
O,1553476082,328149,60
O,1553476082,328132,89
O,1553476083,328153,92
O,1553476083,328156,117
O,1553476084,328144,84
O,1553476084,328137,108
O,1553476085,328146,160
O,1553476085,328154,88
O,1553476085,328152,119
O,1553476086,328130,89
O,1553476086,328155,107
O,1553476087,328165,75
O,1553476087,328171,106
O,1553476088,328152,71
O,1553476089,328179,92
O,1553476089,328171,55
O,1553476090,328163,117
O,1553476090,328180,55
O,1553476091,328178,57
O,1553476091,328162,68
O,1553476092,328171,90
O,1553476093,328163,77
O,1553476093,328153,77
P,1553476093,5179
O,1553476094,328196,122
O,1553476094,328179,106
O,1553476095,328181,98
O,1553476095,328195,92
O,1553476096,328194,86
O,1553476097,328196,161
O,1553476097,328201,88
O,1553476098,328175,90
O,1553476098,328176,116
O,1553476099,328180,99
O,1553476099,328200,92
O,1553476100,328190,85
O,1553476101,328195,66
O,1553476101,328207,92
O,1553476102,328186,101
O,1553476102,328211,109
O,1553476103,328198,121
O,1553476103,328235,84
O,1553476104,328211,108
O,1553476104,328214,82
O,1553476105,328233,109
O,1553476106,328222,94
O,1553476106,328240,83
O,1553476107,328230,81
O,1553476107,328260,66
O,1553476108,328233,118
O,1553476108,328231,91
O,1553476109,328236,131
O,1553476110,328236,67
O,1553476110,328253,93
O,1553476111,328216,80
O,1553476111,328225,87
O,1553476112,328212,80
O,1553476112,328235,127
O,1553476113,328237,43
O,1553476114,328235,106
O,1553476114,328201,87
O,1553476115,328222,118
O,1553476115,328225,118
O,1553476116,328238,117
O,1553476116,328217,100
O,1553476117,328248,97
O,1553476118,328221,69
O,1553476118,328230,116
O,1553476119,328253,122
O,1553476119,328240,113
O,1553476120,328230,80
O,1553476120,328228,77
O,1553476121,328231,95
O,1553476122,328212,80
O,1553476122,328230,104
O,1553476123,328224,78
O,1553476123,328224,111
P,1553476123,5179
O,1553476124,328208,179
O,1553476124,328219,52
O,1553476125,328222,75
O,1553476125,328207,82
O,1553476126,328209,116
O,1553476126,328230,89
O,1553476126,328219,118
O,1553476127,328212,56
O,1553476127,328208,102
O,1553476128,328211,65
O,1553476128,328200,89
T,1553476129,2779
P,1553476152,5187
P,1553476181,5186
P,1553476211,5186
P,1553476241,5186
P,1553476270,5186
P,1553476299,5186
P,1553476329,5185
P,1553476358,5187
P,1553476387,5187
P,1553476416,5187
P,1553476446,5187
P,1553476475,5186
P,1553476505,5185
P,1553476535,5185
P,1553476564,5184
P,1553476593,5186
P,1553476622,5185
P,1553476652,5187
P,1553476681,5185
P,1553476710,5185
P,1553476740,5185
P,1553476769,5186
P,1553476799,5187
P,1553476828,5187
P,1553476858,5185
P,1553476887,5187
P,1553476916,5184
P,1553476946,5187
P,1553476975,5185
P,1553477004,5186
P,1553477033,5185
P,1553477063,5185
P,1553477093,5187
P,1553477122,5186
P,1553477151,5185
P,1553477181,5187
