H,1553030719,347907
P,1553030719,5178
P,1553030748,5181
P,1553030777,5180
P,1553030806,5180
P,1553030836,5181
P,1553030865,5180
P,1553030894,5181
P,1553030924,5180
P,1553030953,5181
P,1553030983,5180
P,1553031012,5180
P,1553031042,5179
P,1553031071,5179
P,1553031100,5180
P,1553031130,5180
P,1553031159,5179
P,1553031188,5178
P,1553031217,5181
P,1553031247,5181
P,1553031277,5179
P,1553031306,5180
P,1553031336,5180
P,1553031365,5181
P,1553031394,5180
P,1553031423,5181
P,1553031453,5180
P,1553031482,5180
P,1553031511,5181
P,1553031541,5179
P,1553031571,5179
P,1553031600,5179
P,1553031629,5180
P,1553031659,5180
P,1553031688,5181
P,1553031717,5180
P,1553031747,5180
P,1553031776,5181
P,1553031805,5181
P,1553031834,5180
P,1553031865,5178
P,1553031894,5181
P,1553031923,5181
P,1553031953,5180
P,1553031982,5180
P,1553032011,5180
P,1553032040,5180
P,1553032070,5181
P,1553032099,5181
P,1553032128,5180
P,1553032159,5179
P,1553032188,5182
P,1553032217,5181
P,1553032246,5180
P,1553032276,5179
P,1553032305,5180
P,1553032334,5181
P,1553032364,5181
P,1553032393,5180
P,1553032422,5181
P,1553032452,5181
P,1553032482,5180
P,1553032511,5181
P,1553032540,5181
P,1553032570,5182
P,1553032600,5180
P,1553032629,5181
O,1553032646,336314,2233
O,1553032646,336535,117
O,1553032647,336556,131
O,1553032647,336583,77
O,1553032648,336545,108
O,1553032648,336557,91
O,1553032649,336552,129
O,1553032650,336550,99
O,1553032650,336540,95
O,1553032651,336561,67
O,1553032651,336568,102
O,1553032652,336580,133
O,1553032652,336583,107
O,1553032652,336599,135
O,1553032653,336602,88
O,1553032653,336596,117
O,1553032654,336611,124
O,1553032654,336589,85
O,1553032655,336574,131
O,1553032655,336594,89
O,1553032656,336609,82
O,1553032656,336599,84
O,1553032657,336612,115
O,1553032658,336610,118
O,1553032658,336619,74
P,1553032658,5172
O,1553032659,336647,87
O,1553032659,336636,120
O,1553032660,336650,25
O,1553032660,336647,140
O,1553032661,336660,94
O,1553032662,336673,134
O,1553032662,336662,89
O,1553032663,336687,85
O,1553032663,336683,55
O,1553032664,336663,78
O,1553032664,336685,136
O,1553032665,336675,95
O,1553032666,336683,133
O,1553032666,336687,84
O,1553032667,336672,64
O,1553032667,336693,133
O,1553032668,336697,130
O,1553032668,336694,151
O,1553032669,336708,75
O,1553032670,336704,115
O,1553032670,336702,88
O,1553032671,336687,58
O,1553032671,336696,94
O,1553032672,336701,107
O,1553032672,336711,121
O,1553032673,336687,88
O,1553032674,336695,74
O,1553032674,336696,77
O,1553032675,336689,113
O,1553032675,336673,160
O,1553032676,336662,103
O,1553032676,336653,80
O,1553032677,336637,82
O,1553032677,336657,85
O,1553032678,336656,96
O,1553032679,336644,97
O,1553032679,336622,77
O,1553032680,336611,140
O,1553032680,336619,101
O,1553032681,336622,170
O,1553032681,336592,50
O,1553032682,336577,132
O,1553032683,336574,111
O,1553032683,336561,115
O,1553032684,336538,122
O,1553032684,336542,139
O,1553032685,336569,112
O,1553032685,336537,109
O,1553032686,336518,90
O,1553032687,336498,74
O,1553032687,336490,77
O,1553032688,336471,54
O,1553032688,336466,70
P,1553032688,5174
O,1553032689,336469,67
O,1553032689,336469,92
O,1553032690,336462,125
O,1553032691,336444,72
O,1553032691,336452,72
O,1553032692,336397,92
O,1553032692,336375,82
O,1553032693,336347,101
O,1553032693,336382,137
O,1553032693,336373,64
O,1553032693,336317,92
O,1553032694,336343,156
O,1553032695,336293,97
O,1553032695,336265,168
O,1553032696,336243,172
O,1553032696,336230,107
O,1553032697,336211,96
O,1553032697,336148,39
O,1553032698,336207,99
O,1553032699,336200,104
O,1553032699,336206,112
O,1553032700,336195,82
O,1553032700,336177,90
T,1553032700,2753
P,1553032717,5178
P,1553032747,5181
P,1553032776,5180
P,1553032806,5181
P,1553032835,5180
P,1553032864,5180
P,1553032894,5180
P,1553032923,5181
P,1553032952,5179
P,1553032981,5180
P,1553033011,5181
P,1553033041,5182
P,1553033070,5182
P,1553033100,5181
P,1553033129,5182
P,1553033158,5181
P,1553033187,5180
P,1553033217,5178
P,1553033246,5178
P,1553033275,5179
P,1553033305,5182
P,1553033335,5181
P,1553033364,5179
P,1553033393,5181
P,1553033423,5182
P,1553033452,5181
P,1553033481,5181
P,1553033511,5180
P,1553033540,5182
P,1553033569,5182
P,1553033598,5182
P,1553033629,5182
P,1553033658,5180
