H,1553279219,347907
P,1553279219,5206
P,1553279248,5205
P,1553279279,5206
P,1553279308,5206
P,1553279337,5206
D,1553279364,464384
P,1553279366,5206
D,1553279366,459776
D,1553279368,460288
D,1553279370,465408
D,1553279373,462080
D,1553279375,464384
D,1553279377,462080
D,1553279379,465920
D,1553279381,463616
D,1553279384,464640
D,1553279386,464128
D,1553279388,464896
D,1553279390,464384
D,1553279393,464896
R,1553279393,000000000
X,1553279394,709535,6166
X,1553279395,709957,11651
X,1553279395,710230,1991
P,1553279396,5200
X,1553279396,709852,9370
X,1553279397,710120,1499
X,1553279397,709773,920
X,1553279398,709722,13581
X,1553279398,709936,5799
X,1553279399,709866,840
X,1553279399,710150,8830
X,1553279400,710339,4169
X,1553279401,709832,4255
X,1553279401,710206,943
X,1553279402,709576,9504
X,1553279402,710155,1243
X,1553279403,710155,9986
X,1553279403,710091,1203
X,1553279404,710171,13462
X,1553279404,710187,7729
X,1553279404,710541,4915
X,1553279405,710014,1297
X,1553279405,710381,8347
X,1553279406,710164,1295
X,1553279406,710136,1885
X,1553279407,710311,1714
X,1553279408,710164,5134
X,1553279408,710436,1465
X,1553279409,710375,902
X,1553279409,709847,7899
X,1553279410,710747,4640
X,1553279410,710351,1486
X,1553279411,710261,879
X,1553279411,710293,1274
X,1553279412,710327,1116
X,1553279413,711042,6902
X,1553279413,709508,4880
X,1553279414,710489,8210
X,1553279414,710379,5497
X,1553279415,710331,2136
X,1553279415,710418,1060
X,1553279416,710465,4873
X,1553279417,710505,1882
X,1553279417,710993,17354
X,1553279418,710303,4015
X,1553279418,710740,3946
X,1553279419,710455,27460
X,1553279419,710487,4440
X,1553279420,710590,27197
X,1553279421,710750,3210
X,1553279421,710551,1561
X,1553279422,711412,10389
X,1553279422,709265,14039
X,1553279423,710535,1714
X,1553279423,710459,1365
X,1553279424,710302,18077
X,1553279425,709814,11664
P,1553279425,5197
X,1553279425,710430,2562
X,1553279426,710491,1934
X,1553279426,710325,8961
X,1553279427,710579,2399
X,1553279427,710985,6662
X,1553279428,710242,3185
X,1553279429,710759,2035
X,1553279429,710793,1606
X,1553279430,710776,16501
X,1553279430,710832,1714
X,1553279431,710813,1625
X,1553279431,710843,1214
X,1553279432,710708,21085
X,1553279432,710564,2229
X,1553279433,710253,1882
X,1553279434,710280,6289
X,1553279434,710596,2469
X,1553279435,710607,1136
X,1553279435,710640,1777
X,1553279436,710982,4835
X,1553279436,711679,14198
X,1553279437,710866,1295
X,1553279438,710733,1302
X,1553279438,710681,2163
X,1553279439,710631,1349
X,1553279439,710707,1112
X,1553279440,710637,1274
X,1553279440,710409,8507
X,1553279441,711049,2437
X,1553279442,710780,9135
X,1553279442,710898,1360
X,1553279443,710790,1653
X,1553279443,710749,1018
X,1553279444,710716,1604
X,1553279444,710681,1351
X,1553279445,710847,1859
X,1553279445,711322,6146
X,1553279445,705109,28170
X,1553279446,395936,14169
X,1553279446,336068,3986
X,1553279447,334380,1466
X,1553279447,334828,458
X,1553279448,334566,163
X,1553279449,334591,500
X,1553279449,335036,81
X,1553279450,334912,249
X,1553279450,334833,121
X,1553279451,334827,164
X,1553279451,334866,77
O,1553279452,334984,136
O,1553279452,335029,109
O,1553279453,334973,132
O,1553279454,335115,71
P,1553279454,5197
O,1553279454,335211,127
O,1553279455,335142,229
O,1553279455,334976,186
O,1553279456,335145,128
O,1553279456,335215,110
O,1553279457,335169,157
O,1553279458,335258,203
O,1553279458,335382,81
O,1553279459,335325,140
O,1553279459,335293,126
O,1553279460,335212,173
O,1553279460,335302,323
O,1553279461,335371,170
O,1553279462,335414,112
O,1553279462,335260,124
O,1553279463,335319,99
O,1553279463,335481,156
O,1553279464,335456,166
O,1553279464,335504,312
O,1553279465,335412,229
O,1553279466,335369,242
O,1553279466,335513,188
O,1553279467,335467,92
O,1553279467,335520,193
O,1553279468,335652,148
O,1553279468,335709,90
O,1553279469,335728,143
O,1553279470,335755,133
O,1553279470,335769,94
O,1553279471,335768,136
O,1553279471,335838,207
O,1553279472,335784,107
O,1553279472,335867,122
O,1553279473,335829,78
O,1553279473,335832,115
O,1553279474,335840,132
O,1553279475,335837,132
O,1553279475,335858,149
O,1553279476,335907,62
O,1553279476,335898,125
O,1553279477,335861,118
O,1553279477,335952,129
O,1553279478,335987,75
O,1553279479,335987,76
