H,1551644620,347907
X,1551644620,754327,3634
X,1551644621,755339,2328
X,1551644622,757329,1538
X,1551644622,755843,2458
X,1551644623,753431,2012
X,1551644623,753063,1845
X,1551644624,754701,2787
X,1551644624,755424,2531
X,1551644625,755816,1769
X,1551644626,755002,2651
X,1551644626,754699,2180
X,1551644627,753196,1594
X,1551644627,753714,3864
X,1551644628,753441,3123
X,1551644628,756084,2701
X,1551644629,753353,2075
X,1551644630,754597,2081
X,1551644630,753558,2092
X,1551644631,749230,4649
X,1551644631,752880,4041
X,1551644632,751477,5114
X,1551644632,756352,4411
X,1551644633,756775,1472
X,1551644633,756654,1700
X,1551644634,755946,1487
X,1551644635,754661,1909
X,1551644635,753766,1573
X,1551644636,751483,4865
X,1551644636,750821,5042
X,1551644637,752005,5655
X,1551644637,754334,2165
X,1551644638,754807,2120
X,1551644639,751560,4992
X,1551644639,752850,1454
X,1551644640,751392,3547
X,1551644640,752003,6551
X,1551644641,751786,5943
X,1551644641,751795,3927
X,1551644642,750152,4534
X,1551644643,753667,1765
X,1551644643,751830,3666
X,1551644644,752742,3643
P,1551644644,5311
X,1551644644,749675,2850
X,1551644645,748379,7950
X,1551644645,753397,4222
X,1551644646,754814,3392
X,1551644647,754506,2939
X,1551644647,752427,8291
X,1551644648,751570,5526
X,1551644648,754048,3412
X,1551644649,753531,3302
X,1551644649,754377,1531
X,1551644650,753800,2267
X,1551644651,751999,2646
X,1551644651,751060,3960
X,1551644651,751313,2350
X,1551644651,753986,2095
X,1551644652,754336,1658
X,1551644652,752060,4350
X,1551644653,752750,2338
X,1551644653,751474,5062
X,1551644654,754783,4349
X,1551644655,754997,2539
X,1551644655,754121,2491
X,1551644656,754403,2694
X,1551644656,755063,2456
X,1551644657,754971,1834
X,1551644657,754588,1637
X,1551644658,755087,1662
X,1551644659,755192,1754
X,1551644659,754810,2948
X,1551644660,754465,2328
X,1551644660,754184,2174
X,1551644661,755842,2219
X,1551644661,754351,1901
X,1551644662,754949,1204
X,1551644663,754537,1514
X,1551644663,755884,1623
X,1551644664,754876,1413
X,1551644664,755041,2532
X,1551644665,753749,1764
X,1551644665,754846,2432
X,1551644666,753548,2050
X,1551644667,754065,2912
X,1551644667,755084,1556
X,1551644668,753960,2473
X,1551644668,754995,3812
X,1551644669,754003,2265
X,1551644669,754263,1733
X,1551644670,754417,1776
X,1551644671,754817,1368
X,1551644671,753670,3163
X,1551644672,750541,3975
X,1551644672,752753,1794
X,1551644673,755528,1717
P,1551644673,5313
X,1551644673,753350,3280
X,1551644674,754177,2669
X,1551644674,756026,1551
X,1551644675,755918,1559
X,1551644676,755421,1727
X,1551644676,754953,3001
X,1551644677,755204,2206
X,1551644677,756184,1525
X,1551644678,755931,1115
X,1551644678,756420,1477
X,1551644679,756136,2108
X,1551644680,755261,1805
X,1551644680,755065,1603
X,1551644681,754940,1504
X,1551644681,755757,948
X,1551644682,756306,1549
X,1551644682,756188,1602
X,1551644683,755242,1503
X,1551644684,755460,1643
X,1551644684,755847,1344
X,1551644685,756082,1087
X,1551644685,756073,1100
X,1551644686,756395,1420
X,1551644686,756472,1496
X,1551644687,756416,922
X,1551644688,756308,1082
X,1551644688,756258,1285
X,1551644689,756349,1094
X,1551644689,756353,1078
X,1551644690,756230,1572
X,1551644690,756412,1659
X,1551644691,756569,373
A,1551644691,755439,2905
T,1551644691,2841
U,1551644691,1
X,1551644692,756385,1114
X,1551644692,756346,1060
X,1551644693,756393,955
X,1551644694,756451,840
X,1551644694,756380,1391
X,1551644695,755532,1259
X,1551644695,755671,1127
X,1551644696,755109,731
X,1551644696,755219,1179
X,1551644697,755698,1653
X,1551644698,755663,1784
X,1551644698,754917,931
X,1551644699,754828,1369
X,1551644699,755133,1474
X,1551644700,755777,1221
X,1551644700,755031,1621
X,1551644701,754187,1273
X,1551644701,755222,1156
X,1551644702,755415,1033
P,1551644702,5313
X,1551644703,755102,1912
X,1551644703,755271,1207
X,1551644704,754809,1451
X,1551644704,754255,1224
X,1551644705,754549,1276
X,1551644705,755183,1302
X,1551644706,754208,717
X,1551644707,753850,2169
X,1551644707,753635,960
X,1551644708,753972,1899
X,1551644708,754146,1553
X,1551644709,754009,2832
X,1551644709,754454,2202
X,1551644710,755579,2087
X,1551644711,755525,1127
X,1551644711,754649,1783
X,1551644712,754935,2020
X,1551644712,754744,1518
X,1551644713,754362,1735
X,1551644713,755591,1465
