H,1553186968,347907
P,1553186968,5191
P,1553186998,5195
P,1553187027,5196
P,1553187056,5194
P,1553187086,5196
P,1553187115,5195
P,1553187144,5195
P,1553187174,5196
P,1553187204,5194
P,1553187233,5196
P,1553187263,5196
P,1553187293,5195
P,1553187322,5196
P,1553187351,5196
P,1553187380,5195
P,1553187410,5194
P,1553187439,5196
P,1553187469,5195
P,1553187499,5196
P,1553187528,5196
P,1553187557,5196
P,1553187586,5196
P,1553187616,5195
P,1553187645,5195
P,1553187674,5194
P,1553187704,5195
P,1553187733,5195
P,1553187763,5194
P,1553187792,5196
P,1553187822,5195
P,1553187851,5197
P,1553187880,5196
P,1553187909,5195
P,1553187939,5195
P,1553187968,5194
P,1553187997,5194
P,1553188027,5195
P,1553188057,5196
P,1553188086,5196
P,1553188115,5196
P,1553188145,5196
P,1553188174,5196
P,1553188203,5195
P,1553188233,5197
P,1553188262,5195
P,1553188291,5196
P,1553188320,5195
P,1553188351,5196
P,1553188380,5195
P,1553188409,5195
P,1553188439,5194
P,1553188468,5196
P,1553188497,5196
P,1553188526,5196
P,1553188556,5195
P,1553188585,5195
P,1553188614,5195
P,1553188645,5195
P,1553188674,5196
P,1553188703,5196
P,1553188732,5194
P,1553188762,5194
P,1553188791,5195
P,1553188820,5195
P,1553188850,5196
P,1553188879,5196
P,1553188908,5195
P,1553188938,5197
P,1553188968,5197
P,1553188997,5195
P,1553189026,5196
P,1553189056,5196
O,1553189058,346562,2259
O,1553189059,346755,113
O,1553189059,346815,114
O,1553189060,346820,104
O,1553189060,346828,166
O,1553189061,346822,239
O,1553189061,346658,395
O,1553189062,346500,215
O,1553189063,346754,169
O,1553189063,346850,163
O,1553189064,347004,139
O,1553189064,346958,145
O,1553189065,346802,93
O,1553189065,346878,304
O,1553189066,347002,159
O,1553189067,347049,313
O,1553189067,346930,78
O,1553189068,346926,148
O,1553189068,347070,292
O,1553189069,347191,167
O,1553189069,347114,248
O,1553189070,346852,211
O,1553189071,346703,108
O,1553189071,346744,104
O,1553189072,346853,137
O,1553189072,346808,126
O,1553189073,346712,130
O,1553189073,346652,135
O,1553189074,346676,94
O,1553189075,346775,186
O,1553189075,346812,91
O,1553189076,346885,119
O,1553189076,346849,136
O,1553189077,346864,83
O,1553189077,346916,98
O,1553189078,346906,61
O,1553189078,346863,123
O,1553189079,346847,69
O,1553189080,346815,79
O,1553189080,346826,173
O,1553189081,346771,108
O,1553189081,346826,165
O,1553189082,346839,113
O,1553189082,346874,180
O,1553189083,346919,96
O,1553189084,346936,114
O,1553189084,346988,77
O,1553189085,346916,131
P,1553189085,5188
O,1553189085,346879,91
O,1553189086,346850,155
O,1553189086,346824,168
O,1553189087,346820,103
O,1553189088,346878,132
O,1553189088,346877,100
O,1553189089,346846,64
O,1553189089,346861,58
O,1553189090,346889,131
O,1553189090,346925,134
O,1553189091,346930,74
O,1553189092,346937,122
O,1553189092,346941,135
O,1553189093,346977,119
O,1553189093,347009,105
O,1553189094,347057,149
O,1553189094,347124,219
O,1553189095,347202,130
O,1553189096,347240,194
O,1553189096,347155,99
O,1553189097,346997,163
O,1553189097,347090,123
O,1553189098,347097,180
O,1553189098,347048,197
O,1553189098,347084,142
O,1553189098,347237,142
O,1553189099,347135,124
O,1553189100,347022,135
O,1553189100,346993,189
O,1553189101,347132,139
O,1553189101,347272,109
O,1553189102,347280,87
O,1553189102,347318,199
O,1553189103,347391,236
O,1553189104,347450,121
O,1553189104,347453,106
O,1553189105,347262,86
O,1553189105,347222,122
O,1553189106,347141,180
O,1553189106,347147,142
O,1553189107,347167,130
O,1553189108,347167,112
O,1553189108,347166,119
O,1553189109,347177,132
O,1553189109,347282,85
O,1553189110,347283,126
O,1553189110,347336,170
O,1553189111,347363,128
O,1553189112,347385,103
O,1553189112,347556,151
O,1553189113,347537,110
O,1553189113,347559,150
O,1553189114,347588,119
T,1553189114,2846
P,1553189114,5187
P,1553189143,5196
P,1553189173,5195
P,1553189202,5197
P,1553189232,5197
P,1553189262,5194
P,1553189291,5195
P,1553189320,5196
P,1553189349,5195
P,1553189379,5194
P,1553189408,5196
P,1553189437,5196
P,1553189467,5197
P,1553189496,5196
P,1553189526,5194
P,1553189555,5195
P,1553189585,5195
P,1553189614,5196
P,1553189643,5195
P,1553189672,5196
P,1553189702,5196
P,1553189731,5196
P,1553189760,5196
P,1553189790,5196
P,1553189820,5194
P,1553189849,5196
P,1553189879,5195
P,1553189909,5196
