H,1551648637,347907
X,1551648637,756854,1096
X,1551648638,756875,1147
X,1551648638,756801,755
X,1551648639,756916,1257
X,1551648639,756967,1484
X,1551648640,756862,1349
X,1551648640,756869,878
X,1551648641,756795,1072
X,1551648642,756897,1173
P,1551648642,5276
X,1551648642,756904,1732
X,1551648643,756854,1155
X,1551648643,756860,932
X,1551648644,756835,1255
X,1551648644,756871,959
X,1551648645,756885,751
X,1551648646,756691,701
X,1551648646,756635,965
X,1551648647,756830,955
A,1551648647,756794,395
T,1551648647,2832
X,1551648649,756791,1072
X,1551648649,756814,926
X,1551648650,756925,1007
X,1551648650,756860,1890
X,1551648651,756708,915
X,1551648651,756605,900
X,1551648652,756756,978
X,1551648653,756621,1247
X,1551648653,756566,1072
X,1551648654,756436,853
X,1551648654,756398,1050
X,1551648655,756663,946
X,1551648655,756611,1138
X,1551648656,756727,1089
X,1551648657,756698,830
X,1551648657,756795,843
X,1551648658,756807,1137
X,1551648658,756734,1332
X,1551648659,756788,1034
X,1551648659,756670,794
X,1551648660,756696,1164
X,1551648660,756784,1506
X,1551648661,756835,1354
X,1551648662,756743,888
X,1551648662,756507,879
X,1551648663,756528,1478
X,1551648663,756673,1503
X,1551648664,756633,1857
X,1551648664,756786,910
X,1551648665,756736,1567
X,1551648666,756783,8032
X,1551648666,756790,1666
X,1551648667,756633,1235
X,1551648667,756705,1086
X,1551648668,756554,1025
X,1551648668,756613,1039
X,1551648669,756813,1215
X,1551648670,756774,997
X,1551648670,756588,1392
X,1551648671,756732,1018
X,1551648671,756784,686
X,1551648671,756578,857
P,1551648671,5300
X,1551648671,756588,1025
X,1551648672,756340,724
X,1551648673,756376,1030
X,1551648673,756646,1196
X,1551648674,756679,1004
X,1551648674,756699,726
X,1551648675,756640,972
X,1551648675,756887,728
X,1551648676,757004,1084
X,1551648677,756980,1111
X,1551648677,756867,655
A,1551648677,756687,547
T,1551648677,2832
X,1551648679,756956,1143
X,1551648680,756919,874
X,1551648680,756955,640
X,1551648681,757136,1258
X,1551648681,757080,1065
X,1551648682,756981,1152
X,1551648682,756880,931
X,1551648683,756635,922
X,1551648684,756267,952
X,1551648684,756225,1518
X,1551648685,756359,1142
X,1551648685,756215,895
X,1551648686,756304,824
X,1551648686,756559,1358
X,1551648687,756546,987
X,1551648688,756583,980
X,1551648688,756641,1138
X,1551648689,756501,810
X,1551648689,756856,974
X,1551648690,756816,1283
X,1551648690,756679,991
X,1551648691,756530,941
X,1551648692,756665,781
X,1551648692,756735,1799
X,1551648693,756816,1173
X,1551648693,756764,758
X,1551648694,756611,836
X,1551648694,756811,651
X,1551648695,756892,1327
X,1551648696,756130,833
X,1551648696,756481,1190
X,1551648697,756355,1477
X,1551648697,756419,1109
X,1551648698,756447,887
X,1551648698,756446,1117
X,1551648699,756446,778
A,1551648699,756587,825
T,1551648699,2832
X,1551648701,756648,1094
P,1551648701,5301
X,1551648701,756693,730
X,1551648702,756712,1022
X,1551648703,757099,1026
X,1551648703,757134,1798
X,1551648704,757058,1100
X,1551648704,756902,928
X,1551648705,756838,988
X,1551648705,756980,522
X,1551648706,756987,1588
X,1551648707,756944,966
X,1551648707,756990,996
X,1551648708,756947,798
X,1551648708,757026,1176
X,1551648709,756862,1065
X,1551648709,756856,1003
X,1551648710,756599,1062
X,1551648710,756457,885
X,1551648711,756306,1085
X,1551648712,756377,957
X,1551648712,756065,5274
X,1551648712,756334,700
X,1551648712,756682,1572
X,1551648713,756754,904
X,1551648713,756704,740
X,1551648714,756530,969
X,1551648715,756522,911
X,1551648715,756675,923
X,1551648716,756622,935
X,1551648716,756577,975
X,1551648717,756785,1226
X,1551648717,756919,846
X,1551648718,756843,759
X,1551648719,756668,907
A,1551648719,756713,656
T,1551648719,2832
X,1551648720,756763,1477
X,1551648721,756622,1060
X,1551648722,756433,909
X,1551648722,756557,842
X,1551648723,756715,1736
X,1551648723,756744,1171
X,1551648724,756527,977
X,1551648724,756680,1137
X,1551648725,756846,1435
X,1551648726,756740,927
X,1551648726,756582,906
X,1551648727,756577,1207
X,1551648727,756314,848
X,1551648728,756488,1088
X,1551648728,756650,917
X,1551648729,756495,1339
X,1551648730,756552,651
X,1551648730,756440,897
P,1551648730,5300
X,1551648731,756728,1438
