H,1564541083,289363
P,1564541083,5124
P,1564541113,5123
P,1564541142,5123
P,1564541171,5123
P,1564541201,5123
P,1564541230,5123
P,1564541259,5121
P,1564541288,5125
P,1564541318,5123
P,1564541347,5124
P,1564541377,5123
P,1564541407,5124
P,1564541436,5124
P,1564541465,5123
P,1564541494,5124
P,1564541524,5124
P,1564541553,5125
P,1564541582,5123
P,1564541612,5122
P,1564541641,5124
P,1564541671,5123
P,1564541700,5123
P,1564541730,5123
P,1564541759,5124
P,1564541788,5125
P,1564541818,5123
P,1564541847,5123
P,1564541876,5122
P,1564541905,5124
P,1564541935,5123
P,1564541965,5124
P,1564541994,5125
P,1564542024,5122
P,1564542053,5123
P,1564542083,5124
P,1564542112,5124
P,1564542142,5125
P,1564542171,5120
P,1564542200,5122
P,1564542230,5123
P,1564542260,5123
P,1564542289,5123
P,1564542318,5124
P,1564542348,5125
P,1564542377,5124
P,1564542406,5123
P,1564542436,5125
P,1564542465,5124
P,1564542494,5122
P,1564542523,5124
P,1564542554,5124
P,1564542583,5122
P,1564542612,5121
P,1564542641,5123
P,1564542671,5122
P,1564542700,5124
O,1564542725,249143,1945
O,1564542725,249257,127
O,1564542726,249338,162
O,1564542726,249362,159
O,1564542727,249337,219
O,1564542728,249389,146
O,1564542728,249362,152
O,1564542729,249397,127
P,1564542729,5114
O,1564542729,249417,66
O,1564542730,249405,75
O,1564542730,249357,174
O,1564542731,249340,195
O,1564542732,249352,188
O,1564542732,249353,120
O,1564542733,249354,75
O,1564542733,249377,106
O,1564542734,249359,151
O,1564542734,249319,205
O,1564542735,249349,75
O,1564542736,249383,171
O,1564542736,249511,87
O,1564542737,249460,189
O,1564542737,249343,187
O,1564542738,249336,181
O,1564542738,249523,119
O,1564542739,249532,182
O,1564542739,249519,139
O,1564542740,249500,177
O,1564542741,249526,231
O,1564542741,249519,118
O,1564542742,249539,101
O,1564542742,249480,132
O,1564542743,249457,99
O,1564542743,249447,166
O,1564542744,249373,183
O,1564542745,249258,249
O,1564542745,249099,148
O,1564542746,249263,181
O,1564542746,249178,257
O,1564542747,249283,136
O,1564542747,249399,195
O,1564542748,249271,180
O,1564542749,249302,143
O,1564542749,249264,59
O,1564542750,249346,195
O,1564542750,249388,102
O,1564542751,249386,128
O,1564542751,249394,135
O,1564542752,249399,99
O,1564542753,249391,115
O,1564542753,249319,166
O,1564542754,249327,67
O,1564542754,249291,182
O,1564542755,249231,116
O,1564542755,249206,157
O,1564542756,249215,169
O,1564542756,249153,86
O,1564542757,249222,180
O,1564542758,249236,221
O,1564542758,249116,225
O,1564542759,249151,145
P,1564542759,5118
O,1564542759,249314,86
O,1564542760,249389,179
O,1564542760,249413,209
O,1564542761,249217,249
O,1564542762,249293,156
O,1564542762,249258,142
O,1564542763,249253,142
O,1564542763,249181,324
O,1564542764,249006,113
O,1564542764,249156,190
O,1564542764,249162,149
O,1564542765,249065,270
O,1564542765,249073,146
O,1564542766,249034,449
O,1564542766,249182,276
O,1564542767,249218,149
O,1564542767,249228,108
O,1564542768,249223,341
O,1564542769,249362,127
O,1564542769,249221,386
O,1564542770,249132,246
O,1564542770,249331,109
O,1564542771,249253,224
O,1564542771,249285,241
O,1564542772,249352,91
O,1564542772,249382,174
O,1564542773,249335,132
O,1564542774,249325,150
O,1564542774,249378,141
O,1564542775,249383,114
O,1564542775,249393,139
O,1564542776,249425,121
O,1564542776,249425,117
O,1564542777,249427,150
O,1564542778,249474,228
O,1564542778,249478,108
O,1564542779,249577,184
O,1564542779,249495,127
O,1564542780,249491,98
O,1564542780,249501,188
T,1564542781,2897
P,1564542788,5124
P,1564542817,5124
P,1564542847,5122
P,1564542877,5124
P,1564542906,5125
P,1564542935,5123
D,1564542962,322048
D,1564542964,375296
R,1564542964,6000BBA092
R,1564542964,6000BBA092
R,1564542964,6000BBA092
P,1564542965,5123
X,1564542966,471607,33087
X,1564542967,457981,63909
X,1564542967,428222,60602
X,1564542968,433352,42276
X,1564542968,469752,3371
X,1564542969,525685,8907
X,1564542969,538898,9818
X,1564542969,540026,9755
X,1564542970,538045,13068
X,1564542970,538798,2640
X,1564542971,538703,21615
X,1564542971,538383,17453
X,1564542972,540499,12402
X,1564542973,538872,3789
X,1564542973,538653,8808
X,1564542974,538729,10014
X,1564542974,538944,6178
X,1564542975,538319,3719
X,1564542975,538810,2628
X,1564542976,537762,12530
X,1564542976,539924,11434
