H,1560814127,289363
P,1560814127,5398
P,1560814156,5395
P,1560814185,5398
P,1560814215,5396
P,1560814244,5396
P,1560814273,5395
P,1560814302,5396
P,1560814333,5397
P,1560814362,5398
P,1560814391,5397
P,1560814421,5396
P,1560814450,5398
P,1560814479,5398
P,1560814508,5396
P,1560814538,5396
P,1560814567,5396
P,1560814596,5395
P,1560814627,5396
D,1560814635,303104
R,1560814635,700D9DFBA
R,1560814635,700D9DFBA
R,1560814635,700D9DFBA
X,1560814637,589123,9389
X,1560814637,589225,10649
X,1560814638,589497,2358
X,1560814638,589721,6858
X,1560814639,589457,4616
X,1560814639,589415,3703
X,1560814640,589428,5084
X,1560814641,589592,8153
X,1560814641,589417,6333
X,1560814642,589294,5570
X,1560814642,589381,5370
X,1560814643,589238,10157
X,1560814643,590149,11465
X,1560814644,589194,6371
X,1560814644,589721,3278
X,1560814645,589869,3168
X,1560814646,590009,4382
X,1560814646,590089,4326
X,1560814647,590307,3727
X,1560814647,590090,2855
X,1560814648,590211,4574
X,1560814648,590086,17435
X,1560814649,591335,30805
X,1560814650,590237,55943
X,1560814650,589422,47618
X,1560814651,593604,41561
X,1560814651,591537,29962
X,1560814652,587659,17511
X,1560814652,593355,36601
X,1560814653,584935,46886
X,1560814654,457315,48687
X,1560814654,261435,475
X,1560814655,260105,1407
X,1560814655,259385,536
P,1560814656,5387
X,1560814656,260407,855
X,1560814656,261013,382
X,1560814657,260487,634
X,1560814658,260146,301
X,1560814658,260530,304
X,1560814659,260554,402
X,1560814659,260324,365
X,1560814660,260312,729
O,1560814660,260455,286
O,1560814661,260474,231
O,1560814661,260185,663
O,1560814662,260176,632
O,1560814663,260212,156
O,1560814663,259951,629
O,1560814664,260023,603
O,1560814664,260150,642
O,1560814665,259800,537
O,1560814665,259925,605
O,1560814666,259858,404
O,1560814667,259899,454
O,1560814667,259902,449
O,1560814668,260245,613
O,1560814668,260332,196
O,1560814668,260143,512
O,1560814668,259906,174
O,1560814669,259983,215
O,1560814670,260352,383
O,1560814670,260451,398
O,1560814671,260620,206
O,1560814671,260632,424
O,1560814672,260338,234
O,1560814672,260305,188
O,1560814673,260125,388
O,1560814674,259998,448
O,1560814674,260266,281
O,1560814675,260190,938
O,1560814675,261584,3459
O,1560814676,261369,1041
O,1560814676,260740,563
O,1560814677,260687,102
O,1560814677,260552,182
O,1560814678,260378,285
O,1560814679,260384,241
O,1560814679,260354,325
O,1560814680,260288,310
O,1560814680,260052,515
O,1560814681,260180,576
O,1560814681,259935,396
O,1560814682,260082,2705
O,1560814683,260708,779
O,1560814683,260434,202
O,1560814684,260278,156
O,1560814684,260002,432
P,1560814685,5387
O,1560814685,259901,232
O,1560814685,259760,278
O,1560814686,259528,143
O,1560814687,259624,312
O,1560814687,259767,201
O,1560814688,259863,433
O,1560814688,259984,231
O,1560814689,260001,241
O,1560814689,260024,441
O,1560814690,260165,212
O,1560814691,259909,200
O,1560814691,259781,541
O,1560814692,259903,435
O,1560814692,259876,227
O,1560814693,260110,743
O,1560814693,260130,210
O,1560814694,260159,167
O,1560814694,260218,307
O,1560814695,260008,474
O,1560814696,259942,430
O,1560814696,259833,274
O,1560814697,259703,109
O,1560814697,259659,370
O,1560814698,259864,205
O,1560814698,259918,340
O,1560814699,259812,276
O,1560814700,259698,376
O,1560814700,259989,443
O,1560814701,260052,204
O,1560814701,259791,321
O,1560814702,259893,326
O,1560814702,260063,329
O,1560814703,260084,170
O,1560814704,259946,220
O,1560814704,259791,399
O,1560814705,259916,616
O,1560814705,259957,330
O,1560814706,260235,222
O,1560814706,260139,363
O,1560814707,259669,399
O,1560814708,259541,326
O,1560814708,259497,258
O,1560814709,259308,253
O,1560814709,259320,240
O,1560814709,259386,334
T,1560814709,2909
P,1560814714,5396
P,1560814744,5395
P,1560814773,5397
P,1560814802,5398
P,1560814832,5397
P,1560814861,5398
P,1560814890,5396
P,1560814920,5397
P,1560814950,5397
P,1560814979,5395
P,1560815008,5397
P,1560815037,5395
P,1560815067,5396
P,1560815096,5397
P,1560815125,5396
P,1560815155,5395
P,1560815184,5396
P,1560815214,5398
P,1560815243,5396
P,1560815273,5397
P,1560815302,5396
P,1560815331,5394
P,1560815361,5397
P,1560815390,5396
P,1560815419,5398
P,1560815448,5396
P,1560815478,5395
P,1560815508,5397
D,1560815535,727040
R,1560815535,700D9DFCC
