H,1561340672,289363
R,1561340672,700D9DFBA
X,1561340673,579985,29047
X,1561340674,384301,7514
X,1561340675,257866,2893
X,1561340675,256380,942
X,1561340676,258375,1505
X,1561340676,258478,1149
X,1561340677,257403,286
X,1561340677,258009,522
X,1561340678,257993,512
X,1561340679,257728,213
X,1561340679,258026,191
X,1561340680,257901,187
X,1561340680,257882,209
O,1561340681,257975,232
O,1561340681,257910,146
O,1561340682,257990,109
O,1561340683,257931,101
O,1561340683,257953,131
O,1561340684,257950,92
O,1561340684,257936,117
O,1561340685,257967,136
O,1561340685,257958,88
O,1561340686,257964,142
O,1561340687,257960,151
O,1561340687,257940,94
O,1561340688,257964,113
O,1561340688,257971,108
O,1561340689,257957,98
O,1561340689,257980,94
O,1561340690,257991,144
O,1561340690,258003,116
O,1561340691,258015,124
O,1561340692,257993,144
O,1561340692,258015,122
O,1561340693,258017,114
O,1561340693,258049,105
O,1561340694,258045,162
O,1561340694,258031,111
O,1561340694,258027,119
O,1561340695,258014,156
O,1561340695,258010,91
O,1561340696,258018,137
O,1561340696,258054,110
O,1561340697,258100,468
O,1561340697,257810,810
P,1561340698,5290
O,1561340698,259130,3261
O,1561340699,258634,971
O,1561340699,258185,72
O,1561340700,258166,213
O,1561340700,258087,78
O,1561340701,258055,71
O,1561340701,258008,70
O,1561340702,257992,76
O,1561340703,257976,108
O,1561340703,257999,117
O,1561340704,258041,133
O,1561340704,257990,146
O,1561340705,258027,340
O,1561340705,258016,158
O,1561340706,258015,151
O,1561340706,258026,91
O,1561340707,258038,101
O,1561340708,258025,119
O,1561340708,258041,120
O,1561340709,258021,119
O,1561340709,258024,87
O,1561340710,258006,73
O,1561340710,258022,104
O,1561340711,258019,217
O,1561340712,258048,123
O,1561340712,258038,105
O,1561340713,258027,94
O,1561340713,258014,104
O,1561340714,258027,125
O,1561340714,258040,120
O,1561340715,258025,115
O,1561340716,258022,110
O,1561340716,258048,103
O,1561340717,258036,109
O,1561340717,258013,107
O,1561340718,258015,88
O,1561340718,258027,139
O,1561340719,257996,92
O,1561340720,258021,157
O,1561340720,257981,95
O,1561340721,258003,131
O,1561340721,258001,147
O,1561340722,258019,115
O,1561340722,258006,81
O,1561340723,258022,104
O,1561340723,258005,105
O,1561340724,257983,93
O,1561340725,257980,84
O,1561340725,257992,137
O,1561340726,257998,119
O,1561340726,257993,80
O,1561340727,257992,120
O,1561340727,258009,107
P,1561340728,5288
O,1561340728,258012,94
O,1561340729,258008,102
O,1561340729,258013,107
O,1561340730,258033,92
O,1561340730,258032,64
T,1561340730,2901
P,1561340757,5298
P,1561340786,5297
P,1561340816,5296
P,1561340845,5296
P,1561340874,5295
O,1561340900,257298,1697
O,1561340900,257505,147
O,1561340901,257500,133
O,1561340901,257536,92
O,1561340902,257527,83
O,1561340902,257538,100
O,1561340903,257553,130
P,1561340903,5287
O,1561340904,257546,115
O,1561340904,257540,84
O,1561340905,257548,94
O,1561340905,257553,123
O,1561340906,257548,92
O,1561340906,257556,121
O,1561340907,257528,105
O,1561340908,257577,123
O,1561340908,257592,125
O,1561340909,257553,96
O,1561340909,257565,115
O,1561340910,257559,184
O,1561340910,257601,97
O,1561340911,257592,97
O,1561340911,257637,90
O,1561340912,257641,66
O,1561340913,257611,111
O,1561340913,257619,98
O,1561340914,257651,102
O,1561340914,257617,102
O,1561340915,257659,83
O,1561340915,257615,98
O,1561340916,257637,140
O,1561340917,257635,142
O,1561340917,257635,111
O,1561340918,257643,125
O,1561340918,257655,126
O,1561340919,257660,60
O,1561340919,257638,109
O,1561340920,257631,70
O,1561340921,257650,103
O,1561340921,257632,88
O,1561340922,257627,140
O,1561340922,257654,115
O,1561340923,257611,56
O,1561340923,257637,101
O,1561340924,257620,94
O,1561340925,257658,122
O,1561340925,257660,122
O,1561340926,257660,109
O,1561340926,257654,105
O,1561340927,257666,101
O,1561340927,257653,150
O,1561340928,257644,92
O,1561340928,257649,60
O,1561340929,257670,106
O,1561340930,257679,63
O,1561340930,257675,73
O,1561340931,257664,80
O,1561340931,257664,145
O,1561340932,257661,82
O,1561340932,257665,98
