H,1564698150,289363
X,1564698150,537264,3699
X,1564698150,537280,1643
X,1564698151,537271,2515
X,1564698151,537275,2400
X,1564698152,537195,1742
X,1564698152,537273,1723
X,1564698153,537294,2289
X,1564698154,537241,1855
X,1564698154,537304,1540
X,1564698155,537272,1947
X,1564698155,537378,1888
X,1564698156,537340,1795
X,1564698156,537162,2221
X,1564698157,537365,1272
P,1564698157,5103
X,1564698158,537350,3579
X,1564698158,537113,2252
X,1564698159,537013,2235
X,1564698159,537226,1607
X,1564698160,537161,1830
X,1564698160,537231,1394
X,1564698161,537137,1601
X,1564698162,537183,1882
X,1564698162,537428,14213
X,1564698163,537215,1640
X,1564698163,537250,2359
X,1564698164,537128,2002
X,1564698164,537293,1659
X,1564698165,537623,5035
X,1564698165,536912,6133
X,1564698166,537160,5613
X,1564698167,536987,11433
X,1564698167,538127,5964
X,1564698168,537187,2359
X,1564698168,537163,1436
X,1564698169,537009,1851
X,1564698169,537160,1747
X,1564698170,537131,7363
X,1564698171,537471,3291
X,1564698171,537298,21032
X,1564698172,537154,2208
X,1564698172,537524,1651
X,1564698173,537401,2386
X,1564698173,537238,2326
X,1564698174,537303,2278
X,1564698175,537486,2587
X,1564698175,537364,1787
X,1564698176,537322,2386
X,1564698176,537359,2069
X,1564698177,537498,1943
X,1564698177,537120,5624
X,1564698178,537192,5679
X,1564698178,537366,2213
X,1564698179,537257,2489
X,1564698180,537259,2628
X,1564698180,537507,2193
X,1564698181,537281,2613
X,1564698181,537255,2908
X,1564698182,537443,2213
X,1564698182,537443,2813
X,1564698183,537662,2210
X,1564698184,537677,2203
X,1564698184,537244,10619
X,1564698185,537827,9086
X,1564698185,537440,2043
X,1564698186,537145,5429
X,1564698186,537673,19308
X,1564698186,534021,56815
P,1564698186,5113
X,1564698187,538056,22235
X,1564698187,535695,29352
X,1564698188,541112,15495
X,1564698188,533423,57648
X,1564698189,537332,12081
X,1564698189,532896,11800
X,1564698190,536879,8138
X,1564698191,537227,12715
X,1564698191,536898,4161
X,1564698192,537020,2295
X,1564698192,537120,2385
X,1564698193,537097,1120
X,1564698193,537224,1779
X,1564698194,537122,1392
X,1564698194,537126,1367
X,1564698195,537092,1973
X,1564698196,537390,17988
X,1564698196,537291,12461
X,1564698197,537255,1460
X,1564698197,537176,1341
X,1564698198,538985,33656
X,1564698198,536986,6486
X,1564698199,537323,1180
X,1564698200,539237,27459
X,1564698200,537033,11106
X,1564698201,537500,2144
X,1564698201,537424,2343
X,1564698202,537638,1698
X,1564698202,538264,8193
X,1564698203,536894,9624
X,1564698204,537684,1859
X,1564698204,536994,6610
X,1564698205,538545,5903
X,1564698205,537606,2831
X,1564698206,537666,1912
X,1564698206,537276,7447
X,1564698207,537713,2708
X,1564698208,537596,2846
X,1564698208,537117,36090
X,1564698209,538366,4807
X,1564698209,537643,2355
X,1564698210,537745,2018
X,1564698210,537474,2169
X,1564698211,537858,2464
X,1564698211,538058,1856
X,1564698212,537076,3998
X,1564698213,537559,2808
X,1564698213,537796,3334
X,1564698214,537709,1702
X,1564698214,537475,3231
X,1564698215,537742,3453
X,1564698215,537559,2491
X,1564698216,537672,1819
P,1564698216,5110
X,1564698217,537652,1741
X,1564698217,537544,2082
X,1564698218,537532,978
X,1564698218,537577,1680
X,1564698219,537668,1375
X,1564698219,537571,1894
X,1564698220,537471,1335
X,1564698221,537385,1468
X,1564698221,537377,1159
X,1564698222,537490,2146
X,1564698222,537382,1493
X,1564698223,537168,1156
X,1564698223,537443,1194
X,1564698224,537446,9037
X,1564698225,536601,4163
X,1564698225,537264,1776
X,1564698226,537805,55288
X,1564698226,537584,22406
X,1564698227,535675,56388
X,1564698227,537200,20766
X,1564698227,526385,24938
X,1564698227,362366,10658
X,1564698228,251477,1758
X,1564698229,251234,320
X,1564698229,251579,173
X,1564698230,251481,141
X,1564698230,251399,164
X,1564698231,251426,151
X,1564698231,251370,198
X,1564698232,251314,120
X,1564698233,251286,149
X,1564698233,251417,173
X,1564698234,251499,91
O,1564698234,251419,126
O,1564698235,251448,179
O,1564698235,251426,108
O,1564698236,251438,228
O,1564698237,251468,171
O,1564698237,251503,136
O,1564698238,251496,126
O,1564698238,251511,51
O,1564698239,251525,84
O,1564698239,251479,79
O,1564698240,251510,56
O,1564698241,251489,115
O,1564698241,251448,102
O,1564698242,251492,154
O,1564698242,251458,164
