H,1562913535,289363
P,1562913535,5165
P,1562913564,5163
P,1562913593,5164
P,1562913622,5163
P,1562913652,5164
P,1562913681,5163
P,1562913710,5162
P,1562913741,5162
P,1562913770,5162
P,1562913800,5164
P,1562913829,5164
P,1562913859,5163
P,1562913888,5163
P,1562913917,5162
P,1562913947,5164
P,1562913976,5161
P,1562914005,5164
P,1562914035,5164
P,1562914065,5162
P,1562914094,5160
P,1562914123,5163
P,1562914153,5163
P,1562914182,5165
P,1562914211,5164
P,1562914240,5163
P,1562914270,5164
P,1562914299,5161
P,1562914329,5162
P,1562914359,5163
P,1562914388,5162
P,1562914417,5164
P,1562914446,5162
P,1562914476,5163
P,1562914505,5164
P,1562914534,5163
P,1562914564,5165
P,1562914593,5164
P,1562914623,5165
P,1562914652,5164
P,1562914682,5165
P,1562914711,5163
P,1562914740,5164
P,1562914770,5165
P,1562914799,5164
P,1562914828,5166
P,1562914857,5163
O,1562914882,271182,1808
O,1562914882,271311,196
O,1562914883,271374,76
O,1562914884,271448,137
O,1562914884,271439,181
O,1562914885,271392,139
O,1562914885,271356,254
O,1562914886,271205,120
O,1562914886,271163,163
O,1562914887,271126,274
P,1562914887,5156
O,1562914888,271279,149
O,1562914888,271200,93
O,1562914889,271358,166
O,1562914889,271209,187
O,1562914890,271092,116
O,1562914890,271064,317
O,1562914891,271071,156
O,1562914892,271152,98
O,1562914892,271202,79
O,1562914893,271251,164
O,1562914893,271188,137
O,1562914894,271249,145
O,1562914894,271212,99
O,1562914894,271215,166
O,1562914895,271335,146
O,1562914895,271420,71
O,1562914896,271413,111
O,1562914896,271382,66
O,1562914897,271373,115
O,1562914897,271380,196
O,1562914898,271339,201
O,1562914898,271429,137
O,1562914899,271437,377
O,1562914900,271420,204
O,1562914900,271574,194
O,1562914901,271458,176
O,1562914901,271499,177
O,1562914902,271466,147
O,1562914902,271531,147
O,1562914903,271529,290
O,1562914904,271580,357
O,1562914904,271518,100
O,1562914905,271518,47
O,1562914905,271545,203
O,1562914906,271506,90
O,1562914906,271538,80
O,1562914907,271547,84
O,1562914908,271543,228
O,1562914908,271443,236
O,1562914909,271611,97
O,1562914909,271575,203
O,1562914910,271540,186
O,1562914910,271473,207
O,1562914911,271592,221
O,1562914911,271484,281
O,1562914912,271506,123
O,1562914913,271442,69
O,1562914913,271483,133
O,1562914914,271441,161
O,1562914914,271495,113
O,1562914915,271522,76
O,1562914915,271533,153
O,1562914916,271419,94
P,1562914917,5158
O,1562914917,271494,192
O,1562914917,271506,128
O,1562914918,271472,114
O,1562914918,271564,102
O,1562914919,271477,147
O,1562914919,271517,134
O,1562914920,271560,111
O,1562914921,271590,266
O,1562914921,271479,174
O,1562914922,271475,179
O,1562914922,271559,136
O,1562914923,271516,91
O,1562914923,271531,89
O,1562914924,271594,99
O,1562914925,271549,113
O,1562914925,271568,120
O,1562914926,271493,137
O,1562914926,271452,124
O,1562914927,271455,111
O,1562914927,271447,60
O,1562914928,271400,184
O,1562914928,271200,134
O,1562914929,271220,266
O,1562914930,271257,146
O,1562914930,271201,212
O,1562914931,270893,515
O,1562914931,270895,330
O,1562914932,271020,203
O,1562914932,271161,174
O,1562914933,271175,148
O,1562914934,271076,103
O,1562914934,271110,206
O,1562914935,271184,149
O,1562914935,271196,125
O,1562914935,271229,148
O,1562914935,271250,177
O,1562914936,271315,141
O,1562914937,271323,94
T,1562914937,2983
P,1562914946,5164
P,1562914976,5165
P,1562915005,5164
P,1562915034,5164
P,1562915063,5165
P,1562915093,5165
P,1562915122,5162
P,1562915151,5165
P,1562915181,5165
P,1562915211,5166
P,1562915240,5161
P,1562915269,5164
P,1562915299,5166
P,1562915328,5164
P,1562915357,5164
P,1562915386,5164
P,1562915416,5160
P,1562915445,5164
P,1562915474,5165
P,1562915505,5166
P,1562915534,5164
P,1562915563,5164
P,1562915592,5165
P,1562915622,5166
P,1562915651,5163
P,1562915680,5166
P,1562915710,5165
P,1562915739,5161
P,1562915768,5164
P,1562915798,5165
P,1562915828,5163
P,1562915857,5164
P,1562915886,5163
P,1562915916,5165
P,1562915945,5165
P,1562915974,5165
P,1562916003,5164
P,1562916033,5164
P,1562916062,5163
P,1562916092,5165
P,1562916122,5166
P,1562916151,5163
P,1562916180,5163
P,1562916209,5166
P,1562916239,5166
P,1562916268,5162
P,1562916297,5163
P,1562916327,5165
P,1562916356,5165
P,1562916386,5165
P,1562916416,5164
P,1562916446,5164
P,1562916475,5164
P,1562916504,5165
P,1562916534,5165
