H,1565110169,289363
P,1565110169,5121
P,1565110198,5120
P,1565110228,5121
P,1565110257,5121
P,1565110286,5121
P,1565110316,5121
P,1565110345,5120
P,1565110375,5120
P,1565110404,5121
P,1565110434,5122
P,1565110463,5119
P,1565110492,5122
P,1565110522,5122
P,1565110551,5121
P,1565110580,5121
P,1565110609,5119
P,1565110639,5120
P,1565110669,5120
P,1565110698,5121
P,1565110727,5121
P,1565110757,5120
P,1565110786,5121
P,1565110815,5120
P,1565110845,5119
P,1565110874,5120
P,1565110903,5119
P,1565110932,5122
P,1565110963,5118
P,1565110992,5118
P,1565111022,5121
P,1565111052,5122
P,1565111081,5121
P,1565111110,5118
P,1565111139,5122
P,1565111169,5121
P,1565111198,5122
P,1565111227,5121
P,1565111258,5121
P,1565111287,5120
P,1565111316,5120
P,1565111345,5121
P,1565111375,5120
P,1565111404,5121
P,1565111433,5121
P,1565111463,5121
P,1565111492,5121
P,1565111521,5123
P,1565111551,5122
P,1565111581,5122
P,1565111610,5121
P,1565111639,5121
P,1565111669,5122
P,1565111698,5121
P,1565111727,5122
P,1565111756,5122
P,1565111786,5121
P,1565111815,5121
P,1565111845,5122
P,1565111875,5120
P,1565111904,5121
P,1565111933,5120
P,1565111962,5117
P,1565111992,5121
O,1565112002,255617,1640
O,1565112003,255855,329
O,1565112004,255863,226
O,1565112004,255682,223
O,1565112005,255746,272
O,1565112005,255654,157
O,1565112006,255733,179
O,1565112006,255777,120
O,1565112007,255839,163
O,1565112008,255887,139
O,1565112008,255882,170
O,1565112009,255853,102
O,1565112009,255924,61
O,1565112010,255934,106
O,1565112010,255913,133
O,1565112011,255847,66
O,1565112012,255881,168
O,1565112012,255898,118
O,1565112013,255843,122
O,1565112013,255798,127
O,1565112014,255784,145
O,1565112014,255740,132
O,1565112015,255782,108
O,1565112015,255790,117
O,1565112016,255687,231
O,1565112017,255582,138
O,1565112017,255676,145
O,1565112018,255749,201
O,1565112018,255832,108
O,1565112019,255820,88
O,1565112019,255842,152
O,1565112020,255768,137
O,1565112021,255855,82
O,1565112021,255850,152
P,1565112021,5113
O,1565112022,255873,127
O,1565112022,255916,90
O,1565112023,255926,135
O,1565112023,255918,94
O,1565112024,255883,105
O,1565112025,255901,146
O,1565112025,255969,72
O,1565112026,256052,241
O,1565112026,256051,143
O,1565112027,256007,102
O,1565112027,255936,171
O,1565112028,255878,130
O,1565112029,255922,127
O,1565112029,255907,79
O,1565112030,255922,95
O,1565112030,256045,86
O,1565112031,255982,157
O,1565112031,255936,161
O,1565112032,255876,109
O,1565112032,255911,107
O,1565112033,255917,153
O,1565112034,255981,171
O,1565112034,256079,151
O,1565112035,255979,144
O,1565112035,255958,244
O,1565112036,255918,84
O,1565112036,255915,118
O,1565112037,255854,165
O,1565112038,255850,66
O,1565112038,255903,108
O,1565112039,255872,111
O,1565112039,255870,78
O,1565112040,255891,123
O,1565112040,255896,157
O,1565112040,255903,156
O,1565112041,255824,112
O,1565112041,255866,112
O,1565112042,255877,134
O,1565112042,255839,60
O,1565112043,255823,88
O,1565112043,255801,130
O,1565112044,255860,115
O,1565112045,255831,137
O,1565112045,255804,149
O,1565112046,255789,97
O,1565112046,255803,83
O,1565112047,255738,122
O,1565112047,255792,145
O,1565112048,255794,149
O,1565112048,255819,160
O,1565112049,255888,164
O,1565112050,255932,92
O,1565112050,255909,80
P,1565112050,5112
O,1565112051,255948,60
O,1565112051,255938,107
O,1565112052,255934,134
O,1565112052,255931,90
O,1565112053,255888,185
O,1565112054,255857,65
O,1565112054,255880,112
O,1565112055,255945,170
O,1565112055,255945,139
O,1565112056,255955,118
O,1565112056,255934,160
O,1565112057,255912,61
O,1565112058,255925,110
O,1565112058,255919,126
T,1565112058,2959
P,1565112080,5119
P,1565112109,5119
P,1565112139,5122
P,1565112168,5121
P,1565112198,5120
P,1565112227,5121
P,1565112256,5121
P,1565112286,5121
P,1565112315,5121
P,1565112344,5120
P,1565112373,5121
P,1565112403,5117
P,1565112433,5121
P,1565112462,5121
P,1565112491,5119
P,1565112521,5121
P,1565112550,5120
P,1565112579,5119
P,1565112609,5119
P,1565112638,5120
P,1565112667,5120
P,1565112696,5121
P,1565112727,5118
P,1565112756,5120
P,1565112785,5122
P,1565112815,5120
P,1565112844,5118
P,1565112873,5118
P,1565112902,5118
P,1565112932,5119
P,1565112961,5121
P,1565112990,5120
P,1565113021,5122
P,1565113050,5121
P,1565113079,5120
P,1565113108,5120
