H,1560472317,289363
P,1560472317,5529
X,1560472317,588680,713
X,1560472318,588738,1146
X,1560472318,588632,1136
X,1560472319,588608,1293
X,1560472319,588561,955
X,1560472320,588439,1469
X,1560472320,588589,1493
X,1560472321,588512,1666
X,1560472322,588530,695
X,1560472322,588545,2526
X,1560472323,589360,5902
X,1560472323,588631,8438
X,1560472323,588817,5451
X,1560472323,588388,1343
X,1560472324,588380,1009
X,1560472325,588110,1118
X,1560472325,588219,965
X,1560472326,588218,1849
X,1560472326,588284,895
X,1560472327,588324,1466
X,1560472327,588141,518
X,1560472328,588161,1160
X,1560472329,588105,1601
X,1560472329,588224,6207
X,1560472330,587750,8380
X,1560472330,587311,13078
X,1560472331,586432,50430
X,1560472331,589019,57776
X,1560472332,590980,55980
X,1560472332,590847,50679
X,1560472333,587597,29841
X,1560472334,589217,43968
X,1560472334,588675,42270
X,1560472335,589255,38314
X,1560472335,587821,49451
X,1560472336,585920,37226
X,1560472336,585643,39402
X,1560472337,588134,36848
X,1560472338,589061,38667
X,1560472338,587574,18610
X,1560472339,586895,28412
X,1560472339,587625,28205
X,1560472340,588821,22551
X,1560472340,587365,16170
X,1560472341,587596,2455
X,1560472342,587696,3657
X,1560472342,588798,25399
X,1560472343,587600,34799
X,1560472343,584899,36908
X,1560472344,586642,32180
X,1560472344,587380,28308
X,1560472345,588782,26305
X,1560472346,587451,17987
P,1560472346,5529
X,1560472346,588234,38184
X,1560472347,587877,27704
X,1560472347,589523,43131
X,1560472348,589601,33940
X,1560472348,587440,2709
X,1560472349,587062,8830
X,1560472349,587742,21833
X,1560472350,588237,31545
X,1560472351,588923,28245
X,1560472351,587061,8603
X,1560472352,587135,6434
X,1560472352,587192,31638
X,1560472353,586909,33304
X,1560472353,587578,2832
X,1560472354,587474,1126
X,1560472355,587553,1930
X,1560472355,587455,1420
X,1560472356,587203,2210
X,1560472356,587445,1431
X,1560472357,587303,2151
X,1560472357,589209,11567
X,1560472358,585839,8906
X,1560472359,587152,12064
X,1560472359,587345,2035
X,1560472360,587325,1934
X,1560472360,587204,1847
X,1560472361,587103,7763
X,1560472361,586619,18419
X,1560472362,587081,9335
X,1560472363,587197,36635
X,1560472363,587726,32351
X,1560472364,586666,29166
X,1560472364,587081,7794
X,1560472364,586947,14327
X,1560472364,586927,8260
X,1560472365,587617,19732
X,1560472365,586773,15145
X,1560472366,587327,5277
X,1560472367,586932,1840
X,1560472367,586855,2866
X,1560472368,586929,1773
X,1560472368,586897,1832
X,1560472369,586739,2604
X,1560472369,586806,2338
X,1560472370,586797,1777
X,1560472371,586763,2356
X,1560472371,586819,6361
X,1560472372,585990,17905
X,1560472372,586950,26704
X,1560472373,586510,42805
X,1560472373,586844,4669
X,1560472374,587788,9692
X,1560472375,586685,19182
P,1560472375,5530
X,1560472375,584853,49954
X,1560472376,585546,37292
X,1560472376,584767,16583
X,1560472377,585960,8929
X,1560472377,586007,19202
X,1560472378,586641,3232
X,1560472379,586722,1137
X,1560472379,586600,2689
X,1560472380,586600,1000
X,1560472380,586558,2359
X,1560472381,586618,694
X,1560472381,585989,9580
X,1560472382,586936,3308
X,1560472382,585793,8072
X,1560472383,588464,16458
X,1560472384,585315,31636
X,1560472384,585340,30240
X,1560472385,587733,18412
X,1560472385,586842,25661
X,1560472386,584978,22145
X,1560472386,586196,37892
X,1560472387,585516,23981
X,1560472388,586395,15796
X,1560472388,587951,28045
X,1560472389,586333,18877
X,1560472389,586414,20167
X,1560472390,586350,18403
X,1560472390,585889,15782
X,1560472391,586023,21601
X,1560472392,586251,11963
X,1560472392,585843,8047
X,1560472393,586233,34968
X,1560472393,586243,2688
X,1560472394,586173,1046
X,1560472394,586016,2324
X,1560472395,586173,21300
X,1560472396,588774,27077
X,1560472396,581247,30039
X,1560472397,589196,32004
X,1560472397,587587,16151
X,1560472398,586055,15531
X,1560472398,585754,27815
X,1560472399,585423,30956
X,1560472399,587369,33705
X,1560472400,583543,18463
X,1560472401,585874,2601
X,1560472401,585614,28704
X,1560472402,584522,19521
X,1560472402,585370,15591
X,1560472403,585746,14789
X,1560472403,585153,13744
X,1560472404,584959,9783
X,1560472405,585743,15364
P,1560472405,5529
X,1560472405,587064,22036
X,1560472405,585675,19720
X,1560472405,585011,19183
X,1560472406,585114,21061
X,1560472406,584373,27418
X,1560472407,585474,24377
X,1560472408,585348,30392
