H,1564246169,289363
P,1564246169,5148
P,1564246198,5147
P,1564246227,5150
P,1564246258,5147
P,1564246287,5149
P,1564246316,5149
P,1564246346,5147
P,1564246375,5148
P,1564246404,5147
P,1564246433,5150
P,1564246463,5149
P,1564246492,5150
P,1564246521,5150
P,1564246552,5148
P,1564246581,5146
P,1564246610,5150
P,1564246639,5150
P,1564246669,5146
P,1564246698,5149
P,1564246727,5149
P,1564246757,5150
P,1564246786,5149
P,1564246815,5149
P,1564246845,5150
P,1564246875,5150
P,1564246904,5149
P,1564246933,5149
P,1564246963,5150
P,1564246992,5149
P,1564247021,5150
P,1564247050,5149
P,1564247080,5149
P,1564247109,5149
P,1564247139,5149
P,1564247169,5151
P,1564247198,5150
P,1564247227,5150
P,1564247256,5148
O,1564247282,250801,5352
O,1564247282,251396,248
O,1564247283,251507,177
O,1564247284,251477,326
O,1564247284,251557,282
O,1564247285,251327,438
O,1564247285,251209,360
O,1564247286,250788,312
P,1564247286,5140
O,1564247286,250669,313
O,1564247287,250718,294
O,1564247287,250957,625
O,1564247288,250981,715
O,1564247289,250766,221
O,1564247289,251115,264
O,1564247290,251128,293
O,1564247290,250574,1969
O,1564247291,251450,1570
O,1564247291,250831,2112
O,1564247292,250327,721
O,1564247293,250345,691
O,1564247293,250493,1421
O,1564247293,251451,2441
O,1564247293,251608,695
O,1564247294,251756,982
O,1564247294,251093,1208
O,1564247295,251136,1095
O,1564247296,251092,1115
O,1564247296,250157,539
O,1564247297,250294,619
O,1564247297,250253,292
O,1564247298,250302,744
O,1564247298,250301,972
O,1564247299,250578,847
O,1564247300,250726,991
O,1564247300,250531,1312
O,1564247301,250613,559
O,1564247301,250620,726
O,1564247302,250554,535
O,1564247302,250229,686
O,1564247303,250194,832
O,1564247303,250132,380
O,1564247304,250581,936
O,1564247305,250446,456
O,1564247305,250505,717
O,1564247306,251381,1516
O,1564247306,250501,2820
O,1564247307,249461,2322
O,1564247307,252010,2883
O,1564247308,251282,3956
O,1564247309,249037,3319
O,1564247309,249319,1045
O,1564247310,250412,938
O,1564247310,251013,1203
O,1564247311,250651,1540
O,1564247311,250660,787
O,1564247312,250978,1825
O,1564247313,250825,792
O,1564247313,250288,1193
O,1564247314,250442,1075
O,1564247314,250293,1540
O,1564247315,249600,737
P,1564247315,5139
O,1564247315,250291,488
O,1564247316,250025,766
O,1564247317,250629,464
O,1564247317,250308,468
O,1564247318,249172,1520
O,1564247318,250079,1268
O,1564247319,249273,640
O,1564247319,250578,738
O,1564247320,250421,214
O,1564247320,250530,793
O,1564247321,250659,600
O,1564247322,251217,281
O,1564247322,251931,272
O,1564247323,251689,312
O,1564247323,251114,1787
O,1564247324,251976,891
O,1564247324,251761,622
O,1564247325,252376,1826
O,1564247326,252054,1276
O,1564247326,251621,614
O,1564247327,251854,1133
O,1564247327,251436,980
O,1564247328,251163,648
O,1564247328,250525,988
O,1564247329,250300,1334
O,1564247330,250430,2195
O,1564247330,251755,2761
O,1564247331,252359,1059
O,1564247331,251048,1367
O,1564247332,250395,2784
O,1564247332,249831,1297
O,1564247333,250727,1081
O,1564247334,250258,1350
O,1564247334,251515,1883
O,1564247334,252017,1966
O,1564247334,251346,1052
O,1564247335,250961,1687
O,1564247335,250453,816
O,1564247336,250567,1812
O,1564247336,249703,1005
T,1564247337,2954
P,1564247344,5148
P,1564247374,5149
P,1564247403,5150
P,1564247433,5146
P,1564247462,5148
P,1564247492,5149
P,1564247521,5149
P,1564247550,5149
P,1564247580,5148
P,1564247609,5147
P,1564247638,5149
P,1564247667,5150
P,1564247697,5148
P,1564247727,5148
P,1564247756,5147
P,1564247785,5149
P,1564247815,5145
P,1564247844,5148
P,1564247873,5151
P,1564247903,5151
P,1564247932,5148
P,1564247961,5148
P,1564247990,5149
P,1564248021,5150
P,1564248050,5150
P,1564248079,5147
P,1564248109,5148
P,1564248138,5148
P,1564248167,5147
P,1564248196,5150
P,1564248226,5149
P,1564248255,5147
P,1564248284,5148
P,1564248315,5149
P,1564248344,5148
P,1564248374,5149
P,1564248403,5149
P,1564248433,5150
P,1564248462,5149
P,1564248491,5149
P,1564248521,5149
P,1564248550,5147
P,1564248579,5149
P,1564248609,5148
P,1564248639,5149
P,1564248668,5147
P,1564248697,5149
P,1564248727,5150
P,1564248756,5149
P,1564248785,5148
P,1564248814,5149
P,1564248844,5149
P,1564248873,5150
P,1564248903,5148
P,1564248933,5149
P,1564248962,5149
P,1564248991,5148
P,1564249020,5147
P,1564249050,5147
P,1564249079,5148
P,1564249108,5149
