H,1549599879,274884
D,1549599879,429056
P,1549599880,5094
D,1549599881,430080
D,1549599883,429312
D,1549599885,429568
D,1549599887,429568
D,1549599890,428800
D,1549599892,429824
D,1549599894,428544
D,1549599896,429824
D,1549599897,429568
D,1549599900,429824
D,1549599902,429824
D,1549599904,429312
D,1549599906,429312
D,1549599908,429312
P,1549599909,5095
D,1549599911,429824
D,1549599913,429568
D,1549599915,430336
D,1549599917,429312
D,1549599919,429312
D,1549599922,428800
D,1549599924,429568
D,1549599926,429568
D,1549599928,429056
D,1549599930,429824
D,1549599933,429056
D,1549599935,429312
D,1549599937,428800
D,1549599938,429568
P,1549599938,5026
D,1549599940,428800
D,1549599943,429312
D,1549599945,429056
D,1549599947,429568
D,1549599949,429824
D,1549599951,429312
D,1549599954,429568
D,1549599956,429568
D,1549599958,430848
D,1549599960,429824
D,1549599962,430080
D,1549599965,430592
D,1549599967,435712
P,1549599969,5093
P,1549599998,5094
P,1549600027,5095
P,1549600057,5095
P,1549600086,5095
P,1549600115,5095
P,1549600144,5095
P,1549600174,5095
O,1549600180,272048,1626
O,1549600181,272218,136
O,1549600181,272187,72
O,1549600182,272211,109
O,1549600182,272200,99
O,1549600183,272214,87
O,1549600183,272190,116
O,1549600183,272174,109
O,1549600184,272166,132
O,1549600184,272135,151
O,1549600185,272145,59
O,1549600185,272171,196
O,1549600186,272161,71
O,1549600186,272147,107
O,1549600187,272167,153
O,1549600188,272155,110
O,1549600188,272165,77
O,1549600189,272180,91
O,1549600189,272192,121
O,1549600190,272209,99
O,1549600190,272206,73
O,1549600191,272201,70
O,1549600192,272208,125
O,1549600192,272225,88
O,1549600193,272220,99
O,1549600193,272205,101
O,1549600194,272205,73
O,1549600194,272211,94
O,1549600195,272219,89
O,1549600195,272214,89
O,1549600196,272226,145
O,1549600197,272224,124
O,1549600197,272241,120
O,1549600198,272221,79
O,1549600198,272230,89
O,1549600199,272232,133
O,1549600199,272242,85
O,1549600200,272244,147
O,1549600201,272235,96
O,1549600201,272239,88
O,1549600202,272229,73
O,1549600202,272253,182
O,1549600203,272215,111
P,1549600203,5086
O,1549600203,272226,112
O,1549600204,272232,87
O,1549600205,272220,71
O,1549600205,272240,105
O,1549600206,272214,53
O,1549600206,272234,83
O,1549600207,272201,102
O,1549600207,272234,69
O,1549600208,272221,143
O,1549600208,272231,82
O,1549600209,272225,62
O,1549600210,272232,100
O,1549600210,272220,64
O,1549600211,272221,95
O,1549600211,272233,77
O,1549600212,272219,49
O,1549600212,272232,131
O,1549600213,272251,97
O,1549600214,272232,134
O,1549600214,272229,112
O,1549600215,272231,69
O,1549600215,272238,60
O,1549600216,272240,85
O,1549600216,272231,88
O,1549600217,272240,143
O,1549600218,272234,110
O,1549600218,272241,109
O,1549600219,272234,83
O,1549600219,272221,92
O,1549600220,272198,115
O,1549600220,272155,101
O,1549600221,272151,107
O,1549600222,272185,76
O,1549600222,272210,91
O,1549600223,272229,96
O,1549600223,272197,87
O,1549600224,272190,140
O,1549600224,272218,94
O,1549600224,272225,87
O,1549600224,272213,109
O,1549600225,272219,59
O,1549600226,272207,113
O,1549600226,272249,76
O,1549600227,272233,113
O,1549600227,272199,119
O,1549600228,272195,129
O,1549600228,272163,92
O,1549600229,272188,90
O,1549600230,272185,103
O,1549600230,272167,128
O,1549600231,272154,92
O,1549600231,272197,155
O,1549600232,272195,176
O,1549600232,272129,138
P,1549600232,5088
O,1549600233,272123,139
O,1549600234,272071,157
O,1549600234,272185,100
O,1549600235,272117,145
T,1549600235,2736
P,1549600263,5095
P,1549600292,5095
P,1549600321,5094
P,1549600350,5096
P,1549600380,5096
P,1549600409,5095
P,1549600438,5096
P,1549600468,5095
P,1549600497,5096
P,1549600526,5095
P,1549600556,5095
P,1549600586,5095
D,1549600613,429824
P,1549600615,5094
D,1549600615,428288
D,1549600617,429568
D,1549600619,429568
D,1549600622,429056
D,1549600624,429568
D,1549600626,433664
D,1549600628,429568
D,1549600630,429568
D,1549600633,428288
D,1549600634,429312
D,1549600636,429824
D,1549600638,429056
D,1549600640,428800
D,1549600643,429568
P,1549600644,5095
D,1549600645,427520
D,1549600647,429568
D,1549600649,428288
D,1549600651,429568
D,1549600654,429824
D,1549600656,430336
D,1549600658,428288
D,1549600660,429312
D,1549600662,429056
D,1549600665,429568
D,1549600667,429568
D,1549600669,429568
D,1549600671,429312
D,1549600673,429312
P,1549600674,5095
D,1549600675,429312
D,1549600677,429824
D,1549600679,430080
D,1549600681,429312
