H,1549335830,274884
U,1549335830,48896
X,1549335831,605478,1154
X,1549335832,605412,1406
X,1549335832,605491,1089
X,1549335833,605462,654
X,1549335834,605498,618
X,1549335834,605372,1031
X,1549335834,605443,847
X,1549335834,605482,1037
X,1549335835,605440,1602
X,1549335835,605387,680
X,1549335836,605528,945
X,1549335837,605558,1217
X,1549335837,605435,905
X,1549335838,605643,1683
X,1549335838,605695,722
X,1549335839,605583,1004
X,1549335839,605411,1039
X,1549335840,605467,1147
X,1549335841,605463,700
X,1549335841,605463,1207
X,1549335842,605647,680
X,1549335842,605343,723
X,1549335843,605346,1659
X,1549335843,605382,1033
X,1549335844,605391,975
X,1549335845,605310,757
X,1549335845,605481,1293
X,1549335846,605553,1340
X,1549335846,605534,1223
X,1549335847,605469,838
X,1549335847,605476,901
X,1549335848,605564,940
X,1549335848,605465,951
X,1549335849,605554,1163
X,1549335850,605449,817
X,1549335850,605587,848
X,1549335851,605493,885
X,1549335851,605444,817
A,1549335851,605477,385
T,1549335851,2693
U,1549335852,48896
X,1549335853,605565,1387
X,1549335854,605652,893
X,1549335854,605353,1578
X,1549335855,605437,788
X,1549335856,605444,489
X,1549335856,605490,1192
X,1549335857,605454,728
X,1549335857,605474,1569
X,1549335858,605473,659
X,1549335858,605570,1073
P,1549335858,5091
X,1549335859,605507,691
X,1549335859,605495,871
X,1549335860,605386,955
X,1549335861,605424,1085
X,1549335861,605402,884
X,1549335862,605477,1026
X,1549335862,605503,1070
X,1549335863,605473,909
X,1549335863,605479,502
X,1549335864,605497,935
X,1549335865,605463,1411
X,1549335865,605470,1436
X,1549335866,605534,1990
X,1549335866,605523,712
X,1549335867,605561,439
X,1549335867,605428,961
X,1549335868,605466,1204
X,1549335869,605544,1136
X,1549335869,605495,1670
X,1549335870,605425,786
X,1549335870,605475,801
X,1549335871,605562,1001
X,1549335871,605351,1039
X,1549335872,605410,1268
X,1549335873,605518,894
X,1549335873,605491,1235
X,1549335874,605422,1252
X,1549335874,605486,1322
X,1549335875,605507,1087
X,1549335875,605432,1269
X,1549335875,605410,1016
X,1549335875,605354,1198
X,1549335876,605400,1264
X,1549335877,605338,986
X,1549335877,605446,969
A,1549335877,605470,314
T,1549335877,2693
U,1549335878,48896
X,1549335879,605430,1183
X,1549335880,605457,1253
X,1549335880,605423,1318
X,1549335881,605541,730
X,1549335881,605445,1041
X,1549335882,605535,1300
X,1549335883,605425,1406
X,1549335883,605483,1060
X,1549335884,605468,838
X,1549335884,605484,1207
X,1549335885,605434,638
X,1549335885,605289,875
X,1549335886,605506,1272
X,1549335887,605541,843
X,1549335887,605455,947
P,1549335888,5090
X,1549335888,605457,579
X,1549335888,605399,831
X,1549335889,605464,754
X,1549335889,605323,893
X,1549335890,605511,1132
X,1549335890,605422,994
X,1549335891,605369,1327
X,1549335892,605461,1088
X,1549335892,605383,1100
X,1549335893,605347,891
X,1549335893,605535,777
X,1549335894,605559,565
X,1549335894,605436,1031
X,1549335895,605441,699
X,1549335896,605446,721
X,1549335896,605474,922
X,1549335897,605523,769
X,1549335897,605527,979
X,1549335898,605578,1048
X,1549335898,605543,950
A,1549335898,605459,270
T,1549335899,2693
U,1549335899,48896
X,1549335900,605471,561
X,1549335901,605424,776
X,1549335902,605494,651
X,1549335902,605542,532
X,1549335903,605556,850
X,1549335903,605544,786
X,1549335904,605510,563
X,1549335904,605507,709
X,1549335905,605420,964
X,1549335905,605476,1353
X,1549335906,605513,964
X,1549335907,605545,1190
X,1549335907,605461,863
X,1549335908,605474,775
X,1549335908,605491,574
X,1549335909,605445,932
X,1549335909,605538,1232
X,1549335910,605573,1214
X,1549335911,605565,1168
X,1549335911,605570,521
X,1549335912,605580,475
X,1549335912,605451,729
X,1549335913,605629,1474
X,1549335913,605498,755
X,1549335914,605504,1368
X,1549335915,605523,936
X,1549335915,605563,828
A,1549335915,605501,160
T,1549335915,2693
U,1549335915,48896
X,1549335916,605540,1136
X,1549335917,605424,965
P,1549335917,5090
X,1549335917,605529,1188
X,1549335918,605545,765
X,1549335918,605525,581
X,1549335919,605484,1264
X,1549335919,605422,1387
X,1549335920,605471,626
X,1549335921,605492,1031
X,1549335921,605455,752
X,1549335922,605462,758
X,1549335922,605450,601
X,1549335923,605428,868
