H,1549337782,274884
X,1549337782,605592,951
X,1549337782,605254,1406
X,1549337783,605164,2251
X,1549337783,605142,1193
X,1549337784,605311,1996
X,1549337784,604934,2419
X,1549337785,604467,1011
X,1549337786,604679,1963
X,1549337786,604925,886
A,1549337786,605289,1011
T,1549337786,2690
U,1549337787,48896
X,1549337788,605119,1270
X,1549337789,605215,3093
X,1549337789,605202,1161
X,1549337790,605177,1734
X,1549337790,604707,1490
X,1549337791,604848,1905
X,1549337792,604970,2273
X,1549337792,605086,1938
X,1549337793,605114,816
X,1549337793,605055,787
X,1549337794,604684,1744
X,1549337794,604710,1315
X,1549337795,605009,1330
X,1549337795,604967,3401
X,1549337796,605437,882
X,1549337797,605216,1679
X,1549337797,604814,1011
X,1549337798,605199,2199
X,1549337798,605367,2357
X,1549337799,605439,1700
P,1549337799,5086
X,1549337799,604961,1223
X,1549337800,605091,1423
X,1549337801,604965,1150
X,1549337801,605162,1907
X,1549337802,605111,978
X,1549337802,605172,1281
X,1549337803,604579,1487
X,1549337803,604684,1004
X,1549337803,604611,930
X,1549337804,604943,1676
X,1549337804,604888,2036
X,1549337805,605027,2900
X,1549337805,605133,909
X,1549337806,605063,596
X,1549337806,604819,993
X,1549337807,604836,943
X,1549337808,604906,835
X,1549337808,604934,1652
X,1549337809,605045,1322
X,1549337809,604965,1403
X,1549337810,604466,3232
X,1549337810,604697,1536
X,1549337811,604918,841
X,1549337811,604952,1567
X,1549337812,604975,1093
X,1549337813,605095,1279
X,1549337813,605066,1427
X,1549337814,605213,925
X,1549337814,605101,1816
X,1549337815,604794,1084
X,1549337815,605007,991
X,1549337816,604919,992
X,1549337817,605191,1018
X,1549337817,605364,1048
X,1549337818,605425,3216
X,1549337818,605332,1823
X,1549337819,605241,1068
X,1549337819,605184,1272
X,1549337820,605232,1368
X,1549337821,605205,2609
X,1549337821,605278,2549
X,1549337822,605521,794
X,1549337822,605258,1322
X,1549337823,605004,1613
X,1549337823,605139,1329
X,1549337824,604993,1891
X,1549337824,604933,3677
X,1549337825,604942,904
X,1549337826,605057,1225
X,1549337826,605085,1770
X,1549337827,605304,4129
X,1549337827,605243,2049
X,1549337828,605106,1432
P,1549337828,5084
X,1549337828,605154,777
X,1549337829,605328,1039
X,1549337830,605077,1357
X,1549337830,605041,1003
X,1549337831,605019,801
X,1549337831,604966,566
X,1549337832,604951,2095
X,1549337832,605011,1260
X,1549337833,604850,1956
X,1549337834,605290,1344
X,1549337834,605216,2347
X,1549337835,605248,2054
X,1549337835,605329,1950
X,1549337836,605344,1289
X,1549337836,605199,1198
X,1549337837,605325,1193
X,1549337838,605293,1186
X,1549337838,605037,2182
X,1549337839,604918,759
A,1549337839,605033,910
T,1549337839,2690
U,1549337839,48896
X,1549337841,604937,1103
X,1549337841,604975,1838
X,1549337842,604838,5057
X,1549337842,604847,2745
X,1549337843,605064,4895
X,1549337843,605315,8426
X,1549337844,604691,4546
X,1549337844,605398,3889
X,1549337844,604787,5495
X,1549337845,604905,3015
X,1549337845,604833,4600
X,1549337846,605078,3256
X,1549337846,604742,1131
X,1549337847,604843,876
X,1549337848,605007,933
X,1549337848,605052,2126
X,1549337849,604717,10957
X,1549337849,605205,1908
X,1549337850,605226,1454
X,1549337850,605221,1162
X,1549337851,604987,1602
X,1549337852,604742,2485
X,1549337852,604813,1436
X,1549337853,604955,1232
X,1549337853,605015,1997
X,1549337854,605036,1198
X,1549337854,605071,788
X,1549337855,604929,1046
X,1549337855,605190,1202
X,1549337856,605061,1618
X,1549337857,605235,2587
X,1549337857,605049,778
P,1549337857,5084
X,1549337858,605627,3663
X,1549337858,604728,8203
X,1549337859,605057,5178
X,1549337859,604682,11589
X,1549337860,604259,9300
X,1549337861,604661,8706
X,1549337861,604862,2902
X,1549337862,604971,2447
X,1549337862,604727,869
X,1549337863,604721,910
X,1549337863,604756,1037
X,1549337864,604615,1698
X,1549337865,604792,1407
X,1549337865,604631,8564
X,1549337866,604680,4086
X,1549337866,605488,5240
X,1549337867,603990,8267
X,1549337867,604302,13244
X,1549337868,606006,12407
X,1549337868,602821,14785
X,1549337869,606672,14797
X,1549337870,602248,28110
X,1549337870,607593,23544
X,1549337871,607147,25390
X,1549337871,604541,21204
X,1549337872,611863,48054
X,1549337872,598179,44151
X,1549337873,601846,40690
X,1549337874,603574,32649
X,1549337874,605682,25793
