H,1548740642,274884
P,1548740642,5123
P,1548740671,5124
P,1548740701,5123
P,1548740730,5123
P,1548740759,5124
P,1548740789,5124
P,1548740818,5124
P,1548740847,5122
P,1548740877,5122
P,1548740907,5125
P,1548740936,5124
P,1548740965,5124
P,1548740994,5124
P,1548741024,5124
P,1548741053,5123
P,1548741082,5122
P,1548741112,5123
P,1548741142,5123
P,1548741172,5125
P,1548741201,5122
P,1548741231,5124
P,1548741260,5123
P,1548741289,5124
P,1548741319,5124
P,1548741348,5123
P,1548741377,5123
P,1548741406,5122
P,1548741436,5124
P,1548741466,5123
P,1548741495,5124
P,1548741525,5123
P,1548741554,5123
P,1548741583,5123
P,1548741612,5124
P,1548741642,5122
P,1548741671,5124
P,1548741700,5124
P,1548741730,5123
P,1548741760,5123
P,1548741789,5124
P,1548741818,5124
P,1548741848,5123
P,1548741877,5123
P,1548741906,5124
P,1548741936,5123
P,1548741965,5124
P,1548741994,5124
P,1548742023,5124
P,1548742054,5123
P,1548742083,5124
P,1548742112,5124
P,1548742142,5123
O,1548742167,264855,1713
O,1548742168,264987,140
O,1548742168,264995,104
O,1548742169,264991,78
O,1548742169,264983,120
O,1548742170,264998,82
O,1548742171,264953,91
P,1548742171,5115
O,1548742171,264978,114
O,1548742172,264982,60
O,1548742172,264997,118
O,1548742173,264968,131
O,1548742173,264954,185
O,1548742174,264981,126
O,1548742175,264984,67
O,1548742175,264967,56
O,1548742176,264975,40
O,1548742176,264978,165
O,1548742177,264990,113
O,1548742177,264995,78
O,1548742178,264985,122
O,1548742178,265000,117
O,1548742179,264970,63
O,1548742180,264991,95
O,1548742180,264993,60
O,1548742181,264979,109
O,1548742181,264969,107
O,1548742182,264972,104
O,1548742182,264953,86
O,1548742183,264983,106
O,1548742184,264936,56
O,1548742184,264923,115
O,1548742184,264933,77
O,1548742184,264947,106
O,1548742185,264959,133
O,1548742185,264962,120
O,1548742186,264994,129
O,1548742187,264996,125
O,1548742187,264991,63
O,1548742188,264993,136
O,1548742188,265000,105
O,1548742189,264988,73
O,1548742189,264996,114
O,1548742190,264995,122
O,1548742191,265014,104
O,1548742191,265022,74
O,1548742192,265028,104
O,1548742192,265008,149
O,1548742193,265018,138
O,1548742193,265008,103
O,1548742194,265034,84
O,1548742194,265020,98
O,1548742195,265017,83
O,1548742196,265038,92
O,1548742196,265034,54
O,1548742197,265043,86
O,1548742197,265025,94
O,1548742198,265022,113
O,1548742198,265041,89
O,1548742199,265029,102
O,1548742200,265049,112
P,1548742200,5112
O,1548742200,265032,149
O,1548742201,265047,90
O,1548742201,265043,109
O,1548742202,265033,126
O,1548742202,265014,149
O,1548742203,265032,124
O,1548742204,265011,137
O,1548742204,264985,94
O,1548742205,265023,115
O,1548742205,265024,87
O,1548742206,265015,149
O,1548742206,265028,112
O,1548742207,265032,92
O,1548742207,265025,73
O,1548742208,265065,126
O,1548742209,265055,90
O,1548742209,265077,102
O,1548742210,265092,77
O,1548742210,265067,99
O,1548742211,265101,145
O,1548742211,265077,99
O,1548742212,265080,66
O,1548742213,265080,100
O,1548742213,265110,171
O,1548742214,265137,58
O,1548742214,265131,75
O,1548742215,265128,117
O,1548742215,265134,137
O,1548742216,265151,89
O,1548742217,265162,135
O,1548742217,265144,103
O,1548742218,265131,124
O,1548742218,265114,76
O,1548742219,265131,104
O,1548742219,265105,98
O,1548742220,265109,85
O,1548742221,265152,91
O,1548742221,265126,111
O,1548742222,265094,77
O,1548742222,265141,125
O,1548742223,265147,92
T,1548742223,2722
P,1548742229,5123
P,1548742259,5123
P,1548742288,5123
P,1548742317,5124
P,1548742348,5122
P,1548742377,5123
P,1548742406,5125
P,1548742435,5123
P,1548742465,5124
P,1548742494,5123
P,1548742523,5124
P,1548742553,5123
P,1548742582,5122
P,1548742611,5124
P,1548742641,5124
P,1548742671,5125
P,1548742700,5123
P,1548742729,5123
P,1548742758,5124
P,1548742788,5122
P,1548742817,5123
P,1548742846,5124
P,1548742876,5123
P,1548742905,5125
P,1548742935,5123
P,1548742964,5123
P,1548742994,5122
P,1548743023,5123
P,1548743052,5125
P,1548743082,5124
P,1548743111,5124
P,1548743140,5122
P,1548743169,5123
P,1548743199,5122
P,1548743229,5124
P,1548743258,5124
P,1548743288,5123
P,1548743317,5124
P,1548743346,5123
P,1548743375,5122
P,1548743405,5124
P,1548743434,5123
P,1548743463,5124
P,1548743493,5124
P,1548743523,5123
P,1548743552,5125
P,1548743581,5122
