H,1555311686,241338
P,1555311686,5121
P,1555311715,5121
P,1555311745,5118
P,1555311774,5120
P,1555311803,5119
P,1555311832,5120
P,1555311862,5120
P,1555311892,5121
P,1555311921,5121
P,1555311950,5120
P,1555311980,5120
P,1555312009,5120
P,1555312038,5120
P,1555312068,5120
P,1555312097,5120
P,1555312126,5119
P,1555312155,5121
P,1555312186,5120
P,1555312215,5120
P,1555312244,5120
D,1555312256,271616
D,1555312258,276480
D,1555312260,278016
D,1555312262,277760
D,1555312264,303360
D,1555312267,286976
D,1555312269,285952
D,1555312271,282624
D,1555312273,285696
P,1555312274,5118
D,1555312275,284928
D,1555312278,288512
R,1555312278,000000000
X,1555312278,434304,25497
X,1555312279,436106,27215
X,1555312280,436248,18855
X,1555312280,435340,18921
X,1555312281,436040,4870
X,1555312281,435599,2842
X,1555312282,435349,7288
X,1555312282,434247,17145
X,1555312283,431279,6885
X,1555312283,430882,7069
X,1555312284,430652,30759
X,1555312285,432351,2916
X,1555312285,432861,1618
X,1555312286,432452,18730
X,1555312286,434049,722
X,1555312287,433608,3174
X,1555312287,433538,6593
X,1555312288,431662,5675
X,1555312289,430670,4674
X,1555312289,430060,2789
X,1555312290,432921,3233
X,1555312290,434076,1713
X,1555312291,434283,1948
X,1555312291,434987,1685
X,1555312292,434807,3313
X,1555312293,434261,2233
X,1555312293,433569,3046
X,1555312294,435080,2100
X,1555312294,435925,1406
X,1555312295,436488,2897
X,1555312295,436508,1871
X,1555312296,436736,1616
X,1555312297,435743,1149
X,1555312297,436194,1706
X,1555312298,436231,1149
X,1555312298,435713,1712
X,1555312299,436179,1873
X,1555312299,436712,2124
X,1555312300,436917,1712
X,1555312301,435620,1980
X,1555312301,434648,1083
X,1555312302,434863,1635
X,1555312302,435011,986
X,1555312303,435309,1740
P,1555312303,5113
X,1555312303,433736,2089
X,1555312304,433058,3434
X,1555312304,432805,17405
X,1555312305,434757,13090
X,1555312306,397576,21296
X,1555312306,267032,6165
X,1555312307,265169,2154
X,1555312307,264831,3371
X,1555312308,263056,2470
X,1555312308,263042,3388
X,1555312309,263197,1731
X,1555312310,263138,502
X,1555312310,260963,2073
X,1555312311,260756,1489
X,1555312311,259866,1249
X,1555312312,260902,904
O,1555312312,261272,755
O,1555312313,260642,2053
O,1555312314,259385,1079
O,1555312314,259787,1955
O,1555312315,260312,1891
O,1555312315,258402,1140
O,1555312316,258459,2169
O,1555312316,258336,2533
O,1555312317,258112,1424
O,1555312318,257739,1120
O,1555312318,258300,1506
O,1555312319,258382,1556
O,1555312319,258728,1106
O,1555312319,259346,1590
O,1555312319,258657,1841
O,1555312320,257287,1642
O,1555312321,257307,1803
O,1555312321,257400,1236
O,1555312322,256788,2707
O,1555312322,257169,3048
O,1555312323,256193,4301
O,1555312323,254854,1949
O,1555312324,255744,4234
O,1555312324,256499,2118
O,1555312325,256973,1796
O,1555312326,257973,1838
O,1555312326,257441,867
O,1555312327,256572,769
O,1555312327,256335,3805
O,1555312328,256820,1947
O,1555312328,257637,2595
O,1555312329,258725,1427
O,1555312330,256326,5779
O,1555312330,254962,3187
O,1555312331,255178,1972
O,1555312331,256534,1832
O,1555312332,256876,951
P,1555312332,5114
O,1555312332,258848,2004
O,1555312333,261535,1302
O,1555312334,258171,4562
O,1555312334,258126,3780
O,1555312335,256920,742
O,1555312335,256041,1360
O,1555312336,257537,1773
O,1555312336,257357,2453
O,1555312337,561804,27463
T,1555312337,2816
D,1555312338,329216
D,1555312341,331520
D,1555312343,329472
D,1555312345,334336
D,1555312347,334336
D,1555312349,338176
D,1555312352,338944
D,1555312354,336128
D,1555312356,335360
D,1555312358,334592
D,1555312360,335104
P,1555312361,5118
D,1555312362,335616
D,1555312364,333312
D,1555312366,335104
D,1555312368,336640
D,1555312370,337408
D,1555312373,332800
D,1555312375,335104
D,1555312377,336384
D,1555312379,336640
D,1555312381,337408
D,1555312384,340736
D,1555312386,337408
D,1555312388,336128
D,1555312390,339712
P,1555312391,5120
D,1555312392,336896
D,1555312395,335872
D,1555312397,336384
D,1555312399,335872
D,1555312401,336640
D,1555312402,335104
D,1555312405,336640
D,1555312407,335616
D,1555312409,335616
D,1555312411,334336
D,1555312413,339712
D,1555312416,340480
D,1555312418,336384
D,1555312420,338688
P,1555312420,5117
D,1555312422,339712
D,1555312424,338688
D,1555312427,336128
D,1555312429,337152
D,1555312431,335104
D,1555312433,340480
P,1555312449,5119
P,1555312480,5120
P,1555312509,5120
P,1555312538,5113
P,1555312567,5121
P,1555312597,5120
P,1555312626,5120
P,1555312655,5119
D,1555312684,322816
P,1555312685,5119
