54
D,1553454794,404736
D,1553454796,443904
R,1553454796,000000000
X,1553454798,648140,7828
X,1553454799,648851,3124
X,1553454799,648980,1786
X,1553454800,648742,7997
X,1553454800,648567,15657
X,1553454801,649942,11512
X,1553454801,649480,11364
X,1553454802,648894,3567
X,1553454802,649176,3480
X,1553454802,648562,2776
X,1553454803,649794,18248
X,1553454803,648963,4226
X,1553454804,649022,2044
X,1553454804,649397,5815
X,1553454805,648235,10345
X,1553454806,649189,3506
X,1553454806,649214,1166
X,1553454807,649050,2506
X,1553454807,648527,26456
X,1553454808,648914,10371
X,1553454808,649545,19035
X,1553454809,649006,15587
X,1553454809,649282,1901
X,1553454810,649270,18912
X,1553454811,649494,1105
P,1553454811,5345
X,1553454811,649386,1692
X,1553454812,649390,1378
X,1553454812,649393,1443
X,1553454813,650461,9665
X,1553454813,648512,5670
X,1553454814,649040,4929
X,1553454815,649693,3919
X,1553454815,649286,6307
X,1553454816,649275,1853
X,1553454816,649222,1599
X,1553454817,649257,1249
X,1553454817,649243,1399
X,1553454818,649131,1360
X,1553454819,649237,1461
X,1553454819,649284,1617
X,1553454820,648712,9818
X,1553454820,649930,6633
X,1553454821,649413,1710
X,1553454821,649354,1605
X,1553454822,649361,1357
X,1553454823,649393,1390
X,1553454823,649260,1570
X,1553454824,649383,1389
X,1553454824,649303,1263
X,1553454825,649510,1595
X,1553454825,649355,1036
X,1553454826,649316,1048
X,1553454827,649309,709
X,1553454827,649362,875
X,1553454828,649275,1099
X,1553454828,649276,1227
X,1553454829,649693,2473
X,1553454829,649127,1528
X,1553454830,649310,1094
X,1553454831,649286,990
X,1553454831,649276,1464
X,1553454832,649497,8140
X,1553454832,649352,1360
X,1553454833,649291,1600
X,1553454833,649242,1377
X,1553454834,649247,1921
X,1553454834,649273,4202
X,1553454835,649560,2063
X,1553454836,649257,2126
X,1553454836,649294,982
X,1553454837,649309,934
X,1553454837,649300,1111
X,1553454838,648872,4136
X,1553454838,649549,3996
X,1553454839,649328,792
X,1553454840,649277,1326
X,1553454840,649307,1311
X,1553454841,649320,1558
P,1553454841,5347
X,1553454841,649293,887
X,1553454842,649257,1312
X,1553454842,649259,634
X,1553454843,649326,8394
X,1553454843,649158,2335
X,1553454843,649196,1522
X,1553454844,649287,1262
X,1553454844,649292,1186
X,1553454845,649225,1040
X,1553454845,649210,780
X,1553454846,649216,1287
X,1553454847,649226,1564
X,1553454847,649225,1270
X,1553454848,649279,704
X,1553454848,649280,1725
X,1553454849,649231,1232
X,1553454849,649316,1479
X,1553454850,649268,1068
X,1553454851,649228,1557
X,1553454851,649244,1025
X,1553454852,649227,1389
X,1553454852,649187,1036
X,1553454853,649360,1869
X,1553454853,649109,10960
X,1553454854,649362,2651
X,1553454854,649341,1301
X,1553454855,649298,773
X,1553454856,649291,1147
X,1553454856,649288,851
X,1553454857,649278,1025
X,1553454857,649239,1012
X,1553454858,649301,1968
X,1553454858,649423,1789
X,1553454859,649299,1429
X,1553454860,649352,15283
X,1553454860,649362,1470
X,1553454861,649306,1617
X,1553454861,649308,875
X,1553454862,649359,1035
X,1553454862,649353,6977
X,1553454863,649413,1776
X,1553454864,649192,1304
X,1553454864,649324,1443
X,1553454865,649420,10984
X,1553454865,649949,7382
X,1553454866,649525,970
X,1553454866,649419,1367
X,1553454867,649405,803
X,1553454868,649456,538
X,1553454868,649379,1044
X,1553454869,649469,1088
X,1553454869,649401,632
X,1553454870,649501,1286
P,1553454870,5345
X,1553454870,649413,809
X,1553454871,650379,7963
X,1553454872,648414,11884
X,1553454872,648625,24189
X,1553454873,649547,1986
X,1553454873,649574,1080
X,1553454874,649597,1443
X,1553454874,649654,1003
X,1553454875,650051,19260
X,1553454876,649371,4873
X,1553454876,649798,1250
X,1553454877,649644,1242
X,1553454877,649631,1171
X,1553454878,649719,1443
X,1553454878,649115,6980
