H,1553541898,261985
T,1553541898,2785
U,1553541898,64656
X,1553541900,654476,1332
X,1553541900,654904,1717
X,1553541901,654188,1905
X,1553541901,654661,1182
X,1553541902,654835,1225
X,1553541902,655067,1019
X,1553541903,654946,1631
X,1553541904,655366,580
X,1553541904,655487,1221
X,1553541904,654055,3351
X,1553541904,654931,1433
X,1553541905,655193,1629
X,1553541905,655203,1783
X,1553541906,655346,881
X,1553541906,655648,533
X,1553541907,655772,624
X,1553541908,656032,779
X,1553541908,655888,804
X,1553541909,655984,735
X,1553541909,656076,853
X,1553541910,655968,1067
X,1553541910,656137,1131
X,1553541911,655548,1106
X,1553541912,655533,903
X,1553541912,655074,864
X,1553541913,655282,671
X,1553541913,655319,1185
X,1553541914,653914,1836
X,1553541914,654464,2682
P,1553541915,5302
X,1553541915,656020,1405
X,1553541916,655620,1816
X,1553541916,655090,2206
X,1553541917,654220,1805
X,1553541917,654229,2599
X,1553541918,653152,1787
X,1553541918,654628,1169
X,1553541919,654480,1773
X,1553541920,654483,1054
X,1553541920,654408,2264
X,1553541921,654985,1921
X,1553541921,655719,1257
X,1553541922,655149,1263
X,1553541922,655180,1341
X,1553541923,654818,1335
X,1553541924,653155,3925
X,1553541924,654180,1408
X,1553541925,653954,1767
X,1553541925,654971,872
X,1553541926,654514,2844
X,1553541926,654521,1781
X,1553541927,655694,1160
X,1553541928,655740,2410
X,1553541928,655896,748
X,1553541929,654784,1289
X,1553541929,655533,1818
X,1553541930,655240,1170
X,1553541930,655314,939
X,1553541931,655804,1754
X,1553541931,655665,939
X,1553541932,655510,738
X,1553541933,655587,881
X,1553541933,655353,973
X,1553541934,655467,845
X,1553541934,655461,1139
X,1553541935,655905,842
A,1553541935,655583,1105
T,1553541935,2785
U,1553541935,64656
X,1553541937,655786,775
X,1553541937,655757,942
X,1553541938,655720,995
X,1553541939,655623,781
X,1553541939,655712,1342
X,1553541940,655734,710
X,1553541940,655853,936
X,1553541941,655977,716
X,1553541941,656151,1353
X,1553541942,656166,1133
X,1553541943,655839,1928
X,1553541943,655827,1699
X,1553541944,655795,1402
X,1553541944,655317,1642
P,1553541945,5302
X,1553541945,655237,1166
X,1553541945,655378,482
X,1553541945,655195,1929
X,1553541946,654650,1699
X,1553541946,655239,901
X,1553541947,655670,1230
X,1553541947,653636,4545
X,1553541948,652711,4586
X,1553541948,654550,3288
X,1553541949,654520,2483
X,1553541949,654021,2079
X,1553541950,654569,1057
X,1553541951,655132,962
X,1553541951,655337,684
X,1553541952,655356,1058
X,1553541952,655207,1369
X,1553541953,655377,1987
X,1553541953,653203,5284
X,1553541954,653560,4908
X,1553541955,653150,2395
X,1553541955,653692,1816
X,1553541956,653014,1922
X,1553541956,652933,1665
X,1553541957,652454,3133
X,1553541957,653692,831
X,1553541958,653967,2318
X,1553541959,654004,2115
X,1553541959,654990,1131
X,1553541960,654901,1257
X,1553541960,654863,1440
X,1553541961,654889,1760
X,1553541961,655188,1107
X,1553541962,655412,1278
X,1553541963,654713,2175
X,1553541963,655065,1290
X,1553541964,653348,4470
X,1553541964,654606,2655
X,1553541965,653102,5704
X,1553541965,653453,2693
X,1553541966,654273,1617
X,1553541967,654091,1444
X,1553541967,652949,2315
X,1553541968,653383,2741
X,1553541968,653524,1539
X,1553541969,654812,916
X,1553541969,654775,715
X,1553541970,654299,1319
X,1553541971,654152,1135
X,1553541971,653767,1094
X,1553541972,653072,1997
X,1553541972,652903,2457
X,1553541973,653881,1574
X,1553541973,653744,825
P,1553541974,5303
X,1553541974,653452,2670
X,1553541974,653722,1287
X,1553541975,653936,1525
X,1553541976,652651,3669
X,1553541976,652281,3594
X,1553541977,651177,4564
X,1553541977,652901,3140
X,1553541978,652713,3558
X,1553541978,651378,3416
X,1553541979,651579,2492
X,1553541980,651303,2604
X,1553541980,652326,3796
X,1553541981,651489,3812
X,1553541981,652695,3322
X,1553541982,651952,3099
X,1553541982,652717,1713
X,1553541983,652380,2029
X,1553541984,653754,1529
X,1553541984,654353,1144
X,1553541985,654206,846
X,1553541985,654466,1920
X,1553541986,654073,933
X,1553541986,653908,1264
X,1553541986,653978,743
X,1553541987,653432,2039
X,1553541987,653101,3331
X,1553541988,653295,6388
X,1553541988,652355,1653
X,1553541989,652511,1989
X,1553541989,653053,900
X,1553541990,653213,2142
X,1553541991,654109,2792
X,1553541991,653238,2255
