H,1553583567,261985
P,1553583567,5290
P,1553583596,5288
P,1553583626,5289
P,1553583656,5290
P,1553583685,5289
P,1553583714,5288
P,1553583743,5290
P,1553583773,5289
P,1553583802,5288
P,1553583831,5290
P,1553583861,5289
P,1553583890,5290
P,1553583920,5290
P,1553583949,5290
P,1553583979,5289
P,1553584008,5289
P,1553584037,5290
P,1553584067,5287
P,1553584096,5291
P,1553584125,5289
P,1553584154,5288
P,1553584184,5290
P,1553584214,5290
P,1553584243,5289
P,1553584273,5287
P,1553584302,5290
P,1553584331,5289
P,1553584360,5289
P,1553584390,5291
P,1553584419,5289
P,1553584448,5290
P,1553584478,5290
P,1553584509,5289
P,1553584538,5288
P,1553584567,5289
P,1553584597,5290
P,1553584626,5290
P,1553584655,5289
P,1553584684,5289
P,1553584714,5290
P,1553584743,5289
P,1553584772,5289
P,1553584803,5290
P,1553584832,5290
P,1553584861,5289
P,1553584890,5289
P,1553584920,5290
D,1553584933,342016
D,1553584935,341248
D,1553584937,343552
D,1553584940,338688
D,1553584942,323072
D,1553584944,338176
D,1553584946,345856
R,1553584946,000000000
X,1553584948,510772,51984
X,1553584949,510285,32318
P,1553584949,5283
X,1553584949,500809,28727
X,1553584950,509304,20469
X,1553584950,513609,12946
X,1553584951,503184,16762
X,1553584951,468901,34343
X,1553584952,474177,2052
X,1553584953,495556,36584
X,1553584953,470574,61674
X,1553584954,474698,19760
X,1553584954,480771,14475
X,1553584955,496660,23788
X,1553584955,495262,31136
X,1553584956,510468,16129
X,1553584957,491403,28252
X,1553584957,487227,19962
X,1553584958,482634,28545
X,1553584958,503834,11097
X,1553584959,514624,35947
X,1553584959,515035,10165
X,1553584960,506876,13431
X,1553584961,514207,6646
X,1553584961,516592,30978
X,1553584962,512097,31598
X,1553584962,514126,27123
X,1553584963,515835,5281
X,1553584963,514771,3412
X,1553584964,516662,17270
X,1553584965,523627,59134
X,1553584965,439467,64105
X,1553584966,291069,3176
X,1553584966,289411,13756
X,1553584967,282123,7468
X,1553584967,279691,14663
X,1553584968,279696,12239
X,1553584969,280900,9862
X,1553584969,282495,6238
X,1553584970,277523,13462
X,1553584970,271585,17506
X,1553584971,283416,13209
X,1553584971,279397,8186
O,1553584971,281722,6185
O,1553584971,275415,11629
O,1553584972,278875,8908
O,1553584973,280594,4625
O,1553584973,281625,13113
O,1553584974,283654,5512
O,1553584974,284965,7151
O,1553584975,285712,3886
O,1553584975,286195,4390
O,1553584976,288953,1325
O,1553584977,288571,5307
O,1553584977,286367,3812
O,1553584978,287343,6365
P,1553584978,5283
O,1553584978,287308,10520
O,1553584979,283893,7345
O,1553584979,289290,5476
O,1553584980,289330,3966
O,1553584981,289744,5847
O,1553584981,287783,4580
O,1553584982,285751,6455
O,1553584982,283489,8231
O,1553584983,289930,5797
O,1553584983,288674,2818
O,1553584984,284821,5521
O,1553584985,286612,4563
O,1553584985,281314,9479
O,1553584986,277657,15589
O,1553584986,285056,4951
O,1553584987,276228,12839
O,1553584987,283620,5868
O,1553584988,288803,4993
O,1553584989,289674,8470
O,1553584989,287830,2652
O,1553584990,288487,6146
O,1553584990,288785,9565
O,1553584991,287889,5827
O,1553584991,290106,3459
O,1553584992,285284,7375
O,1553584993,287805,6716
O,1553584993,282872,18021
O,1553584994,281034,14710
O,1553584994,281012,11218
O,1553584995,282169,11776
O,1553584995,278951,16026
O,1553584996,270643,24921
O,1553584996,284796,17370
O,1553584997,293628,6688
O,1553584998,289223,6074
O,1553584998,286072,12092
O,1553584999,282660,18181
O,1553584999,280512,16473
O,1553585000,274578,17424
O,1553585000,277195,17181
O,1553585001,264676,30134
O,1553585002,284986,4005
O,1553585002,283853,16570
O,1553585003,285537,8309
O,1553585003,280483,9973
O,1553585004,284011,10468
O,1553585004,284526,12226
O,1553585005,292455,3166
O,1553585006,294463,1585
O,1553585006,291624,8357
O,1553585007,286191,11955
O,1553585007,285990,7311
O,1553585008,280013,15659
P,1553585008,5280
O,1553585008,272423,24227
O,1553585009,271762,23736
O,1553585010,274238,16926
O,1553585010,282598,15177
O,1553585011,284475,15324
O,1553585011,283176,6831
O,1553585012,283843,22156
O,1553585012,283019,5325
O,1553585012,283090,14447
O,1553585013,284413,8274
O,1553585013,283552,17564
O,1553585014,286010,6712
O,1553585014,291540,11161
O,1553585015,288003,7345
O,1553585015,292230,9250
O,1553585016,285962,12308
O,1553585017,288652,11235
O,1553585017,297506,5131
O,1553585018,299590,4317
O,1553585018,301225,9752
O,1553585019,285575,6149
O,1553585019,287312,11242
