836301,606799,1868
X,1554836301,606719,979
A,1554836301,607159,816
T,1554836302,2856
X,1554836303,604573,25966
X,1554836304,614897,23986
X,1554836304,608835,8348
X,1554836305,607867,24212
X,1554836306,607333,1737
X,1554836306,607537,2931
X,1554836306,607505,1321
X,1554836306,607628,1932
X,1554836307,607519,1159
X,1554836307,607650,2465
X,1554836308,607684,1349
X,1554836309,607643,822
X,1554836309,607592,1022
X,1554836310,607586,1279
X,1554836310,607603,1218
X,1554836311,607544,1337
X,1554836311,607611,941
X,1554836312,607635,999
X,1554836313,607588,898
X,1554836313,607592,805
X,1554836314,607619,1304
X,1554836314,607518,1726
X,1554836315,607681,824
X,1554836315,607608,2501
X,1554836316,607619,1085
X,1554836317,607651,1505
X,1554836317,607636,1158
X,1554836318,607561,1087
X,1554836318,607613,1623
X,1554836319,607603,1789
X,1554836319,607620,1741
X,1554836320,607613,1339
X,1554836321,607492,1201
X,1554836321,607509,1446
X,1554836322,607584,1232
X,1554836322,607493,1830
X,1554836323,607572,2090
X,1554836323,607462,951
X,1554836324,607498,1383
X,1554836325,607578,2009
X,1554836325,607533,1458
X,1554836326,607550,1657
X,1554836326,607486,1371
X,1554836327,607467,1238
X,1554836327,607509,1029
X,1554836328,607467,1279
X,1554836328,607483,1502
P,1554836329,5211
X,1554836329,607471,1485
X,1554836330,607536,13903
X,1554836330,607512,1410
X,1554836331,607550,1511
X,1554836331,607563,779
X,1554836332,607545,838
X,1554836332,607582,1206
X,1554836333,607531,1437
X,1554836334,607520,856
X,1554836334,607514,869
X,1554836335,607651,1188
X,1554836335,607613,838
X,1554836336,607575,1476
X,1554836336,607534,1013
X,1554836337,607564,934
X,1554836338,607546,997
X,1554836338,607525,943
X,1554836339,607528,887
X,1554836339,607547,642
X,1554836340,607418,659
X,1554836340,607399,1705
X,1554836341,607518,768
X,1554836342,607470,1646
X,1554836342,607487,849
A,1554836342,607555,263
T,1554836342,2856
X,1554836344,607417,878
X,1554836345,607400,847
X,1554836345,607384,833
X,1554836346,607342,770
X,1554836346,607406,869
X,1554836347,607371,1573
X,1554836347,607283,1556
X,1554836347,607357,1619
X,1554836348,607300,855
X,1554836348,607359,1697
X,1554836349,607387,955
X,1554836349,607375,1233
X,1554836350,607315,1085
X,1554836350,607318,1546
X,1554836351,607367,942
X,1554836352,607307,1351
X,1554836352,607351,809
X,1554836353,607257,1277
X,1554836353,607326,1293
X,1554836354,607334,1121
X,1554836354,607220,1297
X,1554836355,607303,1009
X,1554836356,607292,837
X,1554836356,607225,1223
X,1554836357,607297,981
X,1554836357,607272,671
P,1554836358,5211
X,1554836358,607150,1325
X,1554836358,607216,1115
X,1554836359,607165,818
X,1554836360,607169,1177
X,1554836360,607100,774
X,1554836361,607130,996
X,1554836361,607151,1038
X,1554836362,607022,770
X,1554836362,607101,1072
X,1554836363,607017,1321
X,1554836363,607056,777
X,1554836364,606985,1238
X,1554836365,606980,1198
X,1554836365,607028,6324
X,1554836366,606820,2319
X,1554836366,606848,3772
X,1554836367,606764,1535
X,1554836367,606835,469
X,1554836368,606831,1501
X,1554836369,606918,6133
X,1554836369,606810,5229
X,1554836370,606839,8179
X,1554836370,606933,2671
X,1554836371,606853,960
X,1554836371,606904,1151
X,1554836372,606904,717
A,1554836372,607214,582
