H,1552762484,261985
R,1552762484,5C00DDFC90
X,1552762486,648808,1336
X,1552762487,648837,570
X,1552762487,648826,951
X,1552762488,648881,994
X,1552762488,648891,739
X,1552762488,648747,1590
X,1552762488,648857,1453
X,1552762489,648808,3738
X,1552762490,648856,2134
X,1552762490,648963,577
X,1552762491,648644,26163
X,1552762491,648780,1347
X,1552762492,648729,1052
X,1552762492,648926,684
X,1552762493,648868,778
P,1552762494,5587
X,1552762494,648500,12873
X,1552762494,648903,1781
X,1552762495,648982,1265
X,1552762495,648991,979
X,1552762496,648937,737
X,1552762496,648951,876
X,1552762497,648935,1100
X,1552762498,648962,336
X,1552762498,648968,1006
X,1552762499,648938,918
X,1552762499,648937,463
X,1552762500,648979,835
X,1552762500,648934,751
X,1552762501,648791,8760
X,1552762502,649016,1397
X,1552762502,649046,1201
X,1552762503,649004,998
X,1552762503,649009,1141
X,1552762504,648939,645
X,1552762504,648968,1096
X,1552762505,648956,634
X,1552762506,648972,896
X,1552762506,648948,959
A,1552762506,648932,178
T,1552762506,2843
R,1552762506,5C00DDFC90
X,1552762508,648995,1484
X,1552762509,649299,10679
X,1552762509,649612,4981
X,1552762510,648729,6796
X,1552762510,649139,2492
X,1552762511,648886,7142
X,1552762511,648539,8618
X,1552762512,649343,3650
X,1552762513,648994,3466
X,1552762513,649096,2929
X,1552762514,649121,1466
X,1552762514,649133,11117
X,1552762515,648969,2779
X,1552762515,649008,863
X,1552762516,648979,1001
X,1552762517,648924,607
X,1552762517,648977,883
X,1552762518,648983,701
X,1552762518,649041,1861
X,1552762519,648956,2986
X,1552762519,649232,9603
X,1552762520,649267,1276
X,1552762520,649081,1577
X,1552762521,649069,3762
X,1552762522,649346,2096
X,1552762522,649230,904
X,1552762523,649131,1144
X,1552762523,649117,849
P,1552762524,5608
X,1552762524,649052,1197
X,1552762524,649115,827
X,1552762525,649106,641
X,1552762526,649131,1167
X,1552762526,649131,997
X,1552762527,649146,728
X,1552762527,649177,1515
X,1552762528,649193,853
X,1552762528,649182,1322
X,1552762529,649173,1224
X,1552762529,649087,1296
X,1552762529,649206,972
X,1552762530,649171,415
X,1552762530,649142,835
X,1552762531,649206,768
X,1552762531,649196,884
X,1552762532,649154,1120
X,1552762533,649152,784
X,1552762533,649132,1246
X,1552762534,649176,1531
X,1552762534,649183,1301
X,1552762535,649247,1234
X,1552762535,649190,674
X,1552762536,649132,575
X,1552762537,649148,1148
X,1552762537,649185,693
A,1552762537,649125,306
T,1552762537,2843
R,1552762537,5C00DDFC90
X,1552762539,649114,1472
X,1552762540,649116,1128
X,1552762540,649138,996
X,1552762541,649160,507
X,1552762541,649130,918
X,1552762542,649118,1216
X,1552762542,649143,794
X,1552762543,649156,874
X,1552762544,649090,898
X,1552762544,649151,770
X,1552762545,649146,874
X,1552762545,649109,887
X,1552762546,649201,1166
X,1552762546,649214,1034
X,1552762547,649239,1687
X,1552762548,649170,1158
X,1552762548,649389,5757
X,1552762549,649154,3097
X,1552762549,649108,626
X,1552762550,649143,1006
X,1552762550,649139,701
X,1552762551,649106,744
X,1552762552,649096,681
X,1552762552,649196,678
X,1552762553,649130,1283
P,1552762553,5608
X,1552762553,649631,20148
X,1552762554,648634,3758
X,1552762554,649056,827
X,1552762555,649125,933
X,1552762555,649093,881
X,1552762556,649111,1244
X,1552762557,648766,16210
X,1552762557,649130,958
X,1552762558,649183,720
X,1552762558,649180,1146
X,1552762559,649135,650
A,1552762559,649129,140
T,1552762559,2843
R,1552762559,5C00DDFC90
X,1552762561,649206,623
X,1552762561,649180,1230
X,1552762562,649195,902
X,1552762563,649192,828
X,1552762563,649202,787
X,1552762564,649241,920
X,1552762564,649208,823
X,1552762565,649209,837
X,1552762565,649179,931
X,1552762566,649234,649
X,1552762566,649142,1086
X,1552762567,649283,1533
X,1552762568,649295,1183
X,1552762568,649251,1700
X,1552762569,649291,842
X,1552762569,649255,1470
X,1552762570,649228,605
X,1552762570,649297,3079
X,1552762570,649253,5668
X,1552762571,649221,3120
X,1552762571,649326,1472
X,1552762572,649400,791
X,1552762572,649384,873
X,1552762573,649288,1383
X,1552762573,649382,1377
X,1552762574,649366,1193
X,1552762575,649378,841
X,1552762575,649407,1177
X,1552762576,649377,1046
X,1552762576,649357,511
