H,1554580391,261985
P,1554580391,5227
P,1554580421,5222
P,1554580450,5226
P,1554580480,5226
P,1554580509,5227
P,1554580538,5226
P,1554580568,5225
P,1554580597,5226
P,1554580626,5227
P,1554580655,5227
P,1554580685,5227
P,1554580715,5227
P,1554580744,5227
P,1554580774,5226
P,1554580803,5225
P,1554580833,5227
P,1554580862,5226
P,1554580892,5227
P,1554580921,5226
P,1554580950,5227
P,1554580980,5225
P,1554581010,5226
P,1554581039,5227
P,1554581068,5227
P,1554581098,5227
D,1554581127,426752
P,1554581127,5227
D,1554581129,416000
R,1554581129,000000000
X,1554581131,644653,15211
X,1554581131,644975,14636
X,1554581132,645466,40330
X,1554581133,646134,16698
X,1554581133,644216,28500
X,1554581134,645279,13221
X,1554581134,646388,14169
X,1554581135,645812,2829
X,1554581135,646008,4138
X,1554581136,645901,1318
X,1554581137,646115,2266
X,1554581137,647162,7661
X,1554581138,647030,27599
X,1554581138,646081,8437
X,1554581139,646485,4262
X,1554581139,645539,8368
X,1554581140,647098,12483
X,1554581141,646980,6297
X,1554581141,646248,2912
X,1554581142,647411,9140
X,1554581142,644550,13034
X,1554581143,646232,6059
X,1554581143,646422,2965
X,1554581144,646374,9388
X,1554581145,646723,2168
X,1554581145,646469,2157
X,1554581146,646622,1617
X,1554581146,646612,1431
X,1554581147,646693,2351
X,1554581147,646741,1848
X,1554581147,646618,1746
X,1554581148,646582,2869
X,1554581148,646645,1048
X,1554581149,646811,1035
X,1554581149,646733,1274
X,1554581150,646780,1513
X,1554581150,646865,2114
X,1554581151,646024,9213
X,1554581151,646626,3370
X,1554581152,646881,915
X,1554581153,646783,1051
X,1554581153,646717,801
X,1554581154,646859,1317
X,1554581154,645811,11502
X,1554581155,647660,6567
X,1554581155,646960,1752
X,1554581156,647087,920
P,1554581156,5219
X,1554581157,647021,865
X,1554581157,647016,837
X,1554581158,647212,9243
X,1554581158,647318,5143
X,1554581159,647115,11020
X,1554581159,647874,4985
X,1554581160,646888,6111
X,1554581161,648731,10085
X,1554581161,646387,4741
X,1554581162,646926,1316
X,1554581162,646958,1022
X,1554581163,647014,933
X,1554581163,647023,2407
X,1554581164,647155,2168
X,1554581165,647212,1113
X,1554581165,647038,1136
X,1554581166,647193,1030
X,1554581166,647115,1334
X,1554581167,647106,910
X,1554581167,647168,947
X,1554581168,647217,1206
X,1554581169,647154,779
X,1554581169,647232,1445
X,1554581170,647200,1105
X,1554581170,647118,11082
X,1554581171,647313,1939
X,1554581171,647377,942
X,1554581172,647327,973
X,1554581173,647332,2711
X,1554581173,647157,2236
X,1554581174,647600,1621
X,1554581174,647231,1820
X,1554581175,647343,1121
X,1554581175,647457,1357
X,1554581176,647446,1160
X,1554581176,647503,1881
X,1554581177,647600,1689
X,1554581178,647501,1111
X,1554581178,647516,1477
X,1554581179,647511,1210
X,1554581179,647588,1049
X,1554581180,647465,1100
X,1554581180,647437,25676
X,1554581181,647581,3327
X,1554581182,647606,1653
X,1554581182,647526,1411
X,1554581183,647550,1500
X,1554581183,647561,666
X,1554581184,647545,798
X,1554581184,647615,1413
X,1554581185,647560,1762
X,1554581186,647543,1923
X,1554581186,647584,536
P,1554581186,5220
X,1554581187,647537,1460
X,1554581187,647565,1050
X,1554581188,647615,881
X,1554581188,647565,1187
X,1554581188,647598,1512
X,1554581189,647578,1489
X,1554581189,647661,953
X,1554581190,647570,997
X,1554581190,647578,1203
X,1554581191,646943,6873
X,1554581191,648541,5388
X,1554581192,647645,4646
X,1554581193,647857,13426
X,1554581193,647816,2825
X,1554581194,647763,1261
X,1554581194,647858,1006
X,1554581195,647747,832
X,1554581195,647805,926
X,1554581196,647803,907
A,1554581196,647337,1088
T,1554581196,2819
U,1554581196,0
X,1554581198,647897,1358
X,1554581198,647888,2113
X,1554581199,647793,4630
X,1554581200,647521,3849
X,1554581200,648312,3936
X,1554581201,647472,9558
X,1554581201,647918,1872
X,1554581202,647839,799
X,1554581202,647384,9082
X,1554581203,648485,7403
X,1554581204,647662,980
X,1554581204,647719,1003
X,1554581205,647846,1051
X,1554581205,647841,1468
X,1554581206,647766,1480
X,1554581206,647825,1538
X,1554581207,647876,1115
X,1554581208,647831,791
X,1554581208,647748,1067
X,1554581209,648586,11372
X,1554581209,647686,7950
X,1554581210,647644,1716
X,1554581210,648191,2919
X,1554581211,647544,12360
X,1554581211,647431,30353
X,1554581212,646493,23008
X,1554581213,650340,20811
