H,1553196675,261985
T,1553196675,2807
U,1553196676,0
X,1553196677,686491,1562
X,1553196678,686437,581
X,1553196678,686380,685
X,1553196679,686353,1099
X,1553196680,686465,862
X,1553196680,686500,1217
X,1553196681,686369,622
X,1553196681,686424,836
X,1553196682,686346,797
X,1553196682,686348,899
X,1553196683,686445,886
X,1553196684,686516,2001
X,1553196684,686457,523
X,1553196685,686474,1278
X,1553196685,686365,465
X,1553196686,686453,739
X,1553196686,686484,1194
X,1553196687,686356,964
X,1553196688,686451,651
X,1553196688,686350,842
X,1553196689,686449,492
X,1553196689,686446,814
X,1553196690,686484,1195
X,1553196690,686468,1062
X,1553196690,686387,1133
X,1553196691,686344,1463
X,1553196691,686502,1048
X,1553196692,686456,1401
X,1553196692,686429,1196
X,1553196693,686448,652
X,1553196693,686296,913
X,1553196694,686489,761
X,1553196694,686396,1631
X,1553196695,686417,890
A,1553196695,686409,193
T,1553196695,2807
U,1553196695,0
X,1553196697,686497,607
X,1553196698,686475,1237
X,1553196698,686443,1165
P,1553196698,5437
X,1553196699,686426,789
X,1553196699,686398,830
X,1553196700,686456,1358
X,1553196700,686467,697
X,1553196701,686448,1271
X,1553196702,686442,965
X,1553196702,686417,1533
X,1553196703,686375,1325
X,1553196703,686559,1740
X,1553196704,686551,1586
X,1553196704,686299,1968
X,1553196705,686374,1403
X,1553196705,686524,1011
X,1553196706,686526,1112
X,1553196707,686486,694
X,1553196707,686526,824
X,1553196708,686408,1154
X,1553196708,686558,985
X,1553196709,686521,580
X,1553196709,686468,980
X,1553196710,686504,512
X,1553196711,686406,717
X,1553196711,686590,875
X,1553196712,686515,918
X,1553196712,686557,761
X,1553196713,686552,833
X,1553196713,686446,550
X,1553196714,686589,790
X,1553196715,686539,649
X,1553196715,686631,1004
X,1553196716,686508,554
A,1553196716,686499,192
T,1553196716,2807
U,1553196716,0
X,1553196718,686596,1115
X,1553196718,686631,1104
X,1553196719,686626,602
X,1553196719,686629,430
X,1553196720,686534,569
X,1553196720,686648,737
X,1553196721,686609,1012
X,1553196722,686598,656
X,1553196722,686569,663
X,1553196723,686525,422
X,1553196723,686609,934
X,1553196724,686612,1075
X,1553196724,686534,912
X,1553196725,686563,658
X,1553196726,686504,652
X,1553196726,686566,510
X,1553196727,686689,931
X,1553196727,686696,1426
X,1553196728,686679,729
X,1553196728,686703,482
P,1553196728,5437
X,1553196729,686663,574
X,1553196730,686599,1255
X,1553196730,686699,1001
X,1553196731,686713,1214
X,1553196731,686652,633
X,1553196731,686632,508
X,1553196731,686511,582
X,1553196732,686664,1256
X,1553196733,686651,666
A,1553196733,686604,199
T,1553196733,2807
U,1553196733,0
X,1553196734,686542,552
X,1553196735,686626,1080
X,1553196736,686659,930
X,1553196736,686631,370
X,1553196737,687635,6160
X,1553196737,685443,7951
X,1553196738,686586,1275
X,1553196738,686551,1712
X,1553196739,686590,816
X,1553196740,686466,982
X,1553196740,686607,821
X,1553196741,686666,1213
X,1553196741,686645,1288
X,1553196742,686668,785
X,1553196742,686583,938
X,1553196743,686660,2607
X,1553196744,686600,1180
X,1553196744,686614,430
X,1553196745,686668,709
X,1553196745,686608,851
X,1553196746,686625,1235
X,1553196746,686689,1015
X,1553196747,686668,1312
X,1553196748,686640,1191
X,1553196748,686591,860
X,1553196749,686612,1474
X,1553196749,686660,1179
X,1553196750,686692,1304
X,1553196750,686675,762
X,1553196751,686624,746
X,1553196752,686610,1280
X,1553196752,686699,747
X,1553196753,686708,1096
X,1553196753,686668,692
X,1553196754,686638,691
X,1553196754,686585,1066
X,1553196755,686669,854
X,1553196755,686713,1521
X,1553196756,686665,680
X,1553196757,686493,880
A,1553196757,686617,233
T,1553196757,2807
U,1553196757,0
P,1553196758,5438
X,1553196759,686593,790
X,1553196759,686569,874
X,1553196760,686456,1519
X,1553196760,686523,585
X,1553196761,686624,854
X,1553196761,686593,1605
X,1553196762,686739,751
X,1553196763,686742,724
X,1553196763,686845,704
X,1553196764,686870,761
X,1553196764,686958,1207
X,1553196765,686877,925
X,1553196765,686900,1043
X,1553196766,686822,1075
X,1553196766,686950,756
X,1553196767,686913,1713
X,1553196768,686947,848
X,1553196768,686963,645
X,1553196769,686888,369
X,1553196769,687078,838
X,1553196770,687062,1300
