H,1554048000,261985
U,1554048000,0
E,1554048000,1
P,1554048000,5276
P,1554048030,5275
P,1554048059,5275
P,1554048088,5275
P,1554048117,5275
P,1554048148,5275
P,1554048177,5276
P,1554048206,5276
P,1554048236,5276
P,1554048265,5276
P,1554048294,5276
P,1554048323,5276
P,1554048353,5276
P,1554048382,5277
P,1554048411,5276
P,1554048442,5275
P,1554048471,5275
P,1554048500,5275
P,1554048530,5275
P,1554048560,5276
P,1554048589,5275
P,1554048618,5276
P,1554048648,5276
P,1554048677,5275
P,1554048706,5275
P,1554048736,5276
P,1554048766,5276
P,1554048795,5276
P,1554048824,5275
P,1554048854,5276
P,1554048883,5276
P,1554048912,5276
P,1554048941,5275
P,1554048971,5276
P,1554049000,5276
P,1554049030,5276
P,1554049060,5276
P,1554049089,5277
P,1554049118,5276
P,1554049147,5276
P,1554049177,5276
P,1554049206,5277
P,1554049235,5275
P,1554049265,5275
P,1554049294,5276
P,1554049324,5275
D,1554049331,376832
D,1554049333,358656
D,1554049336,369152
D,1554049338,366336
D,1554049340,363008
R,1554049340,000000000
X,1554049342,547706,9679
X,1554049342,548460,3968
X,1554049343,547961,4548
X,1554049344,545797,5521
X,1554049344,547342,3295
X,1554049345,547878,6734
X,1554049345,546578,5323
X,1554049346,548983,10622
X,1554049346,552977,39912
X,1554049347,550200,53629
X,1554049347,369226,57718
X,1554049348,286703,6325
X,1554049348,286225,3424
X,1554049348,285773,4277
X,1554049349,286976,1298
X,1554049349,351187,33369
X,1554049350,548921,22960
X,1554049350,546870,11425
X,1554049351,540232,9944
X,1554049352,550711,10471
X,1554049352,552952,15092
P,1554049353,5267
X,1554049353,550541,17710
X,1554049353,551461,43609
X,1554049354,553374,34685
X,1554049354,543481,20902
X,1554049355,552434,34080
X,1554049356,554083,24745
X,1554049356,554419,14349
X,1554049357,552657,3875
X,1554049357,548962,6734
X,1554049358,544600,8133
X,1554049358,552008,65090
X,1554049359,552153,26728
X,1554049360,547784,58054
X,1554049360,549598,13283
X,1554049361,555110,19998
X,1554049361,550051,13127
X,1554049362,541186,15634
X,1554049362,534130,11753
X,1554049363,543849,11687
X,1554049364,550010,9493
X,1554049364,551757,3290
X,1554049365,551357,2535
X,1554049365,553841,3725
X,1554049366,554293,4961
X,1554049366,554546,50004
X,1554049367,551785,37866
X,1554049367,550520,22590
X,1554049368,558142,25246
X,1554049369,549525,8144
X,1554049369,546427,10289
X,1554049370,543609,5268
X,1554049370,551614,9431
X,1554049371,552154,7484
X,1554049371,549095,9818
X,1554049372,548830,24718
X,1554049373,551406,11742
X,1554049373,551366,4182
X,1554049374,551191,4799
X,1554049374,549316,6101
X,1554049375,545207,20812
X,1554049375,553547,4175
X,1554049376,492638,20220
X,1554049377,289269,4746
X,1554049377,288459,725
X,1554049378,287997,581
X,1554049378,287794,882
X,1554049379,286944,1716
X,1554049379,285912,2434
X,1554049380,290866,9322
X,1554049381,555918,452
X,1554049381,546421,19753
X,1554049382,551521,33170
X,1554049382,550488,11195
P,1554049383,5268
X,1554049383,549779,5104
X,1554049383,549621,2833
X,1554049384,549241,4662
X,1554049385,550796,2343
X,1554049385,551094,3092
X,1554049386,550378,2572
X,1554049386,551396,3873
X,1554049387,550232,2078
X,1554049387,550806,3633
X,1554049388,550609,3617
X,1554049389,552083,2061
X,1554049389,552768,7813
X,1554049389,551247,11254
X,1554049389,552195,11316
X,1554049390,551473,2181
X,1554049390,551953,1436
X,1554049391,551981,2750
X,1554049391,551615,5940
X,1554049392,552512,7814
X,1554049393,551723,4339
X,1554049393,550663,16490
X,1554049394,555310,61642
X,1554049394,555270,34748
X,1554049395,557136,8960
X,1554049395,557525,4013
X,1554049396,555982,4353
X,1554049397,556056,9284
X,1554049397,556539,9833
X,1554049398,553640,19459
X,1554049398,554905,2633
X,1554049399,554098,3599
X,1554049399,554917,6768
X,1554049400,552767,6154
X,1554049401,552033,24892
X,1554049401,549555,4768
X,1554049402,545949,2836
X,1554049402,285756,60935
X,1554049403,288709,2086
X,1554049403,288287,1061
X,1554049404,288357,655
X,1554049405,288486,931
X,1554049405,288475,860
X,1554049406,288247,677
X,1554049406,288948,464
X,1554049407,288908,368
X,1554049407,288866,473
X,1554049408,288801,673
O,1554049409,289066,356
O,1554049409,288862,647
O,1554049410,288257,941
O,1554049410,288576,682
O,1554049411,288917,230
O,1554049411,289133,235
P,1554049412,5268
O,1554049412,289306,201
O,1554049413,289352,189
O,1554049413,289385,408
O,1554049414,289134,330
O,1554049414,288939,582
