H,1553913012,261985
U,1553913012,64656
X,1553913013,688840,584
X,1553913014,688761,769
X,1553913014,688804,1090
X,1553913015,688721,906
X,1553913015,688760,1151
X,1553913016,688768,991
X,1553913017,688809,691
X,1553913017,688850,855
X,1553913018,688775,715
X,1553913018,688755,1603
X,1553913019,688920,969
X,1553913019,688808,729
X,1553913020,688789,734
X,1553913021,688886,717
X,1553913021,688809,1624
X,1553913022,688825,666
X,1553913022,688822,701
X,1553913023,688795,735
X,1553913023,688853,587
X,1553913024,688835,565
X,1553913024,688882,1236
X,1553913025,688828,856
X,1553913026,688885,607
X,1553913026,688792,784
X,1553913027,688869,922
A,1553913027,688821,199
T,1553913027,2748
U,1553913027,64656
X,1553913029,688882,876
X,1553913029,688846,716
X,1553913030,688914,916
X,1553913030,688874,1353
X,1553913031,688888,727
X,1553913032,688883,742
X,1553913032,688804,479
P,1553913032,5260
X,1553913033,688900,701
X,1553913033,688843,1002
X,1553913034,688913,1182
X,1553913034,688894,1107
X,1553913035,688915,669
X,1553913035,688858,904
X,1553913036,688941,916
X,1553913037,688886,2553
X,1553913037,689004,807
X,1553913038,688852,764
X,1553913038,688864,1035
X,1553913039,688874,791
X,1553913039,688876,1415
X,1553913039,688929,934
X,1553913040,688884,901
X,1553913040,688844,879
X,1553913041,688888,1133
X,1553913041,688952,1065
X,1553913042,688970,1891
X,1553913042,688888,850
X,1553913043,688890,745
X,1553913044,688913,905
X,1553913044,688953,839
A,1553913044,688893,200
T,1553913044,2748
U,1553913045,64656
X,1553913046,688915,605
X,1553913047,688923,816
X,1553913047,688891,828
X,1553913048,688888,1199
X,1553913048,688959,680
X,1553913049,688938,578
X,1553913050,688869,700
X,1553913050,688994,706
X,1553913051,688930,766
X,1553913051,688934,1215
X,1553913052,688995,985
X,1553913052,688993,798
X,1553913053,688984,891
X,1553913054,688985,835
X,1553913054,688987,1465
X,1553913055,688979,1335
X,1553913055,689031,686
X,1553913056,688960,737
X,1553913056,689000,947
X,1553913057,689016,784
X,1553913057,689009,1611
X,1553913058,688957,741
X,1553913059,689015,806
X,1553913059,688933,538
X,1553913060,689013,740
A,1553913060,688965,162
T,1553913060,2748
U,1553913060,64656
P,1553913061,5262
X,1553913062,689030,937
X,1553913062,689004,742
X,1553913063,689014,816
X,1553913063,689013,950
X,1553913064,689016,722
X,1553913065,689010,1085
X,1553913065,689048,912
X,1553913066,688990,917
X,1553913066,689028,995
X,1553913067,689048,898
X,1553913067,689025,866
X,1553913068,689050,740
X,1553913069,689022,899
X,1553913069,689057,831
X,1553913070,688964,1150
X,1553913070,689156,659
X,1553913071,689103,714
X,1553913071,689052,662
X,1553913072,689061,849
X,1553913073,689096,812
X,1553913073,689141,1777
X,1553913074,689114,780
X,1553913074,689113,740
A,1553913074,689052,166
T,1553913074,2748
U,1553913075,64656
X,1553913076,689153,928
X,1553913077,689183,806
X,1553913077,689122,710
X,1553913078,689102,610
X,1553913078,689086,445
X,1553913079,689070,636
X,1553913080,689175,723
X,1553913080,689173,831
X,1553913080,689126,736
X,1553913080,689124,868
X,1553913081,689065,650
X,1553913081,689121,700
X,1553913082,689132,1481
X,1553913083,689109,788
X,1553913083,689124,771
X,1553913084,689078,660
X,1553913084,689080,915
X,1553913085,689107,745
X,1553913085,689155,1404
X,1553913086,689132,869
X,1553913087,689129,835
X,1553913087,689012,613
A,1553913087,689113,171
T,1553913087,2748
U,1553913088,64656
X,1553913089,689162,1430
X,1553913090,689134,1049
X,1553913090,689137,755
P,1553913090,5262
X,1553913091,689139,671
X,1553913091,689160,1102
X,1553913092,689132,1699
X,1553913092,689213,714
X,1553913093,689147,958
X,1553913094,689114,642
X,1553913094,689162,727
X,1553913095,689163,679
X,1553913095,689153,1390
X,1553913096,689142,780
X,1553913096,689149,625
X,1553913097,689090,551
X,1553913098,689195,576
X,1553913098,689114,903
X,1553913099,689208,1155
X,1553913099,689249,874
X,1553913100,689174,988
X,1553913100,689158,789
X,1553913101,689194,606
X,1553913102,689283,1593
X,1553913102,689216,893
X,1553913103,689198,807
X,1553913103,689192,687
X,1553913104,689250,767
A,1553913104,689169,160
T,1553913104,2748
U,1553913104,64656
X,1553913106,689305,525
