H,1553912637,261985
T,1553912637,2749
U,1553912638,64656
X,1553912639,690723,754
X,1553912640,690839,915
X,1553912640,690840,797
X,1553912641,690773,1936
X,1553912642,690800,635
X,1553912642,690783,675
X,1553912643,690767,829
X,1553912643,690856,844
X,1553912644,690855,1217
X,1553912644,690814,1252
X,1553912645,690860,935
X,1553912646,690756,812
X,1553912646,690886,974
X,1553912647,690799,1969
X,1553912647,690794,1065
X,1553912648,690857,764
X,1553912648,690699,392
X,1553912649,690806,967
X,1553912650,690756,886
P,1553912650,5261
X,1553912650,690825,1915
X,1553912651,690801,635
X,1553912651,690687,617
X,1553912652,690756,1154
X,1553912652,690746,762
X,1553912653,690665,1500
X,1553912653,690745,781
X,1553912654,690698,731
X,1553912655,690616,596
A,1553912655,690776,270
T,1553912655,2749
U,1553912655,64656
X,1553912657,690707,670
X,1553912657,690652,601
X,1553912658,690636,580
X,1553912658,690677,740
X,1553912659,690638,1339
X,1553912659,690697,958
X,1553912660,690597,660
X,1553912661,690630,709
X,1553912661,690581,913
X,1553912662,690623,730
X,1553912662,690562,2130
X,1553912663,690665,806
X,1553912663,690611,718
X,1553912664,690537,704
X,1553912665,690628,516
X,1553912665,690597,695
X,1553912666,690584,762
X,1553912666,690604,934
X,1553912667,690526,873
X,1553912667,690592,934
X,1553912668,690577,856
X,1553912669,690564,1745
X,1553912669,690528,1080
X,1553912670,690559,853
A,1553912670,690614,181
T,1553912670,2749
U,1553912670,64656
X,1553912671,690527,1202
X,1553912671,690530,802
X,1553912672,690521,432
X,1553912672,690491,858
X,1553912673,690495,963
X,1553912673,690485,1052
X,1553912674,690516,1215
X,1553912675,690523,737
X,1553912675,690380,913
X,1553912676,690488,898
X,1553912676,690496,935
X,1553912677,690478,1714
X,1553912677,690451,684
X,1553912678,690416,763
X,1553912679,690398,351
P,1553912679,5265
X,1553912679,690465,1161
X,1553912680,690466,1488
X,1553912680,690441,957
X,1553912681,690459,737
X,1553912681,690376,540
X,1553912682,690375,623
X,1553912683,690457,574
X,1553912683,690376,1516
X,1553912684,690452,701
X,1553912684,690452,650
X,1553912685,690400,490
X,1553912685,690414,643
A,1553912685,690450,155
T,1553912686,2749
U,1553912686,64656
X,1553912687,690390,741
X,1553912688,690397,437
X,1553912689,690366,510
X,1553912689,690407,655
X,1553912690,690331,861
X,1553912690,690376,1019
X,1553912691,690401,755
X,1553912691,690358,526
X,1553912692,690329,749
X,1553912692,690400,632
X,1553912693,690376,1548
X,1553912694,690367,822
X,1553912694,690379,491
X,1553912695,690303,581
X,1553912695,690329,724
X,1553912696,690326,756
X,1553912696,690315,995
X,1553912697,690331,828
X,1553912698,690301,896
X,1553912698,690230,545
X,1553912699,690298,587
X,1553912699,690279,1433
X,1553912700,690273,1076
X,1553912700,690260,659
A,1553912700,690340,177
T,1553912701,2749
U,1553912701,64656
X,1553912702,690227,1022
X,1553912703,690261,1152
X,1553912704,690283,885
X,1553912704,690198,689
X,1553912705,690205,1248
X,1553912705,690320,798
X,1553912706,690341,1685
X,1553912706,690259,1083
X,1553912707,690289,919
X,1553912708,690203,639
X,1553912708,690278,1035
X,1553912709,690251,1751
P,1553912709,5264
X,1553912709,690252,1172
X,1553912710,690227,638
X,1553912710,690153,742
X,1553912711,690254,799
X,1553912711,690234,716
X,1553912711,690232,1586
X,1553912712,690197,837
X,1553912712,690205,521
X,1553912713,690141,574
X,1553912713,690221,692
X,1553912714,690170,656
X,1553912714,690226,1479
X,1553912715,690135,453
X,1553912716,690132,522
X,1553912716,690133,526
X,1553912717,690124,690
X,1553912717,690150,741
X,1553912718,690174,1023
X,1553912718,690191,902
A,1553912718,690198,196
T,1553912719,2749
U,1553912719,64656
X,1553912720,690148,1623
X,1553912721,690253,1147
X,1553912722,690131,1051
X,1553912722,690122,752
X,1553912723,690116,1029
X,1553912723,690158,873
X,1553912724,690111,1669
X,1553912724,690163,1291
X,1553912725,690135,645
X,1553912726,690098,778
X,1553912726,690128,771
X,1553912727,690109,515
X,1553912727,690112,1372
X,1553912728,690126,457
X,1553912728,690109,604
X,1553912729,690052,629
X,1553912730,690159,680
X,1553912730,690174,1032
X,1553912731,690088,1362
X,1553912731,690073,955
X,1553912732,690089,623
