H,1554683894,261985
T,1554683894,2797
R,1554683894,5C00DDFC90
X,1554683895,677156,2015
X,1554683896,677146,1330
X,1554683896,677153,800
X,1554683897,677093,1170
X,1554683898,677102,724
X,1554683898,677062,744
X,1554683899,677157,2035
X,1554683899,677103,1197
X,1554683900,677094,1627
P,1554683900,5168
X,1554683900,677105,1443
X,1554683901,677112,812
X,1554683902,677108,1259
X,1554683902,677085,774
X,1554683903,677037,1700
X,1554683903,677129,1667
X,1554683904,677008,1323
X,1554683904,677194,1922
X,1554683905,677078,1353
X,1554683905,677108,756
X,1554683906,677091,640
X,1554683907,677052,537
X,1554683907,677090,2072
X,1554683908,677191,1805
X,1554683908,677142,2816
X,1554683909,677130,1451
X,1554683909,677079,1481
X,1554683910,677057,1538
X,1554683911,677038,1353
X,1554683911,677210,1349
X,1554683912,677142,850
X,1554683912,677134,1686
X,1554683913,677138,763
X,1554683913,677111,926
X,1554683914,677119,1431
X,1554683915,677109,834
X,1554683915,676979,1893
X,1554683916,677205,2304
X,1554683916,677053,2215
X,1554683917,677236,1476
X,1554683917,677082,1703
X,1554683918,677188,1007
X,1554683919,677187,1265
X,1554683919,677168,753
X,1554683920,677066,1850
X,1554683920,677193,1453
X,1554683921,677117,1808
X,1554683921,677162,2716
X,1554683921,677111,1083
X,1554683922,677061,906
X,1554683922,677093,792
X,1554683923,677082,1104
X,1554683923,677013,1096
X,1554683924,677108,742
X,1554683924,677050,1233
X,1554683925,677123,2295
X,1554683926,677034,1607
X,1554683926,677082,1352
X,1554683927,677081,6900
X,1554683927,677226,1786
X,1554683928,677040,1013
X,1554683928,677107,1226
X,1554683929,677183,1448
P,1554683929,5193
X,1554683929,677152,2124
X,1554683930,677140,1103
X,1554683931,677125,663
X,1554683931,677105,1103
X,1554683932,677059,976
X,1554683932,677038,1118
X,1554683933,677015,1544
X,1554683933,677125,1061
X,1554683934,677077,2127
X,1554683935,677095,1515
X,1554683935,677025,1121
X,1554683936,677095,1140
X,1554683936,676994,663
X,1554683937,677034,1451
X,1554683937,677086,963
A,1554683937,677097,174
T,1554683938,2798
R,1554683938,5C00DDFC90
X,1554683939,677095,593
X,1554683940,677060,764
X,1554683940,676957,951
X,1554683941,677042,1938
X,1554683942,677006,1472
X,1554683942,677212,1506
X,1554683943,677098,1293
X,1554683943,677114,669
X,1554683944,676980,2144
X,1554683944,677122,1642
X,1554683945,677032,1197
X,1554683946,677111,1847
X,1554683946,677073,917
X,1554683947,677105,688
X,1554683947,677081,1167
X,1554683948,677083,1169
X,1554683948,677018,703
X,1554683949,677183,1503
X,1554683950,677031,1424
X,1554683950,677192,1881
X,1554683951,677158,1198
X,1554683951,677175,1173
X,1554683952,677131,958
X,1554683952,677141,652
X,1554683953,677061,981
X,1554683954,677091,980
X,1554683954,677203,1772
X,1554683955,677153,1254
X,1554683955,677153,1513
X,1554683956,677136,570
X,1554683956,677228,996
X,1554683957,677220,1151
X,1554683957,677167,1282
X,1554683958,677148,922
X,1554683959,677198,2685
X,1554683959,677165,1380
P,1554683959,5193
X,1554683960,677197,1606
X,1554683960,677133,1292
X,1554683961,677150,444
X,1554683961,677245,1159
X,1554683962,677186,736
X,1554683962,677116,629
X,1554683962,677092,1679
X,1554683963,677200,1228
X,1554683963,677060,1290
X,1554683964,677167,1387
X,1554683964,677116,1421
X,1554683965,677163,1203
X,1554683966,677208,966
X,1554683966,677133,731
X,1554683967,677118,550
A,1554683967,677113,271
T,1554683967,2798
R,1554683967,5C00DDFC90
X,1554683969,677148,2128
X,1554683969,677099,1631
X,1554683970,677127,670
X,1554683970,677068,1206
X,1554683971,677150,1165
X,1554683971,677070,932
X,1554683972,677055,1213
X,1554683973,677107,1068
X,1554683973,677080,1640
X,1554683974,677183,2195
X,1554683974,677048,695
X,1554683975,677134,1482
X,1554683975,677141,862
X,1554683976,677093,1207
X,1554683977,677067,1364
X,1554683977,677154,889
X,1554683978,677062,2034
X,1554683978,677133,1374
X,1554683979,677044,1548
X,1554683979,677125,1039
X,1554683980,677071,1231
X,1554683981,677082,659
X,1554683981,677059,1847
X,1554683982,677218,1099
X,1554683982,677166,1529
X,1554683983,677085,1272
X,1554683983,677116,1320
X,1554683984,677110,1143
X,1554683984,677132,996
X,1554683985,677119,793
X,1554683986,677086,1490
X,1554683986,677134,910
X,1554683987,677067,1803
