H,1553222635,261985
R,1553222635,5C00DDFC90
X,1553222636,693261,2943
X,1553222637,693389,2058
X,1553222637,693433,901
X,1553222638,693446,688
X,1553222639,693413,760
X,1553222639,693411,681
X,1553222640,693449,1029
X,1553222640,693553,2061
X,1553222641,693460,664
X,1553222641,693449,770
X,1553222642,693422,643
X,1553222643,693355,1005
X,1553222643,693523,489
X,1553222644,693346,659
X,1553222644,693513,1464
X,1553222645,693493,581
X,1553222645,693451,1006
X,1553222646,693306,711
X,1553222647,693461,750
X,1553222647,693446,783
X,1553222648,693431,942
X,1553222648,693464,686
X,1553222649,693418,822
X,1553222649,693344,767
X,1553222650,693459,989
X,1553222650,693299,964
X,1553222651,693516,1084
X,1553222652,693468,476
A,1553222652,693424,224
T,1553222652,2733
R,1553222652,5C00DDFC90
X,1553222653,693398,950
X,1553222653,693499,1315
P,1553222654,5390
X,1553222654,693456,941
X,1553222654,693432,945
X,1553222655,693311,791
X,1553222655,693482,773
X,1553222656,693452,4421
X,1553222657,693392,1566
X,1553222657,693395,1120
X,1553222658,693256,1274
X,1553222658,693410,852
X,1553222659,693436,1018
X,1553222659,693469,1583
X,1553222660,693404,898
X,1553222661,693440,435
X,1553222661,693298,614
X,1553222662,693461,737
X,1553222662,693328,992
X,1553222663,693471,780
X,1553222663,693386,1117
X,1553222664,693423,783
X,1553222665,693331,837
X,1553222665,693413,999
X,1553222666,693474,2248
X,1553222666,693372,737
X,1553222667,693444,668
X,1553222667,693312,770
X,1553222668,693341,608
X,1553222668,693361,893
A,1553222668,693394,184
T,1553222669,2733
R,1553222669,5C00DDFC90
X,1553222670,693175,10700
X,1553222671,693716,3733
X,1553222672,693347,638
X,1553222672,693427,1335
X,1553222673,693348,616
X,1553222673,693391,615
X,1553222674,693284,919
X,1553222674,693339,2466
X,1553222675,693406,1728
X,1553222676,693399,1501
X,1553222676,693452,592
X,1553222677,693278,965
X,1553222677,693391,857
X,1553222678,693346,670
X,1553222678,693508,2782
X,1553222679,693420,941
X,1553222680,693422,594
X,1553222680,693271,801
X,1553222681,693461,561
X,1553222681,693398,2743
X,1553222682,693497,1313
X,1553222682,693429,1135
X,1553222683,693404,761
X,1553222684,693332,1124
P,1553222684,5389
X,1553222684,693471,996
X,1553222685,693519,1513
X,1553222685,693429,1083
X,1553222686,693450,769
X,1553222686,693347,847
X,1553222687,693370,959
X,1553222688,693418,893
X,1553222688,693463,1576
X,1553222689,693378,736
X,1553222689,693447,699
A,1553222689,693384,200
T,1553222689,2733
R,1553222690,5C00DDFC90
X,1553222691,693480,1460
X,1553222692,693419,881
X,1553222692,693448,775
X,1553222693,693395,502
X,1553222693,693385,952
X,1553222694,693446,656
X,1553222694,693486,1336
X,1553222694,693395,873
X,1553222695,693432,612
X,1553222695,693401,990
X,1553222696,693422,867
X,1553222696,693415,957
X,1553222697,693416,1801
X,1553222698,693412,852
X,1553222698,693421,446
X,1553222699,693375,947
X,1553222699,693428,608
X,1553222700,693325,2560
X,1553222700,693454,1439
X,1553222701,693424,590
X,1553222702,693363,760
X,1553222702,693401,745
X,1553222703,693341,804
X,1553222703,693394,786
X,1553222704,693473,1513
X,1553222704,693388,931
A,1553222704,693405,107
T,1553222705,2733
R,1553222705,5C00DDFC90
X,1553222706,693354,702
X,1553222707,693470,1833
X,1553222707,693367,750
X,1553222708,693332,802
X,1553222709,693333,565
X,1553222709,693328,834
X,1553222710,693357,519
X,1553222710,693367,1462
X,1553222711,693313,993
X,1553222711,693365,501
X,1553222712,693328,1105
X,1553222713,693298,863
P,1553222713,5391
X,1553222713,693303,628
X,1553222714,693328,1870
X,1553222714,693343,1364
X,1553222715,693262,1280
X,1553222715,693119,805
X,1553222716,693348,588
X,1553222717,693298,2206
X,1553222717,693300,1234
X,1553222718,693301,720
X,1553222718,693278,809
X,1553222719,693179,464
X,1553222719,693319,853
X,1553222720,693286,1626
X,1553222721,693232,717
X,1553222721,693256,594
X,1553222722,693261,632
X,1553222722,693167,729
A,1553222722,693290,248
T,1553222722,2733
R,1553222723,5C00DDFC90
X,1553222724,693227,860
X,1553222725,693240,655
X,1553222725,693200,720
X,1553222726,693204,774
X,1553222726,693196,531
X,1553222727,693239,1354
X,1553222728,693187,1041
