H,1552761559,261985
T,1552761559,2847
R,1552761560,5C00DDFC90
X,1552761561,645668,850
X,1552761562,645707,857
X,1552761562,645734,1043
X,1552761563,645731,513
X,1552761563,645711,1113
X,1552761564,645724,1011
X,1552761565,645752,680
X,1552761565,645759,943
X,1552761566,645779,520
X,1552761566,645743,1244
X,1552761567,645810,1086
X,1552761567,645740,1206
X,1552761568,645824,1019
X,1552761569,645748,970
X,1552761569,645753,964
X,1552761570,645745,792
X,1552761570,645756,753
X,1552761571,645744,519
X,1552761571,645838,1738
X,1552761572,645732,1306
X,1552761573,645814,997
X,1552761573,645837,681
X,1552761574,645798,802
X,1552761574,645865,738
X,1552761575,645818,795
X,1552761575,645859,633
X,1552761576,645799,697
X,1552761577,645899,984
X,1552761577,645904,935
A,1552761577,645786,236
T,1552761577,2847
R,1552761577,5C00DDFC90
X,1552761579,645881,1083
X,1552761580,645973,544
X,1552761580,645935,919
X,1552761581,645965,665
X,1552761581,645890,885
X,1552761582,646047,1051
X,1552761582,645920,987
X,1552761583,646117,1030
P,1552761583,5614
X,1552761584,646027,647
X,1552761584,646043,953
X,1552761585,646014,923
X,1552761585,646033,656
X,1552761586,645988,848
X,1552761586,646006,943
X,1552761586,646052,1224
X,1552761587,646096,1059
X,1552761587,646086,1175
X,1552761588,646066,776
X,1552761588,645974,1854
X,1552761589,646077,1047
X,1552761589,646086,922
X,1552761590,646076,592
X,1552761591,646028,774
X,1552761591,645983,1027
X,1552761592,646124,880
X,1552761592,646020,897
X,1552761593,646164,1188
X,1552761593,646073,1045
X,1552761594,646052,879
X,1552761595,646097,1083
X,1552761595,646095,657
X,1552761596,646068,678
A,1552761596,646020,234
T,1552761596,2847
R,1552761596,5C00DDFC90
X,1552761598,645571,3029
X,1552761598,646078,1212
X,1552761599,646084,1131
X,1552761599,646027,1224
X,1552761600,645946,4339
X,1552761600,646239,2072
X,1552761601,646012,545
X,1552761602,646078,933
X,1552761602,646012,755
X,1552761603,646102,686
X,1552761603,646026,930
X,1552761604,646030,878
X,1552761604,646058,1117
X,1552761605,646018,1039
X,1552761606,646040,715
X,1552761606,646049,952
X,1552761607,645671,6312
X,1552761607,646534,5828
X,1552761608,646097,935
X,1552761608,646081,1043
X,1552761609,646120,890
X,1552761610,646094,949
X,1552761610,646119,5967
X,1552761611,646075,4182
X,1552761611,646107,671
X,1552761612,646110,732
X,1552761612,645945,18056
P,1552761613,5614
X,1552761613,646239,1283
X,1552761613,646157,662
X,1552761614,646096,1538
X,1552761615,646088,828
X,1552761615,646132,1145
X,1552761616,646191,559
X,1552761616,646170,934
X,1552761617,646229,9280
X,1552761617,646187,2071
X,1552761618,646268,1651
X,1552761619,645965,3671
X,1552761619,646177,1636
X,1552761620,646082,1138
X,1552761620,646185,853
X,1552761621,646151,879
X,1552761621,646170,756
A,1552761621,646099,179
T,1552761622,2847
R,1552761622,5C00DDFC90
X,1552761623,646226,950
X,1552761624,646194,1093
X,1552761624,646225,1234
X,1552761625,646147,719
X,1552761626,646208,699
X,1552761626,646212,842
X,1552761627,646208,822
X,1552761627,646260,761
X,1552761627,646241,442
X,1552761627,646242,718
X,1552761628,646236,724
X,1552761629,646241,1136
X,1552761629,646223,551
X,1552761630,646208,740
X,1552761630,646273,873
X,1552761631,646236,793
X,1552761631,646266,826
X,1552761632,646240,1121
X,1552761633,646238,879
X,1552761633,646287,667
X,1552761634,646313,850
X,1552761634,646315,1038
X,1552761635,646297,871
X,1552761635,646262,1051
X,1552761636,646309,731
X,1552761637,646300,1114
X,1552761637,646273,1293
X,1552761638,646275,1321
X,1552761638,646307,927
A,1552761638,646246,166
T,1552761639,2846
R,1552761639,5C00DDFC90
X,1552761640,646349,962
X,1552761641,646376,883
X,1552761642,646346,785
P,1552761642,5615
X,1552761642,646318,938
X,1552761643,646334,785
X,1552761643,646391,1080
X,1552761644,646344,932
X,1552761644,646348,1006
X,1552761645,646345,778
X,1552761646,646419,987
X,1552761646,646406,878
X,1552761647,646409,811
X,1552761647,646357,928
X,1552761648,646320,963
X,1552761648,646407,1223
X,1552761649,646439,1111
X,1552761650,646489,1013
X,1552761650,646472,1110
X,1552761651,646467,649
X,1552761651,646454,845
X,1552761652,646487,811
X,1552761652,646563,877
