H,1554749395,261985
D,1554749395,388352
D,1554749397,387840
D,1554749399,387584
P,1554749401,5196
D,1554749402,383488
D,1554749404,387840
D,1554749406,284160
P,1554749430,5223
P,1554749459,5223
P,1554749489,5224
P,1554749518,5224
P,1554749547,5224
P,1554749576,5224
P,1554749606,5223
P,1554749635,5223
D,1554749645,419840
D,1554749647,399872
D,1554749649,403456
D,1554749651,361728
P,1554749665,5223
D,1554749685,406784
D,1554749688,404480
D,1554749690,406528
D,1554749692,406016
D,1554749694,408576
P,1554749695,5222
D,1554749696,406528
D,1554749698,406272
D,1554749700,405248
D,1554749702,408064
D,1554749704,406784
D,1554749707,406272
D,1554749709,410624
D,1554749711,406528
D,1554749713,406784
D,1554749715,405248
D,1554749718,406784
D,1554749720,406272
D,1554749722,400896
P,1554749724,5223
D,1554749724,411136
D,1554749726,395008
D,1554749729,412160
D,1554749731,408320
D,1554749733,407808
D,1554749735,412928
D,1554749736,406784
D,1554749739,407808
D,1554749741,406272
D,1554749743,407296
R,1554749743,000000000
X,1554749745,629382,5147
X,1554749745,629568,1078
X,1554749746,629716,1524
X,1554749746,629966,1063
X,1554749747,629917,1630
X,1554749748,629743,933
X,1554749748,629742,10113
X,1554749749,630225,6992
X,1554749749,629894,1913
X,1554749750,629734,919
X,1554749750,629552,1376
X,1554749751,629465,978
X,1554749752,629462,1418
X,1554749752,629766,1422
X,1554749753,629879,1265
P,1554749753,5216
X,1554749753,629630,16393
X,1554749754,630527,13994
X,1554749754,630280,2270
X,1554749755,630330,1013
X,1554749756,630159,13900
X,1554749756,630188,1313
X,1554749757,630094,1135
X,1554749757,629944,1057
X,1554749758,629691,1066
X,1554749758,629941,1181
X,1554749759,629941,1278
X,1554749760,629947,1479
X,1554749760,629866,997
X,1554749761,629686,1211
X,1554749761,629544,618
X,1554749762,629883,2041
X,1554749762,631291,5280
X,1554749763,630329,6418
X,1554749764,629926,6983
X,1554749764,631927,14871
X,1554749765,630797,5465
X,1554749765,630091,11021
X,1554749766,631136,11456
X,1554749766,630603,2088
X,1554749767,630470,8158
X,1554749767,629960,9840
X,1554749768,630554,1156
X,1554749769,630520,1141
X,1554749769,630615,1526
X,1554749770,630470,1238
X,1554749770,630559,700
X,1554749771,630455,459
X,1554749771,630453,1176
X,1554749772,630439,1507
X,1554749773,630617,1181
X,1554749773,630601,1304
X,1554749774,630555,806
X,1554749774,630605,4773
X,1554749775,630714,1377
X,1554749775,630729,1674
X,1554749776,630615,1008
X,1554749777,630547,773
X,1554749777,630531,946
X,1554749777,630453,1008
X,1554749777,630558,968
X,1554749778,630659,784
X,1554749778,630643,2294
X,1554749779,630477,839
X,1554749780,630450,824
X,1554749780,630511,1132
X,1554749781,630471,801
X,1554749781,630460,989
X,1554749782,630581,1165
P,1554749782,5216
X,1554749782,631427,5910
X,1554749783,630152,3795
X,1554749784,630802,9086
X,1554749784,630263,8891
X,1554749785,631112,3368
X,1554749785,631382,12778
X,1554749786,630075,13729
X,1554749786,633278,22842
X,1554749787,632150,36391
X,1554749788,634833,9616
X,1554749788,633655,37152
X,1554749789,626171,48084
X,1554749789,547079,52342
X,1554749790,283020,3148
X,1554749790,282299,1031
X,1554749791,282066,450
X,1554749791,281909,219
X,1554749792,281811,105
X,1554749793,281698,122
X,1554749793,281601,172
X,1554749794,281524,98
X,1554749794,281432,127
X,1554749795,281417,182
X,1554749795,281334,117
O,1554749796,281291,98
O,1554749797,281276,56
O,1554749797,281256,135
O,1554749798,281208,115
O,1554749798,281223,70
O,1554749799,281198,101
O,1554749799,281143,112
O,1554749800,281135,55
O,1554749801,281112,83
O,1554749801,281103,145
O,1554749802,281074,83
O,1554749802,281071,92
O,1554749803,281054,85
O,1554749803,281058,78
O,1554749804,281029,117
O,1554749805,281013,119
O,1554749805,281004,89
O,1554749806,281004,154
O,1554749806,280974,80
O,1554749807,280955,81
O,1554749807,280939,159
O,1554749808,280921,106
O,1554749809,280907,93
O,1554749809,280884,64
O,1554749810,280887,132
O,1554749810,280888,177
O,1554749811,280865,152
O,1554749811,280871,41
O,1554749812,280857,51
P,1554749812,5215
O,1554749812,280842,74
O,1554749813,280824,108
O,1554749814,280817,79
O,1554749814,280819,81
O,1554749815,280813,94
O,1554749815,280815,122
O,1554749816,280816,95
O,1554749816,280806,136
O,1554749817,280782,67
O,1554749818,280752,80
O,1554749818,280770,128
O,1554749818,280738,136
O,1554749818,280750,101
