H,1553463671,261985
R,1553463671,000000000
X,1553463672,678152,4840
X,1553463673,678531,1279
X,1553463674,678493,747
X,1553463674,678559,1073
X,1553463675,678665,1038
X,1553463675,678604,885
X,1553463676,678525,833
X,1553463676,678615,1005
X,1553463677,678724,1421
X,1553463677,678649,1127
X,1553463678,678684,1313
X,1553463679,678639,1462
X,1553463679,678702,841
X,1553463680,678643,1147
X,1553463680,678677,783
X,1553463681,678872,1900
X,1553463681,678718,1802
X,1553463682,678690,1219
X,1553463683,678628,842
X,1553463683,678710,1810
X,1553463684,678646,829
X,1553463684,678671,1009
X,1553463685,678857,883
X,1553463685,678758,1130
X,1553463686,678722,2817
X,1553463687,678773,1537
X,1553463687,678829,832
X,1553463688,678878,1152
P,1553463688,5334
X,1553463688,678807,859
X,1553463689,678913,1203
X,1553463689,678790,1658
X,1553463690,678861,1250
X,1553463691,678904,915
X,1553463691,678864,1337
X,1553463692,678855,868
X,1553463692,678844,1332
X,1553463693,678935,1147
X,1553463693,678938,1295
X,1553463694,678958,695
X,1553463695,678824,16933
X,1553463695,678947,2598
X,1553463696,678843,746
X,1553463696,678903,622
X,1553463697,678965,1058
X,1553463697,678869,866
X,1553463698,678952,1186
X,1553463699,679001,1107
X,1553463699,678983,974
X,1553463700,679044,627
X,1553463700,679054,1126
X,1553463701,679029,1315
X,1553463701,679062,2181
X,1553463702,679117,3093
X,1553463702,679151,1691
X,1553463702,679122,763
X,1553463703,679062,1035
X,1553463703,679009,916
A,1553463703,678812,629
T,1553463704,2808
U,1553463704,0
X,1553463705,679148,1200
X,1553463706,679132,1117
X,1553463706,679147,1171
X,1553463707,679116,1294
X,1553463708,679113,1260
X,1553463708,679123,1193
X,1553463709,679197,1132
X,1553463709,679113,1164
X,1553463710,679095,1175
X,1553463710,679165,751
X,1553463711,679157,1239
X,1553463712,679135,1799
X,1553463712,679129,1134
X,1553463713,679159,1192
X,1553463713,679066,969
X,1553463714,679151,1291
X,1553463714,679100,1288
X,1553463715,679037,1403
X,1553463716,679115,1202
X,1553463716,679049,1370
X,1553463717,679065,1803
P,1553463717,5336
X,1553463717,679165,1031
X,1553463718,679109,1039
X,1553463718,678964,1010
X,1553463719,679085,1196
X,1553463720,679103,1332
X,1553463720,679061,1046
X,1553463721,679103,1394
X,1553463721,679057,1483
X,1553463722,679121,1234
X,1553463722,679182,918
X,1553463723,679161,1142
X,1553463724,679153,1196
X,1553463724,679053,1567
X,1553463725,679107,946
X,1553463725,679129,1040
X,1553463726,679092,906
X,1553463726,679134,1030
X,1553463727,679191,1344
X,1553463728,679115,1501
X,1553463728,678993,706
X,1553463729,679020,1169
X,1553463729,679061,1156
X,1553463730,679032,1156
X,1553463730,679149,1083
X,1553463731,679191,1248
X,1553463731,679093,1500
X,1553463732,679019,1045
X,1553463733,679187,1521
X,1553463733,679132,1226
X,1553463734,679193,978
X,1553463734,679209,1254
X,1553463735,679163,1230
X,1553463735,679275,1446
X,1553463736,679218,1372
X,1553463737,679217,1455
X,1553463737,679262,1146
X,1553463738,679129,1150
X,1553463738,679150,1225
X,1553463739,679261,1442
X,1553463739,679255,1517
X,1553463740,679065,1035
X,1553463741,679102,1570
X,1553463741,679070,1077
X,1553463742,679055,967
X,1553463742,678991,1058
X,1553463743,679173,1065
X,1553463743,679276,802
X,1553463743,679162,787
X,1553463744,679193,1081
X,1553463744,679324,1414
X,1553463745,679368,780
X,1553463745,679432,1012
X,1553463746,679390,1023
P,1553463746,5337
X,1553463746,679461,1185
X,1553463747,679420,981
X,1553463748,679393,1833
X,1553463748,679481,1087
X,1553463749,679508,786
X,1553463749,679474,869
X,1553463750,679546,1405
X,1553463750,679593,1363
X,1553463751,679573,1317
X,1553463752,679680,975
X,1553463752,679608,1134
X,1553463753,679639,1461
X,1553463753,679605,1245
X,1553463754,679686,1099
X,1553463754,679666,1292
X,1553463755,679535,1485
X,1553463755,679584,1148
X,1553463756,679607,1279
X,1553463757,679500,968
X,1553463757,679555,1239
X,1553463758,679555,1213
X,1553463758,679513,1366
X,1553463759,679386,1544
X,1553463759,679557,1283
X,1553463760,679640,1336
X,1553463761,679666,1175
X,1553463761,679586,1011
X,1553463762,679728,1628
X,1553463762,679783,1555
X,1553463763,679810,1410
X,1553463763,679871,1334
X,1553463764,679743,1276
X,1553463765,679822,1040
