H,1552782143,261985
R,1552782143,5C00DDFC90
X,1552782145,664070,998
X,1552782145,664097,1184
X,1552782146,664094,833
X,1552782147,664093,1035
X,1552782147,664115,575
X,1552782148,664062,899
X,1552782148,664025,635
X,1552782149,664110,1143
X,1552782149,664060,935
X,1552782150,664163,806
X,1552782150,664124,654
X,1552782151,664122,646
X,1552782152,664152,732
X,1552782152,664071,599
X,1552782153,664037,792
X,1552782153,664062,965
X,1552782154,664081,913
X,1552782154,664052,852
X,1552782155,664098,1010
X,1552782156,664139,836
X,1552782156,664099,390
X,1552782157,664125,556
X,1552782157,664110,893
X,1552782158,664146,651
A,1552782158,664095,138
T,1552782158,2778
R,1552782158,5C00DDFC90
P,1552782159,5585
X,1552782160,664023,871
X,1552782160,664099,567
X,1552782161,664034,876
X,1552782161,664234,1692
X,1552782162,663956,2174
X,1552782163,663948,15274
X,1552782163,664278,854
X,1552782164,663924,2524
X,1552782164,664153,475
X,1552782165,664109,1225
X,1552782165,664060,759
X,1552782166,664107,3285
X,1552782167,664150,2312
X,1552782167,664072,2016
X,1552782168,663997,1318
X,1552782168,663973,1663
X,1552782169,664026,548
X,1552782169,663991,989
X,1552782170,664029,1088
X,1552782171,663998,1672
X,1552782171,664095,677
X,1552782172,664015,892
X,1552782172,664077,303
X,1552782173,664055,811
X,1552782173,664024,453
X,1552782174,664069,1047
X,1552782175,664051,755
X,1552782175,664090,1261
X,1552782176,664097,509
X,1552782176,664048,593
X,1552782176,664082,846
X,1552782176,664021,1034
X,1552782177,664108,1744
X,1552782177,663983,652
X,1552782178,664135,1379
X,1552782179,664053,847
X,1552782179,664061,1073
X,1552782180,664073,814
A,1552782180,664065,295
T,1552782180,2778
R,1552782180,5C00DDFC90
X,1552782182,664003,587
X,1552782182,664010,1011
X,1552782183,664022,1256
X,1552782183,664122,992
X,1552782184,664015,826
X,1552782184,664061,727
X,1552782185,664004,907
X,1552782186,664015,773
X,1552782186,664006,1132
X,1552782187,664077,1150
X,1552782187,664089,2049
X,1552782188,664005,928
X,1552782188,664092,554
P,1552782189,5584
X,1552782189,664021,678
X,1552782190,664043,864
X,1552782190,664011,523
X,1552782191,664010,1267
X,1552782191,664024,995
X,1552782192,664000,884
X,1552782192,664062,907
X,1552782193,664017,668
X,1552782194,664061,741
X,1552782194,663971,588
X,1552782195,664020,1045
X,1552782195,663985,955
X,1552782196,663997,1138
X,1552782196,664015,1122
X,1552782197,663990,747
X,1552782198,663971,539
A,1552782198,664023,151
T,1552782198,2778
R,1552782198,5C00DDFC90
X,1552782199,663855,1301
X,1552782200,663954,1386
X,1552782201,663970,889
X,1552782201,663962,1068
X,1552782202,663942,908
X,1552782202,663906,1249
X,1552782203,663882,742
X,1552782203,663930,1271
X,1552782204,663885,861
X,1552782205,664018,977
X,1552782205,663918,1034
X,1552782206,663952,700
X,1552782206,663991,542
X,1552782207,663890,895
X,1552782207,663951,1067
X,1552782208,663951,1021
X,1552782209,663954,1187
X,1552782209,664044,1255
X,1552782210,664004,1202
X,1552782210,663941,1118
X,1552782211,663959,739
X,1552782211,663895,1009
X,1552782212,664017,984
X,1552782212,663960,1602
X,1552782213,664007,1522
X,1552782214,664047,755
X,1552782214,664029,810
X,1552782215,663975,621
X,1552782215,663934,1087
X,1552782216,664036,682
X,1552782216,663976,1431
X,1552782217,664070,1637
X,1552782217,663985,989
X,1552782217,664020,564
P,1552782218,5584
X,1552782218,664041,687
X,1552782218,664000,581
X,1552782219,664006,1027
X,1552782219,664010,1080
X,1552782220,664024,951
X,1552782221,664067,909
A,1552782221,663986,185
T,1552782221,2778
R,1552782221,5C00DDFC90
X,1552782222,664061,604
X,1552782223,663986,882
X,1552782224,664077,1085
X,1552782224,664123,978
X,1552782225,664084,1161
X,1552782225,664033,1279
X,1552782226,664067,946
X,1552782226,664030,731
X,1552782227,664082,803
X,1552782228,664194,3811
X,1552782228,663931,2699
X,1552782229,664082,1324
X,1552782229,664052,494
X,1552782230,664055,1297
X,1552782230,664095,643
X,1552782231,664036,755
X,1552782232,663949,525
X,1552782232,664089,1026
X,1552782233,664024,1339
X,1552782233,663998,1370
X,1552782234,664009,923
X,1552782234,664053,977
X,1552782235,664007,1099
X,1552782236,663985,1144
X,1552782236,663977,1050
