H,1553305767,261985
D,1553305767,446208
D,1553305770,446208
D,1553305772,447232
D,1553305774,448000
D,1553305776,447232
D,1553305777,446976
D,1553305780,446976
D,1553305782,446976
D,1553305784,447232
D,1553305786,447488
D,1553305788,447488
P,1553305791,5382
D,1553305791,447744
D,1553305793,446464
D,1553305795,447488
D,1553305797,447488
D,1553305799,444672
D,1553305802,447488
D,1553305804,447744
D,1553305806,446976
D,1553305808,446464
D,1553305810,448000
D,1553305813,450816
R,1553305813,5C00DDFC90
R,1553305813,5C00DDFC90
R,1553305813,5C00DDFC90
X,1553305815,671131,4941
X,1553305815,671230,10002
X,1553305816,669960,4909
X,1553305816,670728,2627
X,1553305817,669943,8054
X,1553305817,669143,3134
X,1553305818,671419,33082
X,1553305818,673940,39059
X,1553305818,669130,7701
X,1553305819,667946,28365
X,1553305819,668702,2076
P,1553305820,5373
X,1553305820,668199,1686
X,1553305820,668330,1176
X,1553305821,668646,2942
X,1553305821,668448,4255
X,1553305822,668500,2226
X,1553305823,668489,1528
X,1553305823,668463,888
X,1553305824,668419,7203
X,1553305824,668651,10034
X,1553305825,668903,19673
X,1553305825,670469,31455
X,1553305826,665565,41714
X,1553305827,670267,10017
X,1553305827,669719,45122
X,1553305828,346690,58234
X,1553305828,295916,1707
X,1553305829,295624,770
X,1553305829,295361,208
X,1553305830,295074,212
X,1553305831,294923,100
X,1553305831,294831,114
X,1553305832,294724,199
X,1553305832,294576,129
X,1553305833,294452,164
X,1553305833,294359,169
X,1553305834,294267,145
O,1553305835,294187,90
O,1553305835,294113,99
O,1553305836,294029,130
O,1553305836,293969,107
O,1553305837,293933,108
O,1553305837,293901,79
O,1553305838,293838,66
O,1553305838,293788,85
O,1553305839,293759,120
O,1553305840,293716,93
O,1553305840,293709,100
O,1553305841,293686,132
O,1553305841,293665,128
O,1553305842,293624,95
O,1553305842,293629,123
O,1553305843,293560,82
O,1553305844,293540,104
O,1553305844,293539,137
O,1553305845,293509,143
O,1553305845,293478,78
O,1553305846,293452,115
O,1553305846,293449,98
O,1553305847,293414,107
O,1553305848,293384,109
O,1553305848,293359,73
O,1553305849,293355,152
O,1553305849,293322,156
P,1553305850,5375
O,1553305850,293298,71
O,1553305850,293282,65
O,1553305851,293278,123
O,1553305852,293237,73
O,1553305852,293236,76
O,1553305853,293198,117
O,1553305853,293199,51
O,1553305854,293178,119
O,1553305854,293174,71
O,1553305855,293162,99
O,1553305856,293163,83
O,1553305856,293117,60
O,1553305857,293114,86
O,1553305857,293104,95
O,1553305858,293062,97
O,1553305858,293058,131
O,1553305859,293047,91
O,1553305859,293038,109
O,1553305859,293033,88
O,1553305860,293006,121
O,1553305860,293007,107
O,1553305861,293003,88
O,1553305861,292981,85
O,1553305862,292975,112
O,1553305862,292947,54
O,1553305863,292946,106
O,1553305864,292933,99
O,1553305864,292943,82
O,1553305865,292903,90
O,1553305865,292873,123
O,1553305866,292882,86
O,1553305866,292868,102
O,1553305867,292843,63
O,1553305868,292856,115
O,1553305868,292834,137
O,1553305869,292809,71
O,1553305869,292817,93
O,1553305870,292805,107
O,1553305870,292789,79
O,1553305871,292769,159
O,1553305872,292771,105
O,1553305872,292750,124
O,1553305873,292766,110
O,1553305873,292758,151
O,1553305874,292746,83
O,1553305874,292735,86
O,1553305875,292709,98
O,1553305876,292704,128
O,1553305876,292716,106
O,1553305877,292707,56
O,1553305877,292704,101
O,1553305878,292701,57
O,1553305878,292699,131
P,1553305879,5377
O,1553305879,292688,131
O,1553305880,292647,130
O,1553305880,292661,148
O,1553305881,292639,90
O,1553305881,292629,100
O,1553305882,292610,122
O,1553305882,292610,114
O,1553305883,292590,146
O,1553305884,292578,122
O,1553305884,292556,66
T,1553305884,2757
P,1553305908,5383
P,1553305938,5383
P,1553305967,5383
P,1553305996,5384
P,1553306025,5384
P,1553306055,5383
P,1553306085,5384
P,1553306114,5383
P,1553306144,5383
P,1553306173,5384
P,1553306202,5384
P,1553306231,5385
P,1553306261,5383
P,1553306290,5385
P,1553306319,5384
P,1553306349,5385
P,1553306379,5384
P,1553306408,5384
P,1553306437,5384
P,1553306467,5385
P,1553306496,5385
P,1553306526,5385
P,1553306556,5385
P,1553306585,5384
P,1553306614,5384
P,1553306643,5383
P,1553306674,5384
P,1553306703,5385
P,1553306732,5384
P,1553306762,5385
P,1553306791,5384
P,1553306820,5385
P,1553306849,5385
