H,1554141077,261985
T,1554141077,2897
U,1554141077,0
X,1554141079,547592,1803
X,1554141079,547727,1052
X,1554141080,548100,1574
X,1554141080,547995,728
X,1554141081,548278,5985
X,1554141082,547674,5610
X,1554141082,547981,328
X,1554141083,547856,1240
X,1554141083,547908,1563
X,1554141084,548067,591
X,1554141084,547419,17844
X,1554141084,548544,15669
X,1554141085,547915,1592
X,1554141085,548031,13803
X,1554141086,547925,3332
X,1554141086,547900,767
X,1554141087,547878,906
X,1554141087,547809,2066
X,1554141088,547973,524
X,1554141089,547881,1411
X,1554141089,548134,16385
X,1554141090,547907,21285
X,1554141090,547753,4006
X,1554141091,547996,1282
X,1554141091,548308,16683
X,1554141092,547429,7629
X,1554141093,548116,16180
X,1554141093,547699,3801
X,1554141094,548114,4663
X,1554141094,548142,7223
X,1554141095,548021,1486
X,1554141095,548040,354
X,1554141096,548136,638
X,1554141096,548049,671
X,1554141097,548051,837
X,1554141098,548049,665
X,1554141098,548058,555
X,1554141099,547809,8620
X,1554141099,547816,5115
X,1554141100,548416,4659
X,1554141100,547925,1299
X,1554141101,547974,1558
X,1554141102,547962,1713
X,1554141102,547833,2307
X,1554141103,547931,769
P,1554141103,5257
X,1554141103,547919,961
X,1554141104,548051,1795
X,1554141104,548721,11276
X,1554141105,548398,14046
X,1554141106,548076,1512
X,1554141106,548126,1247
X,1554141107,548131,890
X,1554141107,548115,727
X,1554141108,548090,1097
X,1554141108,548150,1224
X,1554141109,548115,1007
X,1554141110,548094,353
X,1554141110,548176,499
X,1554141111,547991,2281
X,1554141111,548046,460
X,1554141112,547959,1103
X,1554141112,548078,590
A,1554141113,548033,298
T,1554141113,2897
U,1554141113,0
X,1554141115,547890,15176
X,1554141115,548839,15774
X,1554141116,548054,1650
X,1554141116,548113,561
X,1554141117,548148,1889
X,1554141117,547972,581
X,1554141118,547964,2321
X,1554141119,548049,2316
X,1554141119,547991,968
X,1554141120,548087,584
X,1554141120,548020,1628
X,1554141121,548086,645
X,1554141121,548055,1489
X,1554141122,547947,9862
X,1554141123,547744,4956
X,1554141123,548162,1159
X,1554141124,547980,5286
X,1554141124,548125,3792
X,1554141125,548238,8852
X,1554141125,548213,1151
X,1554141125,547252,20106
X,1554141125,548176,1247
X,1554141126,548125,12865
X,1554141127,547984,2866
X,1554141127,548227,871
X,1554141128,548213,934
X,1554141128,548158,792
X,1554141129,548307,681
X,1554141129,548221,1026
X,1554141130,548169,621
X,1554141131,548235,842
X,1554141131,548204,1135
X,1554141132,548261,783
P,1554141132,5257
X,1554141132,548216,587
X,1554141133,548227,822
X,1554141133,548335,1342
X,1554141134,548303,503
X,1554141135,548364,1275
X,1554141135,548285,555
X,1554141136,548295,823
X,1554141136,548226,882
X,1554141137,548326,665
X,1554141137,548290,519
A,1554141137,548199,354
T,1554141138,2897
U,1554141138,0
X,1554141139,548262,663
X,1554141140,548266,1239
X,1554141140,548323,762
X,1554141141,548322,604
X,1554141142,548297,437
X,1554141142,548300,647
X,1554141143,548343,614
X,1554141143,548321,853
X,1554141144,548198,7368
X,1554141144,548842,10561
X,1554141145,548352,640
X,1554141146,548101,8272
X,1554141146,548376,710
X,1554141147,547123,23116
X,1554141147,548259,41134
X,1554141148,548443,39997
X,1554141148,548556,46656
X,1554141149,548050,25188
X,1554141150,547977,20524
X,1554141150,548455,1260
X,1554141151,548015,22208
X,1554141151,547625,590
X,1554141152,548085,5349
X,1554141152,548499,49173
X,1554141153,548181,5492
X,1554141154,548380,6291
X,1554141154,548002,22629
X,1554141155,548521,9294
X,1554141155,547804,5538
X,1554141156,548224,5260
X,1554141156,546207,15816
X,1554141157,548442,11220
X,1554141158,548607,10823
X,1554141158,547635,7511
X,1554141159,548765,19137
X,1554141159,549342,51540
X,1554141160,548714,12521
X,1554141160,548421,18951
X,1554141161,548250,1755
X,1554141161,548334,864
X,1554141162,548251,2283
P,1554141162,5257
X,1554141163,547790,10374
X,1554141163,547432,25440
X,1554141164,548299,22709
X,1554141164,547984,5682
X,1554141165,548226,3824
X,1554141165,548217,2653
X,1554141166,548371,4669
X,1554141166,548264,15126
X,1554141166,547159,39710
X,1554141167,547788,17175
X,1554141167,548335,4421
X,1554141168,548085,1473
X,1554141168,548224,5829
X,1554141169,548404,2540
X,1554141170,548306,1047
