H,1549672348,409816
P,1549672348,5116
P,1549672377,5118
P,1549672406,5117
P,1549672435,5116
P,1549672465,5118
P,1549672494,5116
P,1549672523,5115
P,1549672553,5118
P,1549672583,5116
P,1549672612,5117
P,1549672641,5116
P,1549672671,5117
P,1549672700,5116
P,1549672729,5115
P,1549672758,5117
P,1549672788,5117
P,1549672817,5117
P,1549672847,5115
P,1549672877,5117
P,1549672906,5114
P,1549672935,5116
P,1549672964,5117
P,1549672994,5116
P,1549673023,5117
P,1549673052,5115
P,1549673082,5117
P,1549673111,5116
P,1549673141,5116
P,1549673170,5116
P,1549673200,5117
P,1549673229,5117
P,1549673258,5117
P,1549673288,5118
P,1549673317,5117
P,1549673346,5116
P,1549673375,5117
P,1549673405,5118
P,1549673435,5116
P,1549673464,5117
P,1549673494,5117
P,1549673523,5117
O,1549673538,329468,2117
O,1549673539,329489,218
O,1549673540,329227,202
O,1549673540,329247,145
O,1549673541,329237,225
O,1549673541,329047,141
O,1549673542,328946,186
O,1549673542,328960,180
O,1549673543,328946,231
O,1549673544,328782,200
O,1549673544,328911,216
O,1549673545,329007,137
O,1549673545,329032,73
O,1549673546,329035,106
O,1549673546,329059,113
O,1549673547,329009,92
O,1549673547,329014,120
O,1549673548,329049,73
O,1549673549,329045,97
O,1549673549,329058,51
O,1549673550,329053,107
O,1549673550,329047,109
O,1549673551,329025,85
O,1549673551,328978,114
P,1549673552,5108
O,1549673552,328905,118
O,1549673553,328800,159
O,1549673553,328820,160
O,1549673554,328805,57
O,1549673554,328872,77
O,1549673555,328834,313
O,1549673555,328719,253
O,1549673556,328695,195
O,1549673557,328834,105
O,1549673557,328803,133
O,1549673558,328688,169
O,1549673558,328676,127
O,1549673559,328543,97
O,1549673559,328675,75
O,1549673560,328756,240
O,1549673561,328782,79
O,1549673561,328792,110
O,1549673562,328794,101
O,1549673562,328834,84
O,1549673563,328902,105
O,1549673563,328931,69
O,1549673564,328940,102
O,1549673564,328904,122
O,1549673565,328869,142
O,1549673566,328865,106
O,1549673566,328867,133
O,1549673567,328858,74
O,1549673567,328884,137
O,1549673568,328827,94
O,1549673568,328804,81
O,1549673569,328760,90
O,1549673570,328711,45
O,1549673570,328610,76
O,1549673571,328694,100
O,1549673571,328580,122
O,1549673572,328633,170
O,1549673572,328658,100
O,1549673573,328691,175
O,1549673574,328662,110
O,1549673574,328656,108
O,1549673575,328691,114
O,1549673575,328732,136
O,1549673576,328735,107
O,1549673576,328608,129
O,1549673577,328686,100
O,1549673578,328729,133
O,1549673578,328745,102
O,1549673578,328778,137
O,1549673578,328766,96
O,1549673579,328790,109
O,1549673579,328838,91
O,1549673580,328825,150
O,1549673581,328825,60
O,1549673581,328814,83
P,1549673581,5107
O,1549673582,328803,87
O,1549673582,328805,80
O,1549673583,328809,136
O,1549673583,328834,53
O,1549673584,328813,131
O,1549673584,328746,128
O,1549673585,328705,81
O,1549673586,328695,156
O,1549673586,328647,108
O,1549673587,328650,65
O,1549673587,328661,98
O,1549673588,328719,127
O,1549673588,328715,82
O,1549673589,328700,90
O,1549673590,328748,141
O,1549673590,328716,97
O,1549673591,328666,155
O,1549673591,328707,49
O,1549673592,328757,93
O,1549673592,328742,101
O,1549673593,328735,121
O,1549673594,328784,98
O,1549673594,328835,82
T,1549673594,2745
P,1549673611,5116
P,1549673640,5117
P,1549673669,5116
P,1549673699,5117
P,1549673729,5116
P,1549673758,5115
P,1549673787,5116
P,1549673817,5115
P,1549673846,5117
P,1549673875,5115
P,1549673905,5116
P,1549673934,5116
P,1549673963,5117
P,1549673992,5116
P,1549674023,5116
P,1549674052,5117
P,1549674081,5117
P,1549674111,5117
P,1549674140,5117
P,1549674169,5116
P,1549674198,5117
P,1549674228,5115
P,1549674257,5116
P,1549674286,5117
P,1549674316,5116
P,1549674346,5116
P,1549674375,5115
P,1549674404,5117
P,1549674434,5117
P,1549674463,5117
P,1549674492,5117
P,1549674521,5116
P,1549674551,5117
P,1549674580,5115
P,1549674610,5118
P,1549674640,5115
P,1549674669,5117
P,1549674698,5115
P,1549674727,5117
P,1549674757,5117
P,1549674786,5118
P,1549674816,5116
P,1549674846,5117
P,1549674875,5116
P,1549674905,5117
P,1549674934,5117
P,1549674964,5117
P,1549674993,5117
P,1549675022,5116
P,1549675052,5116
P,1549675081,5116
P,1549675110,5117
P,1549675139,5113
P,1549675169,5116
P,1549675199,5116
P,1549675228,5117
P,1549675258,5116
P,1549675287,5117
