H,1553453447,211591
X,1553453447,558147,554
X,1553453447,558443,3969
X,1553453448,557274,2942
X,1553453448,557838,518
X,1553453449,557895,3154
X,1553453449,558139,2461
X,1553453450,558123,1341
X,1553453450,558430,1150
X,1553453451,558177,542
X,1553453452,558039,509
X,1553453452,558351,2895
X,1553453453,558299,1173
X,1553453453,558499,606
X,1553453454,558514,365
X,1553453454,558530,251
X,1553453455,558556,471
X,1553453456,558470,570
X,1553453456,558366,289
X,1553453457,558394,354
X,1553453457,558163,547
X,1553453458,558146,493
X,1553453458,558371,792
X,1553453459,558156,1714
P,1553453459,5187
X,1553453460,558106,418
X,1553453460,558212,395
A,1553453460,558252,718
T,1553453460,2866
R,1553453460,700D9CE6A
X,1553453462,558200,337
X,1553453463,558237,1029
X,1553453463,557336,4664
X,1553453464,557591,573
X,1553453464,557509,478
X,1553453465,557495,537
X,1553453465,557577,593
X,1553453466,557277,5362
X,1553453467,557462,596
X,1553453467,557432,544
X,1553453468,557371,426
X,1553453468,557336,390
X,1553453469,557390,414
X,1553453469,557390,530
X,1553453470,557379,515
X,1553453471,557401,536
X,1553453471,557371,6484
X,1553453471,559116,5016
X,1553453471,559193,550
X,1553453472,559089,684
X,1553453472,559041,467
X,1553453473,559001,452
X,1553453474,558881,492
X,1553453474,558770,204
X,1553453475,558738,174
A,1553453475,558012,1857
T,1553453475,2866
R,1553453475,700D9CE6A
X,1553453477,558497,446
X,1553453477,558552,515
X,1553453478,558537,591
X,1553453478,558562,324
X,1553453479,558490,257
X,1553453479,558506,526
X,1553453480,558331,389
X,1553453481,558099,536
X,1553453481,558513,7058
X,1553453482,557149,4247
X,1553453482,557490,436
X,1553453483,557501,439
X,1553453483,557447,567
X,1553453484,557381,270
X,1553453485,557292,625
X,1553453485,557031,4924
X,1553453486,558934,2591
X,1553453486,558885,1017
X,1553453487,559040,580
X,1553453487,559070,1643
X,1553453488,558784,2728
P,1553453488,5191
X,1553453489,558776,588
X,1553453489,558790,363
X,1553453490,558768,282
X,1553453490,558778,326
X,1553453491,558781,642
X,1553453491,556498,12487
X,1553453492,555992,2799
X,1553453492,557321,1684
X,1553453493,556827,510
A,1553453493,558222,2213
T,1553453493,2866
R,1553453493,700D9CE6A
X,1553453495,556690,387
X,1553453496,556738,446
X,1553453496,556791,563
X,1553453497,556672,390
X,1553453497,556654,397
X,1553453498,556613,430
X,1553453498,556638,530
X,1553453499,556842,2288
X,1553453500,558078,2136
X,1553453500,557733,1154
X,1553453501,558273,1843
X,1553453501,557485,6821
X,1553453502,557488,4057
X,1553453502,557741,3778
X,1553453503,556919,5228
X,1553453504,560091,2715
X,1553453504,560423,3161
X,1553453505,560494,15428
X,1553453505,560224,2007
X,1553453506,559794,496
X,1553453506,559714,329
X,1553453507,559633,461
X,1553453507,559508,598
X,1553453508,559466,150
X,1553453509,559331,378
X,1553453509,559213,457
X,1553453510,559176,315
X,1553453510,558975,701
X,1553453511,558952,553
X,1553453511,558976,422
X,1553453512,558930,606
X,1553453512,558910,348
A,1553453512,558368,3181
T,1553453512,2865
R,1553453512,700D9CE6A
X,1553453514,559767,651
X,1553453514,559865,432
X,1553453515,559896,364
X,1553453515,559856,449
X,1553453516,559788,258
X,1553453516,559735,510
X,1553453517,559567,323
P,1553453517,5191
X,1553453518,559471,524
X,1553453518,559570,5664
X,1553453519,559180,936
X,1553453519,559193,369
X,1553453520,559183,430
X,1553453520,559137,320
X,1553453521,559147,584
X,1553453521,559127,377
X,1553453522,558994,456
X,1553453523,558970,367
X,1553453523,559017,426
X,1553453524,559031,629
X,1553453524,558220,4904
X,1553453525,557871,4162
X,1553453525,559002,1188
X,1553453526,558800,2096
X,1553453527,558848,384
X,1553453527,558844,281
A,1553453527,559330,1052
T,1553453527,2866
R,1553453527,700D9CE6A
X,1553453529,559344,1264
X,1553453530,559094,499
X,1553453530,559087,540
X,1553453531,558971,18690
X,1553453531,554970,1297
X,1553453532,556316,711
X,1553453533,556301,552
X,1553453533,556530,625
X,1553453534,556748,543
X,1553453534,556952,1115
X,1553453535,558792,10926
X,1553453535,557997,1132
X,1553453536,557734,1291
X,1553453536,557509,697
X,1553453537,557541,1446
X,1553453538,557545,8408
X,1553453538,557705,712
