H,1552022987,211591
X,1552022987,587265,2893
X,1552022987,589244,5121
X,1552022988,588504,2394
X,1552022988,587935,572
X,1552022989,587904,1847
X,1552022989,586469,1884
X,1552022990,588392,1798
P,1552022990,5175
X,1552022991,588029,835
A,1552022991,587326,2581
T,1552022991,2808
R,1552022991,700D9CE6A
X,1552022992,587742,1148
X,1552022992,586888,3257
X,1552022993,587749,7283
X,1552022993,585614,29748
X,1552022994,593481,27751
X,1552022994,527996,65129
X,1552022995,234469,19426
X,1552022995,225260,7106
X,1552022996,224120,266
X,1552022997,223790,296
X,1552022997,223499,226
X,1552022998,223269,320
X,1552022998,223035,209
X,1552022999,222856,156
X,1552022999,222672,267
X,1552023000,222511,221
X,1552023001,222373,176
O,1552023001,222198,204
O,1552023002,222078,159
O,1552023002,221968,193
O,1552023003,221861,135
O,1552023003,221766,134
O,1552023004,221721,88
O,1552023005,221604,261
O,1552023005,221458,137
O,1552023006,221454,110
O,1552023006,221431,148
O,1552023007,221392,118
O,1552023007,221338,132
O,1552023008,221284,137
O,1552023009,221191,162
O,1552023009,221183,58
O,1552023010,221131,96
O,1552023010,221124,66
O,1552023011,221065,87
O,1552023011,220990,101
O,1552023012,220920,121
O,1552023012,220901,87
O,1552023013,220883,137
O,1552023014,220819,123
O,1552023014,220812,82
O,1552023015,220746,88
O,1552023015,220681,147
O,1552023016,220660,87
O,1552023016,220637,77
O,1552023017,220603,104
O,1552023018,220570,80
O,1552023018,220573,109
O,1552023019,220522,96
O,1552023019,220443,153
P,1552023019,5199
O,1552023020,220401,106
O,1552023020,220379,122
O,1552023021,220382,82
O,1552023022,220415,81
O,1552023022,220315,104
O,1552023023,220323,119
O,1552023023,220336,97
O,1552023024,220262,91
O,1552023024,220242,79
O,1552023025,220223,132
O,1552023026,220151,89
O,1552023026,220123,126
O,1552023027,219999,93
O,1552023027,220037,70
O,1552023028,220003,116
O,1552023028,219984,90
O,1552023029,219897,206
O,1552023029,219799,143
O,1552023030,219885,119
O,1552023031,219911,144
O,1552023031,219871,79
O,1552023032,219850,150
O,1552023032,219811,117
O,1552023033,219802,119
O,1552023033,219779,99
O,1552023033,219792,79
O,1552023034,219811,110
O,1552023034,219806,110
O,1552023035,219820,109
O,1552023035,219838,79
O,1552023036,219820,71
O,1552023036,219808,79
O,1552023037,219789,108
O,1552023038,219789,63
O,1552023038,219776,95
O,1552023039,219732,79
O,1552023039,219698,179
O,1552023040,219600,149
O,1552023040,219426,179
O,1552023041,219432,204
O,1552023041,219545,105
O,1552023042,219542,134
O,1552023043,219538,88
O,1552023043,219571,103
O,1552023044,219560,86
O,1552023044,219562,99
O,1552023045,219561,85
O,1552023045,219559,162
O,1552023046,219518,127
O,1552023047,219507,150
O,1552023047,219509,149
O,1552023048,219477,107
O,1552023048,219426,130
P,1552023049,5200
O,1552023049,219435,77
O,1552023049,219427,93
O,1552023050,219431,106
O,1552023051,219395,121
T,1552023051,2808
P,1552023078,5206
P,1552023108,5208
P,1552023137,5208
P,1552023166,5206
P,1552023196,5208
O,1552023207,217991,1406
O,1552023207,218126,75
O,1552023208,218101,84
O,1552023209,218127,72
O,1552023209,218112,79
O,1552023210,218115,64
O,1552023210,218103,100
O,1552023211,218130,133
O,1552023211,218133,113
O,1552023212,218110,83
O,1552023213,218116,95
O,1552023213,218094,133
O,1552023214,218122,110
O,1552023214,218086,103
O,1552023215,218061,181
O,1552023215,218044,124
O,1552023216,217997,102
O,1552023216,218042,131
O,1552023217,218032,78
O,1552023218,218024,127
O,1552023218,218009,96
O,1552023219,218004,88
O,1552023219,218004,119
O,1552023220,217944,156
O,1552023220,217884,127
O,1552023221,217884,125
O,1552023222,217904,97
O,1552023222,217877,126
O,1552023223,217846,108
O,1552023223,217853,182
O,1552023224,217891,54
O,1552023224,217882,133
O,1552023225,217922,89
P,1552023225,5199
O,1552023226,217916,105
O,1552023226,217895,74
O,1552023227,217959,128
O,1552023227,217931,88
O,1552023228,217937,78
O,1552023228,217964,94
O,1552023229,217946,128
O,1552023229,217886,129
O,1552023230,217911,146
O,1552023231,217936,79
O,1552023231,217896,152
O,1552023232,217912,62
O,1552023232,217897,103
