H,1555482235,211591
D,1555482235,307712
D,1555482237,307456
D,1555482239,306944
D,1555482241,306688
D,1555482244,307200
D,1555482246,307200
D,1555482248,307200
D,1555482250,307456
P,1555482252,5115
D,1555482252,308736
D,1555482255,307456
D,1555482257,307456
D,1555482259,306944
D,1555482261,307456
D,1555482263,307200
D,1555482266,307456
D,1555482268,307200
D,1555482270,307200
D,1555482272,307456
D,1555482273,307712
D,1555482276,307456
D,1555482278,307456
D,1555482280,307200
P,1555482281,5116
D,1555482282,307456
D,1555482284,307200
D,1555482287,306944
D,1555482289,307200
D,1555482291,307200
D,1555482293,307712
D,1555482295,307712
D,1555482298,307456
D,1555482300,307456
D,1555482302,307456
D,1555482304,307456
D,1555482306,306944
D,1555482309,307456
D,1555482311,307200
P,1555482311,5115
D,1555482313,307456
D,1555482314,306944
D,1555482316,307456
D,1555482319,307200
D,1555482321,307200
D,1555482323,307712
D,1555482325,307456
D,1555482327,307456
D,1555482330,307200
D,1555482332,307200
D,1555482334,307200
D,1555482336,307456
D,1555482339,307200
P,1555482340,5116
D,1555482341,307712
D,1555482343,307456
D,1555482345,307200
D,1555482347,307200
D,1555482350,307456
D,1555482352,307456
D,1555482354,306944
D,1555482355,307456
D,1555482357,308480
D,1555482360,307712
D,1555482362,307456
D,1555482364,308224
D,1555482366,308480
D,1555482368,308224
P,1555482369,5115
D,1555482371,307456
D,1555482373,308224
D,1555482375,308736
D,1555482377,303360
D,1555482379,309760
D,1555482382,305408
D,1555482384,304384
D,1555482386,309760
D,1555482388,308992
D,1555482390,309248
D,1555482393,308736
D,1555482395,309760
D,1555482396,307712
D,1555482398,308480
P,1555482399,5114
D,1555482400,308480
D,1555482403,307456
D,1555482405,309248
D,1555482407,309248
D,1555482409,307712
D,1555482411,309504
D,1555482414,309760
D,1555482416,307968
D,1555482418,307968
D,1555482420,307968
D,1555482422,308480
D,1555482425,307968
D,1555482427,310528
P,1555482429,5116
D,1555482429,362752
D,1555482431,423424
D,1555482433,424704
D,1555482436,314880
D,1555482437,312832
D,1555482439,311296
D,1555482441,310016
D,1555482443,308992
D,1555482446,293632
D,1555482448,310272
D,1555482450,310784
D,1555482452,310528
D,1555482454,310272
D,1555482457,311040
P,1555482458,5116
D,1555482459,310016
D,1555482461,309760
D,1555482463,311808
D,1555482465,309248
D,1555482468,310016
D,1555482470,310272
D,1555482472,311040
D,1555482474,310016
D,1555482476,310528
D,1555482478,310528
D,1555482480,310784
D,1555482482,310272
D,1555482484,310784
D,1555482486,310528
P,1555482487,5114
D,1555482489,310272
D,1555482491,309760
D,1555482493,311040
D,1555482495,309504
D,1555482497,310016
D,1555482500,308480
D,1555482502,310272
D,1555482504,310272
D,1555482506,308224
D,1555482508,310016
D,1555482511,309760
D,1555482513,310528
D,1555482515,310272
P,1555482517,5114
D,1555482517,310016
D,1555482518,309760
D,1555482521,309504
D,1555482523,309760
D,1555482525,309504
D,1555482527,309504
D,1555482529,309760
D,1555482532,309760
D,1555482534,309504
D,1555482536,309760
D,1555482538,309504
D,1555482540,310016
D,1555482543,309248
D,1555482545,309760
P,1555482546,5115
D,1555482547,310528
D,1555482549,309760
D,1555482552,308992
D,1555482554,312832
D,1555482556,310272
D,1555482558,310016
D,1555482559,310528
D,1555482562,309760
D,1555482564,310784
D,1555482566,310016
D,1555482568,310528
D,1555482570,310272
D,1555482573,309760
D,1555482575,309504
P,1555482575,5114
D,1555482577,309760
D,1555482579,310528
D,1555482581,310016
D,1555482584,311552
P,1555482604,5115
P,1555482634,5114
P,1555482663,5115
P,1555482693,5115
P,1555482723,5114
P,1555482752,5116
P,1555482781,5115
P,1555482810,5116
P,1555482840,5115
P,1555482869,5115
P,1555482898,5116
P,1555482928,5116
P,1555482957,5115
P,1555482987,5116
P,1555483016,5116
P,1555483046,5116
P,1555483075,5115
P,1555483104,5117
P,1555483133,5116
P,1555483163,5116
P,1555483192,5116
P,1555483221,5116
P,1555483251,5115
P,1555483281,5115
P,1555483310,5116
P,1555483339,5117
P,1555483369,5116
P,1555483398,5117
P,1555483428,5117
P,1555483458,5116
P,1555483487,5116
P,1555483516,5116
P,1555483545,5117
P,1555483576,5117
P,1555483605,5117
P,1555483634,5118
P,1555483664,5117
P,1555483693,5118
P,1555483722,5117
P,1555483751,5118
O,1555483772,236702,1734
O,1555483772,236893,56
O,1555483773,236975,154
O,1555483773,236963,126
O,1555483774,236974,78
O,1555483775,236997,63
O,1555483775,236951,70
O,1555483776,236909,93
O,1555483776,236875,131
O,1555483777,236915,99
O,1555483777,236866,138
O,1555483778,236908,163
O,1555483779,236912,157
O,1555483779,236885,129
O,1555483780,236852,96
O,1555483780,236861,101
O,1555483781,236903,97
P,1555483781,5112
O,1555483781,236879,103
O,1555483782,236925,63
O,1555483783,236934,121
O,1555483783,236902,118
O,1555483784,236917,123
O,1555483784,236917,107
O,1555483785,236902,145
O,1555483785,236936,125
O,1555483786,236936,60
