H,1553462280,211591
X,1553462280,579141,1782
X,1553462281,579372,1130
X,1553462281,579088,947
X,1553462282,579223,570
X,1553462283,579215,379
X,1553462283,579169,371
X,1553462284,578992,706
X,1553462284,579177,1080
X,1553462285,578090,1503
X,1553462285,578975,2859
X,1553462286,580496,1918
X,1553462287,580507,1263
X,1553462287,581696,7811
X,1553462288,579138,2047
X,1553462288,579892,886
X,1553462289,579750,887
X,1553462289,578974,1949
X,1553462290,578028,1641
X,1553462290,578860,299
X,1553462290,579069,681
A,1553462290,579103,1032
T,1553462290,2846
R,1553462290,700D9CE6A
X,1553462292,579095,669
X,1553462293,579129,564
X,1553462293,579114,279
X,1553462294,579032,626
X,1553462294,578952,466
X,1553462295,578835,608
X,1553462295,578817,655
X,1553462296,578851,553
X,1553462297,578868,839
X,1553462297,578775,640
X,1553462298,578776,258
X,1553462298,578799,821
X,1553462299,578764,330
X,1553462299,578699,560
X,1553462300,578691,507
X,1553462301,578315,6180
X,1553462301,579610,1855
X,1553462302,578661,818
X,1553462302,578777,212
X,1553462303,578824,599
X,1553462303,578743,298
X,1553462304,578677,568
A,1553462304,578843,468
T,1553462304,2846
R,1553462304,700D9CE6A
X,1553462306,578834,484
X,1553462306,578809,467
X,1553462307,578895,666
P,1553462307,5183
X,1553462308,577976,3983
X,1553462308,577515,1104
X,1553462309,577827,727
X,1553462309,577893,404
X,1553462310,577824,539
X,1553462310,577841,520
X,1553462311,577948,492
X,1553462312,578079,760
X,1553462312,578012,721
X,1553462313,578023,255
X,1553462313,578162,632
X,1553462314,578130,280
X,1553462314,578078,881
X,1553462315,578062,505
X,1553462316,577871,615
X,1553462316,578027,670
X,1553462317,578052,344
X,1553462317,578004,544
X,1553462318,578148,688
A,1553462318,578125,1071
T,1553462318,2846
R,1553462318,700D9CE6A
X,1553462320,578312,604
X,1553462320,578294,736
X,1553462321,578317,376
X,1553462321,578258,603
X,1553462322,578160,814
X,1553462323,578257,538
X,1553462323,578245,439
X,1553462324,578363,541
X,1553462324,578327,688
X,1553462325,578398,773
X,1553462325,578412,347
X,1553462326,578434,944
X,1553462327,578450,2067
X,1553462327,579032,437
X,1553462328,578813,1642
X,1553462328,578406,1125
X,1553462329,578603,800
X,1553462329,578496,642
X,1553462330,578683,423
X,1553462331,578655,817
X,1553462331,578644,533
X,1553462331,578930,1408
X,1553462331,577690,1038
X,1553462332,577814,752
X,1553462332,578059,332
A,1553462332,578388,1218
T,1553462333,2846
R,1553462333,700D9CE6A
X,1553462334,578394,370
X,1553462335,578489,702
X,1553462335,578376,378
X,1553462336,578451,389
P,1553462336,5185
X,1553462337,578383,774
X,1553462337,578398,615
X,1553462338,578518,428
X,1553462338,578502,614
X,1553462339,578303,403
X,1553462339,578376,820
X,1553462340,578442,522
X,1553462341,578432,305
X,1553462341,578450,751
X,1553462342,578523,723
X,1553462342,578332,364
X,1553462343,578414,699
X,1553462343,578488,648
X,1553462344,578573,469
X,1553462345,578577,847
X,1553462345,578624,364
A,1553462345,578452,321
T,1553462345,2845
R,1553462345,700D9CE6A
X,1553462347,578585,364
X,1553462348,578524,821
X,1553462348,578590,875
X,1553462349,578622,886
X,1553462349,578534,576
X,1553462350,578568,786
X,1553462350,578556,786
X,1553462351,578557,543
X,1553462352,578635,712
X,1553462352,578711,848
X,1553462353,578583,754
X,1553462353,578578,512
X,1553462354,578589,597
X,1553462354,578485,701
X,1553462355,578505,919
X,1553462356,578654,609
X,1553462356,578552,716
X,1553462357,578618,762
X,1553462357,578659,782
X,1553462358,578605,734
A,1553462358,578585,226
T,1553462358,2845
R,1553462358,700D9CE6A
X,1553462360,578570,693
X,1553462361,578628,824
X,1553462361,578548,796
X,1553462362,578791,705
X,1553462362,578847,468
X,1553462363,578707,673
X,1553462363,578808,707
X,1553462364,578877,675
X,1553462365,578874,286
X,1553462365,578817,686
X,1553462366,579011,798
X,1553462366,578931,407
P,1553462367,5184
X,1553462367,578881,631
X,1553462367,578947,744
X,1553462368,578917,671
X,1553462368,578856,496
X,1553462369,578871,460
X,1553462370,578932,861
X,1553462370,578782,376
X,1553462371,578817,360
A,1553462371,578820,463
T,1553462371,2845
