H,1553746581,211591
P,1553746581,5175
P,1553746610,5176
P,1553746640,5176
P,1553746669,5175
P,1553746698,5173
P,1553746728,5175
P,1553746757,5176
P,1553746786,5175
P,1553746815,5176
P,1553746846,5176
P,1553746875,5176
P,1553746904,5177
P,1553746934,5176
P,1553746963,5176
P,1553746992,5176
P,1553747021,5176
P,1553747051,5174
P,1553747080,5175
P,1553747109,5176
P,1553747139,5176
P,1553747169,5175
P,1553747198,5173
P,1553747227,5175
D,1553747248,349184
P,1553747257,5174
P,1553747286,5175
P,1553747315,5176
P,1553747344,5176
P,1553747374,5174
P,1553747403,5174
P,1553747433,5176
P,1553747463,5175
P,1553747492,5175
P,1553747521,5176
P,1553747550,5175
P,1553747580,5176
P,1553747610,5173
P,1553747639,5174
P,1553747669,5174
P,1553747698,5175
P,1553747728,5175
P,1553747757,5176
P,1553747787,5175
P,1553747816,5175
P,1553747845,5174
P,1553747875,5176
P,1553747904,5175
P,1553747933,5176
P,1553747962,5176
P,1553747992,5175
P,1553748022,5175
P,1553748051,5176
P,1553748081,5175
P,1553748110,5174
P,1553748139,5175
P,1553748168,5175
O,1553748195,235317,1611
O,1553748196,235414,136
O,1553748196,235415,54
O,1553748197,235409,105
O,1553748197,235410,128
O,1553748198,235438,63
P,1553748198,5168
O,1553748198,235469,94
O,1553748199,235470,129
O,1553748200,235438,68
O,1553748200,235469,136
O,1553748201,235522,44
O,1553748201,235515,78
O,1553748202,235481,103
O,1553748202,235527,101
O,1553748203,235635,146
O,1553748204,235632,132
O,1553748204,235600,110
O,1553748205,235601,134
O,1553748205,235643,96
O,1553748206,235727,49
O,1553748206,235699,96
O,1553748206,235649,76
O,1553748206,235597,122
O,1553748207,235527,213
O,1553748208,235401,109
O,1553748208,235360,114
O,1553748209,235334,144
O,1553748209,235353,111
O,1553748210,235356,91
O,1553748210,235370,107
O,1553748211,235358,158
O,1553748212,235332,131
O,1553748212,235329,114
O,1553748213,235268,106
O,1553748213,235419,115
O,1553748214,235397,123
O,1553748214,235404,178
O,1553748215,235433,97
O,1553748216,235530,107
O,1553748216,235482,144
O,1553748217,235450,142
O,1553748217,235461,115
O,1553748218,235530,94
O,1553748218,235493,140
O,1553748219,235523,71
O,1553748219,235533,128
O,1553748220,235436,113
O,1553748221,235391,76
O,1553748221,235386,92
O,1553748222,235431,101
O,1553748222,235483,120
O,1553748223,235658,92
O,1553748223,235610,161
O,1553748224,235657,141
O,1553748225,235560,168
O,1553748225,235536,129
O,1553748226,235556,100
O,1553748226,235555,144
O,1553748227,235691,157
P,1553748227,5166
O,1553748227,235683,70
O,1553748228,235611,135
O,1553748229,235511,96
O,1553748229,235545,126
O,1553748230,235437,143
O,1553748230,235465,131
O,1553748231,235480,82
O,1553748231,235520,249
O,1553748232,235536,135
O,1553748233,235474,75
O,1553748233,235441,103
O,1553748234,235399,97
O,1553748234,235419,132
O,1553748235,235394,85
O,1553748235,235370,82
O,1553748236,235377,143
O,1553748236,235446,186
O,1553748237,235679,237
O,1553748238,235793,81
O,1553748238,235675,132
O,1553748239,235613,127
O,1553748239,235530,95
O,1553748240,235480,126
O,1553748240,235483,72
O,1553748241,235493,116
O,1553748242,235506,74
O,1553748242,235539,81
O,1553748243,235523,113
O,1553748243,235555,107
O,1553748244,235579,111
O,1553748244,235583,88
O,1553748245,235601,85
O,1553748246,235561,94
O,1553748246,235544,111
O,1553748247,235476,142
O,1553748247,235464,113
O,1553748247,235486,104
O,1553748247,235490,100
O,1553748248,235531,87
O,1553748249,235496,192
O,1553748249,235483,75
O,1553748250,235447,99
T,1553748250,2767
P,1553748256,5175
P,1553748286,5175
P,1553748316,5175
P,1553748345,5175
P,1553748374,5175
P,1553748404,5175
P,1553748433,5176
P,1553748462,5175
P,1553748492,5176
P,1553748521,5175
P,1553748550,5174
P,1553748579,5176
P,1553748610,5173
P,1553748639,5176
P,1553748668,5175
P,1553748698,5175
P,1553748727,5175
P,1553748756,5176
P,1553748785,5174
P,1553748815,5174
P,1553748844,5174
P,1553748873,5173
P,1553748903,5175
P,1553748933,5176
P,1553748962,5174
P,1553748991,5177
P,1553749021,5176
P,1553749050,5176
P,1553749079,5175
P,1553749108,5173
P,1553749138,5174
P,1553749167,5175
P,1553749197,5174
P,1553749227,5176
P,1553749256,5175
P,1553749285,5174
P,1553749314,5175
P,1553749344,5175
P,1553749373,5174
P,1553749402,5175
P,1553749432,5175
P,1553749461,5172
P,1553749491,5176
