H,1553666537,211591
D,1553666537,312320
D,1553666539,311808
D,1553666541,312320
D,1553666543,312064
D,1553666546,311552
D,1553666548,311552
D,1553666550,311552
D,1553666552,312064
D,1553666554,311808
D,1553666557,311552
D,1553666559,311552
P,1553666559,5168
D,1553666560,312320
D,1553666562,313088
D,1553666564,311552
D,1553666567,311296
D,1553666569,312320
D,1553666571,312576
D,1553666573,312320
D,1553666575,324352
D,1553666578,312832
D,1553666580,312832
D,1553666582,312832
D,1553666584,311552
D,1553666586,312832
D,1553666589,311552
P,1553666589,5068
D,1553666591,313344
D,1553666593,312832
D,1553666595,312064
D,1553666597,312320
D,1553666600,312320
D,1553666601,312320
D,1553666603,312320
D,1553666605,312576
D,1553666607,313088
D,1553666610,310272
D,1553666612,310528
D,1553666614,311552
D,1553666616,310784
P,1553666618,5167
D,1553666618,311296
D,1553666621,312320
D,1553666623,311552
D,1553666625,312576
D,1553666627,312320
D,1553666629,312064
D,1553666632,317696
D,1553666634,309504
P,1553666647,5167
P,1553666677,5167
P,1553666706,5168
P,1553666735,5167
P,1553666764,5168
P,1553666795,5169
P,1553666824,5169
P,1553666853,5168
P,1553666883,5168
P,1553666912,5168
P,1553666941,5168
P,1553666970,5169
P,1553667000,5167
P,1553667029,5168
P,1553667058,5167
P,1553667089,5168
P,1553667118,5169
P,1553667147,5168
P,1553667176,5169
P,1553667206,5168
O,1553667225,241877,3833
O,1553667225,244225,1510
O,1553667226,240879,2103
O,1553667227,240564,1843
O,1553667227,239482,408
O,1553667228,240458,1294
O,1553667228,241404,764
O,1553667229,239770,1829
O,1553667229,239048,397
O,1553667230,239978,1211
O,1553667231,239731,822
O,1553667231,240616,1986
O,1553667232,241057,2643
O,1553667232,239787,770
O,1553667233,239430,833
O,1553667233,240008,1496
O,1553667234,240980,927
O,1553667234,242276,2978
O,1553667235,241506,2487
P,1553667235,5161
O,1553667236,242686,2531
O,1553667236,240311,992
O,1553667237,239788,202
O,1553667237,239655,617
O,1553667238,239654,285
O,1553667238,240330,970
O,1553667239,239761,439
O,1553667240,239482,1225
O,1553667240,240498,707
O,1553667241,241352,624
O,1553667241,241211,1916
O,1553667242,239395,484
O,1553667242,239910,594
O,1553667243,240500,547
O,1553667244,240428,451
O,1553667244,239952,390
O,1553667245,240778,1426
O,1553667245,240465,1435
O,1553667246,239955,326
O,1553667246,240357,561
O,1553667247,240197,838
O,1553667248,239082,431
O,1553667248,239086,204
O,1553667249,239098,489
O,1553667249,238768,225
O,1553667250,238944,223
O,1553667250,239388,2189
O,1553667251,241447,1276
O,1553667251,240357,719
O,1553667252,240044,264
O,1553667253,240394,416
O,1553667253,240587,773
O,1553667254,241155,580
O,1553667254,240903,481
O,1553667255,240353,1100
O,1553667255,239802,384
O,1553667256,239329,285
O,1553667256,238968,825
O,1553667256,238547,652
O,1553667257,240127,3154
O,1553667257,241872,1566
O,1553667258,241397,1395
O,1553667258,240458,500
O,1553667259,240897,836
O,1553667260,241370,1556
O,1553667260,241131,738
O,1553667261,241172,1976
O,1553667261,241592,2030
O,1553667262,240238,398
O,1553667262,240144,533
O,1553667263,239524,1635
O,1553667264,238561,417
O,1553667264,238464,340
P,1553667264,5159
O,1553667265,238283,345
O,1553667265,238040,623
O,1553667266,237894,252
O,1553667266,237726,336
O,1553667267,237823,694
O,1553667267,238035,208
O,1553667268,237905,343
O,1553667269,237589,677
O,1553667269,237438,593
O,1553667270,237757,244
O,1553667270,237477,586
O,1553667271,237573,1289
O,1553667271,238134,546
O,1553667272,238050,403
O,1553667273,238581,216
O,1553667273,238638,402
O,1553667274,238878,830
O,1553667274,239329,397
O,1553667275,239999,1131
O,1553667275,240646,2009
O,1553667276,242406,2570
O,1553667277,240987,1370
O,1553667277,240505,698
O,1553667278,240194,574
O,1553667278,239393,602
O,1553667279,239129,579
O,1553667279,238780,278
O,1553667280,238948,332
O,1553667280,238885,508
T,1553667281,2776
P,1553667294,5169
P,1553667323,5168
P,1553667352,5167
P,1553667382,5167
P,1553667412,5169
P,1553667441,5169
P,1553667470,5169
P,1553667500,5167
P,1553667529,5166
P,1553667558,5167
P,1553667587,5168
P,1553667617,5166
P,1553667646,5168
P,1553667676,5168
P,1553667706,5169
P,1553667735,5168
P,1553667764,5167
P,1553667793,5168
P,1553667823,5168
P,1553667852,5168
P,1553667881,5168
P,1553667911,5169
P,1553667940,5169
P,1553667970,5168
P,1553667999,5168
D,1553668008,415744
D,1553668011,309248
D,1553668013,325888
D,1553668015,314368
D,1553668017,313600
D,1553668019,312832
D,1553668022,314368
