H,1553820899,211591
P,1553820899,5180
P,1553820928,5181
P,1553820957,5181
P,1553820987,5182
P,1553821018,5181
P,1553821047,5181
P,1553821077,5181
P,1553821106,5181
P,1553821135,5182
P,1553821164,5181
P,1553821194,5180
P,1553821223,5183
P,1553821252,5181
P,1553821282,5182
P,1553821312,5182
P,1553821341,5182
P,1553821370,5180
P,1553821400,5183
P,1553821429,5182
P,1553821458,5181
P,1553821487,5182
P,1553821517,5181
P,1553821546,5183
P,1553821575,5182
P,1553821606,5183
P,1553821635,5182
P,1553821664,5181
P,1553821693,5181
P,1553821723,5182
P,1553821752,5181
P,1553821781,5181
P,1553821811,5183
P,1553821840,5181
P,1553821869,5181
P,1553821899,5182
P,1553821929,5182
P,1553821958,5181
P,1553821987,5182
P,1553822017,5181
P,1553822046,5180
P,1553822075,5182
P,1553822104,5183
P,1553822134,5182
P,1553822163,5181
P,1553822193,5181
P,1553822223,5182
O,1553822236,226951,1482
O,1553822236,227076,147
O,1553822237,227038,69
O,1553822238,227065,137
O,1553822238,227069,81
O,1553822239,227089,77
O,1553822239,227101,75
O,1553822240,227102,88
O,1553822240,227078,90
O,1553822241,227099,97
O,1553822242,227103,106
O,1553822242,227101,171
O,1553822243,227122,112
O,1553822243,227105,134
O,1553822244,227079,92
O,1553822244,227085,142
O,1553822245,227077,101
O,1553822245,227067,89
O,1553822246,227040,90
O,1553822247,227025,140
O,1553822247,227023,93
O,1553822248,227021,106
O,1553822248,227006,87
O,1553822249,227007,106
O,1553822249,226993,70
O,1553822250,227012,90
O,1553822251,227032,72
O,1553822251,227041,82
O,1553822252,227060,123
P,1553822252,5174
O,1553822252,227017,126
O,1553822253,227009,136
O,1553822253,227033,71
O,1553822254,227022,66
O,1553822255,227034,107
O,1553822255,227022,86
O,1553822256,227018,123
O,1553822256,227031,131
O,1553822257,227036,110
O,1553822257,227046,117
O,1553822258,227038,66
O,1553822259,227049,94
O,1553822259,227046,91
O,1553822260,227045,96
O,1553822260,227054,137
O,1553822261,227058,66
O,1553822261,227043,132
O,1553822262,227067,123
O,1553822262,227096,93
O,1553822263,227073,87
O,1553822264,227066,90
O,1553822264,227097,105
O,1553822265,227075,112
O,1553822265,227092,110
O,1553822266,227082,126
O,1553822266,227102,83
O,1553822266,227121,98
O,1553822267,227084,132
O,1553822267,227098,117
O,1553822268,227092,123
O,1553822268,227124,144
O,1553822269,227079,147
O,1553822269,227083,93
O,1553822270,227098,101
O,1553822271,227092,74
O,1553822271,227101,113
O,1553822272,227123,121
O,1553822272,227115,117
O,1553822273,227132,94
O,1553822273,227117,152
O,1553822274,227107,90
O,1553822274,227114,104
O,1553822275,227125,70
O,1553822276,227122,94
O,1553822276,227119,100
O,1553822277,227132,124
O,1553822277,227116,138
O,1553822278,227146,105
O,1553822278,227143,96
O,1553822279,227119,83
O,1553822280,227140,94
O,1553822280,227138,110
O,1553822281,227146,67
P,1553822281,5175
O,1553822281,227130,102
O,1553822282,227118,143
O,1553822282,227147,135
O,1553822283,227153,123
O,1553822284,227179,80
O,1553822284,227157,114
O,1553822285,227155,130
O,1553822285,227154,122
O,1553822286,227133,100
O,1553822286,227162,102
O,1553822287,227164,111
O,1553822288,227135,96
O,1553822288,227110,132
O,1553822289,227125,50
O,1553822289,227122,119
O,1553822290,227080,96
O,1553822290,227092,121
O,1553822291,227115,95
O,1553822291,227109,55
T,1553822292,2796
P,1553822310,5181
P,1553822340,5181
P,1553822369,5181
P,1553822398,5181
P,1553822428,5182
P,1553822457,5181
P,1553822487,5181
P,1553822516,5182
P,1553822546,5180
P,1553822575,5181
P,1553822604,5181
P,1553822634,5182
P,1553822663,5181
P,1553822692,5180
P,1553822721,5182
P,1553822751,5182
P,1553822781,5182
P,1553822810,5181
P,1553822840,5181
P,1553822869,5181
P,1553822898,5182
P,1553822927,5182
P,1553822957,5181
P,1553822986,5182
P,1553823015,5181
P,1553823045,5182
P,1553823075,5182
P,1553823104,5180
P,1553823133,5181
P,1553823163,5180
P,1553823192,5183
P,1553823221,5181
P,1553823250,5181
P,1553823280,5182
P,1553823309,5183
P,1553823338,5182
P,1553823369,5181
P,1553823398,5181
P,1553823427,5181
P,1553823456,5181
P,1553823486,5180
P,1553823515,5181
P,1553823544,5180
P,1553823574,5181
P,1553823603,5181
P,1553823633,5182
P,1553823663,5182
P,1553823693,5182
P,1553823722,5183
P,1553823751,5180
P,1553823781,5181
P,1553823810,5182
P,1553823839,5181
P,1553823868,5182
P,1553823898,51
