H,1553380273,211591
X,1553380273,562515,424
X,1553380273,562516,288
X,1553380274,562392,726
X,1553380274,562389,455
X,1553380275,562470,313
X,1553380275,562424,422
X,1553380276,562415,439
X,1553380277,562370,726
X,1553380277,562289,452
X,1553380278,562230,838
X,1553380278,561075,3907
X,1553380279,561432,2960
X,1553380279,561276,854
X,1553380280,561441,378
X,1553380280,561350,510
X,1553380281,561053,707
X,1553380282,561813,1267
X,1553380282,561614,292
A,1553380282,562155,1478
T,1553380282,2825
R,1553380282,700D9CE6A
X,1553380284,560806,651
X,1553380285,560794,389
X,1553380285,560638,398
P,1553380286,5181
X,1553380286,560669,262
X,1553380286,560657,336
X,1553380287,560741,452
X,1553380288,560665,530
X,1553380288,560683,292
X,1553380289,560299,1748
X,1553380289,563043,1776
X,1553380290,562101,820
X,1553380290,561594,966
X,1553380291,561366,793
X,1553380292,561748,1832
X,1553380292,560346,2601
X,1553380293,560992,390
X,1553380293,560979,452
X,1553380294,560976,408
X,1553380294,561092,337
X,1553380295,561103,294
X,1553380295,561117,448
X,1553380296,561088,356
X,1553380297,561094,320
X,1553380297,561047,331
A,1553380297,561010,1463
T,1553380297,2825
R,1553380297,700D9CE6A
X,1553380299,561490,401
X,1553380300,561513,4251
X,1553380300,560239,2438
X,1553380301,560091,2723
X,1553380301,563066,2213
X,1553380302,562639,397
X,1553380303,562421,470
X,1553380303,562414,124
X,1553380304,562328,129
X,1553380304,562308,167
X,1553380305,562334,299
X,1553380305,562280,343
X,1553380306,562313,468
X,1553380306,562229,492
X,1553380307,562061,463
X,1553380308,562163,213
X,1553380308,562167,329
X,1553380309,562143,385
X,1553380309,562106,229
X,1553380310,562032,264
X,1553380310,561975,298
X,1553380311,562035,270
X,1553380312,561879,381
X,1553380312,561834,210
A,1553380312,562157,1149
T,1553380312,2825
R,1553380312,700D9CE6A
X,1553380313,564865,1214
X,1553380314,564303,910
X,1553380314,564652,581
P,1553380315,5179
X,1553380315,564612,247
X,1553380315,564840,432
X,1553380316,565033,392
X,1553380317,565497,2517
X,1553380317,566017,707
X,1553380318,565350,2745
X,1553380318,562516,4873
X,1553380319,561887,1561
X,1553380319,562059,416
X,1553380320,562130,357
X,1553380320,562285,1301
X,1553380321,561673,1577
X,1553380322,561611,549
X,1553380322,561583,256
X,1553380323,561669,377
X,1553380323,561632,262
X,1553380324,561193,2074
X,1553380324,560779,706
X,1553380325,561002,510
X,1553380326,561158,495
X,1553380326,561433,506
X,1553380327,561443,490
X,1553380327,561377,227
X,1553380328,561393,313
X,1553380328,561366,282
A,1553380328,562504,5238
T,1553380329,2825
R,1553380329,700D9CE6A
X,1553380330,561458,397
X,1553380331,561480,361
X,1553380332,561531,387
X,1553380332,561604,360
X,1553380333,561638,337
X,1553380333,561696,593
X,1553380334,561795,269
X,1553380334,561914,715
X,1553380335,561865,270
X,1553380335,561808,297
X,1553380336,561813,231
X,1553380337,561842,125
X,1553380337,561829,523
X,1553380338,561851,408
X,1553380338,561820,391
X,1553380339,561829,239
X,1553380339,561855,655
X,1553380340,561852,263
X,1553380341,561835,194
X,1553380341,561503,4810
X,1553380342,560707,755
A,1553380342,561701,1207
T,1553380342,2825
R,1553380342,700D9CE6A
X,1553380344,560514,735
X,1553380344,561642,4658
X,1553380345,561979,1033
P,1553380345,5179
X,1553380345,562015,517
X,1553380346,562042,264
X,1553380347,562082,379
X,1553380347,561979,229
X,1553380348,561895,272
X,1553380348,561889,320
X,1553380349,561913,253
X,1553380349,561842,404
X,1553380350,561801,416
X,1553380350,561803,203
X,1553380351,561839,445
X,1553380352,561772,215
X,1553380352,561887,232
X,1553380353,561916,632
X,1553380353,561889,495
X,1553380354,561894,464
X,1553380354,561932,223
X,1553380354,561902,282
X,1553380355,561910,632
A,1553380355,561835,1568
T,1553380355,2825
R,1553380355,700D9CE6A
X,1553380356,561983,316
X,1553380357,562077,245
X,1553380358,562068,322
X,1553380358,562167,1565
X,1553380359,563186,1386
X,1553380359,563059,732
X,1553380360,562965,4047
X,1553380360,559482,4711
X,1553380361,561562,1105
X,1553380362,561204,373
X,1553380362,561203,234
X,1553380363,561237,290
X,1553380363,561270,6979
X,1553380364,559746,2015
X,1553380364,560575,498
