H,1553646747,211591
P,1553646747,5177
P,1553646776,5176
P,1553646806,5177
P,1553646835,5176
P,1553646865,5176
P,1553646894,5176
P,1553646923,5177
P,1553646953,5176
P,1553646982,5177
P,1553647011,5176
P,1553647040,5176
P,1553647070,5175
P,1553647100,5176
P,1553647129,5176
P,1553647158,5178
P,1553647188,5176
P,1553647217,5176
P,1553647246,5176
P,1553647276,5176
P,1553647305,5177
P,1553647334,5175
P,1553647363,5176
P,1553647394,5175
P,1553647423,5176
P,1553647452,5175
P,1553647482,5176
P,1553647511,5177
P,1553647540,5177
P,1553647569,5176
P,1553647599,5175
P,1553647628,5177
P,1553647657,5176
P,1553647688,5176
P,1553647717,5176
P,1553647746,5176
P,1553647775,5176
P,1553647805,5176
P,1553647834,5176
P,1553647863,5175
P,1553647893,5176
P,1553647922,5175
O,1553647931,232169,1578
O,1553647932,232135,589
O,1553647933,231963,323
O,1553647933,232129,130
O,1553647934,232061,89
O,1553647934,232165,150
O,1553647935,232148,282
O,1553647935,232466,315
O,1553647936,232445,318
O,1553647937,232605,296
O,1553647937,232681,398
O,1553647938,233334,989
O,1553647938,233506,271
O,1553647939,233378,371
O,1553647939,233433,314
O,1553647940,233117,346
O,1553647940,232983,241
O,1553647941,232963,379
O,1553647942,232614,210
O,1553647942,232791,207
O,1553647943,232919,400
O,1553647943,232848,541
O,1553647944,233017,555
O,1553647944,233286,276
O,1553647945,233102,393
O,1553647946,233763,473
O,1553647946,233613,211
O,1553647947,233567,148
O,1553647947,233612,274
O,1553647948,233438,386
O,1553647948,232804,563
O,1553647949,233029,537
O,1553647950,233089,477
O,1553647950,233462,449
O,1553647951,232876,371
O,1553647951,232732,267
O,1553647952,232544,231
O,1553647952,232450,159
P,1553647952,5168
O,1553647953,232531,237
O,1553647954,232597,223
O,1553647954,232810,274
O,1553647955,233097,213
O,1553647955,233036,162
O,1553647956,233116,265
O,1553647956,232897,331
O,1553647957,232560,191
O,1553647957,232517,128
O,1553647958,232542,177
O,1553647959,232615,116
O,1553647959,232582,112
O,1553647960,232497,238
O,1553647960,232464,124
O,1553647961,232467,161
O,1553647961,232447,93
O,1553647962,232421,79
O,1553647963,232397,175
O,1553647963,232379,139
O,1553647964,232447,114
O,1553647964,232404,97
O,1553647965,232471,151
O,1553647965,232511,191
O,1553647966,232789,217
O,1553647967,233144,490
O,1553647967,233422,245
O,1553647968,233302,328
O,1553647968,233266,227
O,1553647969,233281,190
O,1553647969,233487,677
O,1553647970,233568,673
O,1553647970,233838,431
O,1553647971,233859,692
O,1553647972,233461,269
O,1553647972,233547,339
O,1553647973,233182,284
O,1553647973,233454,377
O,1553647974,233360,401
O,1553647974,233087,303
O,1553647975,233342,363
O,1553647976,233596,639
O,1553647976,233055,186
O,1553647977,232785,320
O,1553647977,232594,114
O,1553647978,232537,161
O,1553647978,232488,64
O,1553647979,232477,121
O,1553647979,232505,122
O,1553647979,232618,257
O,1553647980,232484,615
O,1553647980,232386,256
O,1553647981,232320,123
O,1553647981,232331,179
P,1553647982,5170
O,1553647982,232157,231
O,1553647983,232324,151
O,1553647983,232331,142
O,1553647984,232238,179
O,1553647984,232308,144
O,1553647985,232353,171
O,1553647985,232278,402
O,1553647986,231988,201
O,1553647986,232114,182
O,1553647987,232139,232
T,1553647987,2761
P,1553648012,5176
P,1553648041,5175
P,1553648070,5177
P,1553648100,5175
P,1553648129,5176
P,1553648158,5177
P,1553648187,5177
P,1553648217,5175
P,1553648246,5176
P,1553648276,5177
P,1553648306,5175
P,1553648335,5175
P,1553648364,5175
P,1553648393,5175
P,1553648423,5176
P,1553648452,5176
P,1553648481,5177
P,1553648511,5176
P,1553648540,5175
P,1553648570,5175
P,1553648599,5175
P,1553648629,5175
P,1553648658,5176
P,1553648687,5176
P,1553648717,5176
P,1553648746,5175
P,1553648775,5176
P,1553648804,5176
P,1553648834,5177
P,1553648864,5176
P,1553648893,5177
P,1553648922,5174
P,1553648952,5176
P,1553648981,5176
P,1553649010,5176
P,1553649040,5177
P,1553649069,5176
P,1553649098,5175
P,1553649127,5176
P,1553649158,5176
P,1553649187,5175
P,1553649216,5176
P,1553649246,5175
P,1553649275,5176
P,1553649304,5176
P,1553649333,5176
P,1553649363,5175
P,1553649392,5176
P,1553649421,5175
P,1553649452,5175
P,1553649481,5176
P,1553649510,5176
P,1553649539,5176
P,1553649569,5177
P,1553649598,5176
P,1553649627,5175
P,1553649657,5174
P,1553649686,5175
P,1553649715,5175
P,1553649745,5174
