H,1552072725,211591
X,1552072725,901773,1045
X,1552072725,901853,777
X,1552072726,901727,767
X,1552072726,901711,827
X,1552072727,901883,1749
X,1552072728,902704,3468
X,1552072728,901902,5506
X,1552072729,902517,1326
X,1552072729,901901,1428
X,1552072730,901992,1237
X,1552072730,901759,1470
X,1552072730,901511,501
A,1552072730,901099,1666
T,1552072730,2820
R,1552072730,700D9CE6A
X,1552072732,901955,1338
X,1552072732,901730,1086
X,1552072733,901677,873
X,1552072734,901531,850
X,1552072734,901429,891
X,1552072735,901650,1071
P,1552072735,5152
X,1552072735,901928,939
X,1552072736,901721,832
X,1552072736,901453,1054
X,1552072737,901366,843
X,1552072738,901498,1017
X,1552072738,901764,1292
X,1552072739,902051,970
X,1552072739,901768,759
X,1552072740,901613,880
X,1552072740,901416,884
X,1552072741,901551,767
X,1552072742,902082,1065
X,1552072742,901708,1273
X,1552072743,901640,1083
X,1552072743,901464,723
X,1552072744,901530,732
X,1552072744,901946,1426
X,1552072745,901779,838
X,1552072745,901674,956
X,1552072746,901691,841
X,1552072747,901471,1034
X,1552072747,901771,849
X,1552072748,901656,1336
X,1552072748,901543,655
X,1552072749,901491,958
X,1552072749,901444,833
A,1552072749,901621,685
T,1552072750,2820
R,1552072750,700D9CE6A
X,1552072751,902325,3912
X,1552072752,903129,635
X,1552072752,902578,1574
X,1552072753,902526,949
X,1552072754,902754,2637
X,1552072754,903643,5876
X,1552072755,904577,7080
X,1552072755,903631,6788
X,1552072756,902675,7179
X,1552072756,902504,12144
X,1552072757,902419,3366
X,1552072758,903475,12842
X,1552072758,903090,6354
X,1552072759,902515,9033
X,1552072759,902993,848
X,1552072760,902570,1077
X,1552072760,902176,2981
X,1552072761,901787,3461
X,1552072762,902094,772
X,1552072762,902291,1020
X,1552072763,901676,881
X,1552072763,901652,1224
X,1552072764,901546,820
X,1552072764,901837,900
P,1552072765,5197
X,1552072765,901514,568
X,1552072766,901279,659
X,1552072766,901494,719
X,1552072767,901801,1532
X,1552072767,901534,492
X,1552072768,901419,977
X,1552072768,901318,761
X,1552072769,901678,1108
X,1552072769,901593,801
X,1552072770,901549,637
X,1552072771,901258,319
X,1552072771,901482,803
X,1552072771,901540,758
X,1552072771,901538,636
X,1552072772,901381,670
A,1552072772,901735,1871
T,1552072772,2820
R,1552072772,700D9CE6A
X,1552072774,901462,685
X,1552072774,901633,752
X,1552072775,901440,832
X,1552072776,901330,1213
X,1552072776,901618,1091
X,1552072777,901501,1002
X,1552072777,901314,885
X,1552072778,901369,536
X,1552072778,901334,848
X,1552072779,901369,788
X,1552072779,901723,691
X,1552072780,901414,862
X,1552072781,901327,583
X,1552072781,901415,804
X,1552072782,901224,710
X,1552072782,901150,1151
X,1552072783,901372,838
X,1552072783,901269,462
X,1552072784,901219,609
X,1552072785,901199,586
X,1552072785,900961,645
X,1552072786,900972,825
X,1552072786,901156,1199
X,1552072787,900895,574
X,1552072787,901074,757
A,1552072787,901299,828
T,1552072788,2820
R,1552072788,700D9CE6A
X,1552072789,901319,943
X,1552072790,901156,449
X,1552072791,901058,557
X,1552072791,901052,794
X,1552072792,901118,767
X,1552072792,901327,830
X,1552072793,901384,3268
X,1552072793,902263,1195
P,1552072794,5196
X,1552072794,901652,541
X,1552072794,901543,1230
X,1552072795,901359,1395
X,1552072796,901162,537
X,1552072796,900904,578
X,1552072797,900777,839
X,1552072797,901482,1781
X,1552072798,901235,3227
X,1552072798,900718,1115
X,1552072799,900603,823
X,1552072800,900598,759
X,1552072800,900880,827
X,1552072801,901188,835
X,1552072801,900952,1140
X,1552072802,900734,768
X,1552072802,900483,896
X,1552072803,900710,827
X,1552072804,900910,1088
X,1552072804,900766,622
X,1552072805,900680,998
X,1552072805,900519,693
A,1552072805,900934,1169
T,1552072805,2820
R,1552072806,700D9CE6A
X,1552072807,900608,528
X,1552072808,900621,703
X,1552072808,900379,765
X,1552072809,900125,502
X,1552072809,900339,576
X,1552072810,900559,969
X,1552072811,900281,779
X,1552072811,900258,1140
X,1552072812,899902,1106
X,1552072812,900075,942
X,1552072812,900169,944
X,1552072812,900296,786
X,1552072813,900224,731
X,1552072814,900218,731
X,1552072814,900088,882
X,1552072815,900090,603
X,1552072815,900257,911
X,1552072816,900058,572
