H,1554752045,211591
P,1554752045,5159
P,1554752074,5158
P,1554752104,5158
P,1554752134,5159
P,1554752163,5160
P,1554752192,5159
P,1554752222,5158
P,1554752251,5159
P,1554752280,5157
P,1554752309,5158
P,1554752339,5159
P,1554752368,5159
P,1554752398,5159
P,1554752428,5159
P,1554752457,5159
P,1554752486,5158
P,1554752515,5158
P,1554752545,5158
P,1554752574,5160
P,1554752603,5157
P,1554752633,5159
P,1554752662,5158
P,1554752692,5159
P,1554752721,5159
P,1554752751,5158
P,1554752780,5159
P,1554752809,5158
P,1554752839,5158
P,1554752868,5159
P,1554752897,5158
P,1554752926,5159
P,1554752956,5159
P,1554752986,5159
P,1554753015,5158
P,1554753044,5158
P,1554753074,5159
P,1554753103,5159
P,1554753132,5158
P,1554753162,5158
P,1554753191,5160
P,1554753220,5159
P,1554753249,5159
P,1554753280,5159
P,1554753309,5159
P,1554753338,5158
P,1554753368,5159
P,1554753397,5159
P,1554753426,5158
P,1554753455,5159
P,1554753485,5159
P,1554753514,5159
P,1554753543,5159
P,1554753574,5159
P,1554753603,5160
P,1554753632,5159
P,1554753661,5157
P,1554753691,5159
P,1554753720,5159
P,1554753749,5160
P,1554753779,5154
P,1554753808,5159
P,1554753837,5159
P,1554753867,5160
P,1554753897,5158
P,1554753926,5159
P,1554753955,5159
P,1554753985,5157
P,1554754014,5160
P,1554754043,5159
O,1554754068,231744,1530
O,1554754069,231816,94
O,1554754069,231847,104
O,1554754069,231865,101
O,1554754070,231925,83
O,1554754070,231949,63
O,1554754071,231965,126
O,1554754071,231961,138
O,1554754072,231977,150
P,1554754072,5153
O,1554754072,231940,123
O,1554754073,231913,96
O,1554754074,231892,84
O,1554754074,231881,120
O,1554754075,231873,50
O,1554754075,231832,118
O,1554754076,231808,155
O,1554754076,231811,101
O,1554754077,231779,71
O,1554754078,231736,137
O,1554754078,231729,89
O,1554754079,231780,68
O,1554754079,231739,132
O,1554754080,231759,150
O,1554754080,231753,54
O,1554754081,231731,99
O,1554754082,231720,112
O,1554754082,231720,120
O,1554754083,231687,153
O,1554754083,231652,110
O,1554754084,231706,128
O,1554754084,231748,140
O,1554754085,231723,151
O,1554754086,231691,188
O,1554754086,231675,88
O,1554754087,231678,115
O,1554754087,231697,151
O,1554754088,231712,79
O,1554754088,231727,83
O,1554754089,231776,55
O,1554754089,231779,111
O,1554754090,231782,108
O,1554754091,231814,113
O,1554754091,231792,95
O,1554754092,231769,82
O,1554754092,231801,111
O,1554754093,231764,73
O,1554754093,231742,93
O,1554754094,231732,134
O,1554754095,231734,58
O,1554754095,231739,80
O,1554754096,231748,106
O,1554754096,231719,143
O,1554754097,231737,67
O,1554754097,231760,88
O,1554754098,231783,91
O,1554754099,231736,51
O,1554754099,231705,100
O,1554754100,231654,160
O,1554754100,231539,170
O,1554754101,231464,146
O,1554754101,231486,132
O,1554754102,231555,166
P,1554754102,5152
O,1554754103,231508,172
O,1554754103,231460,57
O,1554754104,231444,82
O,1554754104,231518,81
O,1554754105,231573,110
O,1554754105,231624,121
O,1554754106,231631,69
O,1554754106,231605,63
O,1554754107,231603,90
O,1554754108,231629,115
O,1554754108,231634,76
O,1554754109,231607,126
O,1554754109,231519,150
O,1554754110,231536,126
O,1554754110,231529,66
O,1554754110,231520,148
O,1554754111,231539,101
O,1554754111,231442,274
O,1554754112,231336,176
O,1554754112,231477,164
O,1554754113,231526,96
O,1554754113,231556,92
O,1554754114,231558,76
O,1554754115,231585,89
O,1554754115,231518,116
O,1554754116,231531,138
O,1554754116,231547,124
O,1554754117,231533,98
O,1554754117,231578,98
O,1554754118,231553,175
O,1554754118,231426,96
O,1554754119,231386,118
O,1554754120,231380,107
O,1554754120,231428,137
O,1554754121,231414,69
O,1554754121,231479,143
O,1554754122,231553,96
O,1554754122,231568,115
O,1554754123,231579,66
T,1554754123,2835
P,1554754131,5158
P,1554754161,5158
P,1554754191,5159
P,1554754220,5158
P,1554754249,5160
P,1554754278,5159
P,1554754308,5159
P,1554754337,5160
P,1554754366,5159
P,1554754396,5159
P,1554754425,5158
P,1554754456,5158
P,1554754485,5159
P,1554754515,5159
P,1554754544,5158
P,1554754573,5158
P,1554754603,5159
P,1554754632,5158
P,1554754661,5160
P,1554754690,5158
P,1554754720,5159
P,1554754750,5158
P,1554754779,5159
P,1554754808,5158
P,1554754838,5159
P,1554754867,5159
P,1554754896,5158
P,1554754926,5158
P,1554754955,5159
P,1554754984,5160
