H,1553295821,211591
X,1553295821,572408,1428
X,1553295822,573062,747
X,1553295822,572983,369
X,1553295823,572928,995
X,1553295824,573264,950
X,1553295824,573012,4710
X,1553295825,575171,1564
X,1553295825,574739,2715
P,1553295826,5151
X,1553295826,575344,1360
X,1553295826,574341,3115
X,1553295827,573780,3058
X,1553295828,574873,4891
X,1553295828,576371,4578
X,1553295829,575641,1295
X,1553295829,575884,1603
X,1553295830,575837,2397
X,1553295830,575283,3083
X,1553295831,575446,754
X,1553295832,575227,955
X,1553295832,575897,2364
X,1553295833,575148,3055
X,1553295833,574931,1736
X,1553295834,575190,560
X,1553295834,575424,608
X,1553295835,575099,645
X,1553295835,575407,1964
X,1553295835,575011,1944
X,1553295836,575543,534
X,1553295836,575791,386
X,1553295837,575675,573
X,1553295837,575391,864
X,1553295838,576001,835
X,1553295838,576366,1218
X,1553295839,576017,1161
X,1553295840,575486,1910
X,1553295840,575367,1813
X,1553295841,574713,2422
X,1553295841,575741,1608
X,1553295842,577019,11003
X,1553295842,577670,3500
X,1553295843,577204,7724
X,1553295844,577636,18435
X,1553295844,574633,1951
X,1553295845,574592,13094
X,1553295845,578906,8118
X,1553295846,576016,14759
X,1553295846,578362,2275
X,1553295847,578446,871
X,1553295848,578209,1066
X,1553295848,578063,494
X,1553295849,578375,2385
X,1553295849,578800,1970
X,1553295850,578304,1928
X,1553295850,578021,883
X,1553295851,577935,2382
X,1553295852,577711,2095
X,1553295852,576971,1426
X,1553295853,577034,1696
X,1553295853,576552,4418
X,1553295854,576391,2044
X,1553295854,575639,2711
P,1553295855,5175
X,1553295855,576226,3585
X,1553295855,578380,588
X,1553295856,577955,11608
X,1553295857,577595,1996
X,1553295857,578035,987
A,1553295857,575523,5942
T,1553295857,2811
R,1553295858,700D9CE6A
R,1553295858,700D9CE6A
R,1553295858,700D9CE6A
X,1553295859,578006,499
X,1553295860,577848,560
X,1553295860,577747,521
X,1553295861,577941,628
X,1553295861,577601,3175
X,1553295862,578100,2064
X,1553295863,578038,623
X,1553295863,578199,401
X,1553295864,578226,420
X,1553295864,578325,1008
X,1553295865,578666,438
X,1553295865,578541,581
X,1553295866,578522,545
X,1553295866,578445,1737
X,1553295867,578177,10882
X,1553295868,577966,6934
X,1553295868,577156,10807
X,1553295869,577915,3523
X,1553295869,578858,8499
X,1553295870,578027,1355
X,1553295870,577970,1114
X,1553295871,578935,9336
X,1553295872,578818,20629
X,1553295872,578104,7363
X,1553295873,578066,10669
X,1553295873,575668,3250
X,1553295874,575614,775
X,1553295874,575668,738
X,1553295875,576499,8585
X,1553295876,580399,1714
X,1553295876,579590,1143
X,1553295876,579475,664
X,1553295876,579081,1368
X,1553295877,577645,1751
X,1553295877,577696,374
X,1553295878,577831,649
X,1553295879,578128,514
X,1553295879,578378,427
X,1553295880,578530,725
X,1553295880,578579,445
X,1553295881,578493,498
A,1553295881,578006,3861
T,1553295881,2812
R,1553295881,700D9CE6A
X,1553295883,578352,1837
X,1553295883,579835,2064
P,1553295884,5175
X,1553295884,578986,426
X,1553295884,579581,345
X,1553295885,579371,305
X,1553295886,579079,808
X,1553295886,578871,2948
X,1553295887,579120,1064
X,1553295887,579012,697
X,1553295888,578852,664
X,1553295888,578761,336
X,1553295889,578738,691
X,1553295890,578940,609
X,1553295890,578859,1021
X,1553295891,578683,450
X,1553295891,578693,705
X,1553295892,578762,2257
X,1553295892,579001,1093
X,1553295893,579108,494
X,1553295894,578950,788
X,1553295894,578886,341
X,1553295895,578995,2802
X,1553295895,578807,2335
X,1553295896,579093,1113
X,1553295896,578573,671
X,1553295897,578735,3311
X,1553295897,577965,5482
X,1553295898,578067,18382
X,1553295899,579101,1684
X,1553295899,578466,8958
X,1553295900,579205,2760
X,1553295900,578719,2917
X,1553295901,580317,970
X,1553295901,577894,5953
X,1553295902,580542,1947
X,1553295903,579826,10102
X,1553295903,578376,13089
X,1553295904,578944,23944
X,1553295904,577901,20764
X,1553295905,579036,6261
X,1553295905,578861,11057
X,1553295906,577036,12120
X,1553295907,579879,19788
X,1553295907,580006,1652
X,1553295908,578763,24184
X,1553295908,579459,1243
X,1553295909,578943,1143
X,1553295909,578882,1105
X,1553295910,578836,979
X,1553295910,578793,2600
X,1553295911,577523,2589
X,1553295912,578215,1117
X,1553295912,578405,1707
X,1553295913,578245,3336
