H,1553209194,337272
X,1553209194,688352,3109
X,1553209194,688330,1531
X,1553209195,688457,2001
X,1553209195,688558,1492
X,1553209196,688454,2659
X,1553209197,688510,2375
X,1553209197,688697,10590
X,1553209198,688183,1295
X,1553209198,688782,2091
X,1553209199,688450,6244
X,1553209199,688484,1641
X,1553209200,688519,1046
X,1553209201,688639,2701
X,1553209201,688484,897
X,1553209202,688390,1525
X,1553209202,688527,1107
X,1553209203,688358,1429
X,1553209203,688450,1516
X,1553209204,688336,687
X,1553209205,688479,1564
X,1553209205,688375,1239
X,1553209206,688456,2111
X,1553209206,688142,1307
X,1553209207,688376,1206
X,1553209207,688308,958
X,1553209208,688323,1834
X,1553209208,688376,1513
X,1553209208,688193,1768
X,1553209209,688397,1145
X,1553209209,688595,5446
X,1553209210,688003,5081
X,1553209210,688661,6573
X,1553209211,688414,28046
X,1553209211,689386,2105
X,1553209212,690140,2116
X,1553209213,689940,12376
X,1553209213,690746,2848
X,1553209214,690566,3550
X,1553209214,690157,2432
X,1553209215,689903,2292
X,1553209215,690048,1446
X,1553209216,689864,1254
X,1553209217,689918,2525
X,1553209217,689865,2132
X,1553209218,690205,8309
X,1553209218,689126,4438
X,1553209219,689338,2150
X,1553209219,689500,1939
X,1553209220,689629,1047
X,1553209221,689739,1558
P,1553209221,5144
X,1553209221,689672,1950
X,1553209222,689315,1590
X,1553209222,689344,1170
X,1553209223,689302,1748
X,1553209223,689445,3117
X,1553209224,689699,23292
X,1553209224,689048,2691
X,1553209225,689329,1383
X,1553209226,689126,1227
X,1553209226,689374,954
X,1553209227,689312,1522
X,1553209227,689933,4047
X,1553209228,689309,4759
X,1553209228,690108,1621
X,1553209229,690060,1502
X,1553209230,689755,1353
X,1553209230,689822,1296
X,1553209231,689496,6965
X,1553209231,689963,4584
X,1553209232,688101,17683
X,1553209232,689994,32976
X,1553209233,689481,35885
X,1553209234,688367,29305
X,1553209234,687810,14181
X,1553209235,691848,19744
X,1553209235,686040,20702
X,1553209236,688604,51033
X,1553209236,690587,13293
X,1553209237,684557,44897
X,1553209238,688589,48816
X,1553209238,691223,11590
X,1553209239,688172,5692
X,1553209239,687531,8231
X,1553209240,688689,6178
X,1553209240,688651,3093
X,1553209241,688948,1880
X,1553209241,688968,971
X,1553209242,688827,1184
X,1553209243,688604,24910
X,1553209243,688929,1485
X,1553209244,688698,2280
X,1553209244,688588,2169
X,1553209245,688558,1259
X,1553209245,688623,5576
X,1553209246,688604,1790
X,1553209247,688927,3468
X,1553209247,688412,1332
X,1553209248,688814,2127
X,1553209248,688782,1501
X,1553209249,688890,1959
X,1553209249,689014,1276
X,1553209249,688854,1154
X,1553209250,688787,1656
P,1553209250,5143
X,1553209250,688727,1795
X,1553209251,688894,1293
X,1553209251,688664,1078
X,1553209252,688723,1139
X,1553209252,688601,1399
X,1553209253,688500,634
X,1553209254,688364,1278
X,1553209254,688495,960
X,1553209255,688462,853
X,1553209255,688429,985
X,1553209256,688405,1052
X,1553209256,688235,1522
X,1553209257,688233,1054
X,1553209258,688258,1053
X,1553209258,688181,1303
X,1553209259,688263,1513
X,1553209259,688128,1454
X,1553209260,688281,846
X,1553209260,688261,1580
X,1553209261,688250,1348
X,1553209261,688186,4779
X,1553209262,686754,19707
X,1553209263,693400,17914
X,1553209263,688642,2440
X,1553209264,690052,25422
X,1553209264,689261,56454
X,1553209265,689524,26104
X,1553209265,689812,5247
X,1553209266,689934,1817
X,1553209267,689963,6181
X,1553209267,689344,1613
X,1553209268,689125,8602
X,1553209268,690441,4374
X,1553209269,689933,4953
X,1553209269,689109,17251
X,1553209270,690209,33399
X,1553209271,688639,25016
X,1553209271,688089,21253
X,1553209272,688530,8544
X,1553209272,688823,8435
X,1553209273,689758,18126
X,1553209273,689254,12406
X,1553209274,689339,10250
X,1553209275,690312,21574
X,1553209275,687463,17953
X,1553209276,690894,11715
X,1553209276,687547,8998
X,1553209277,689485,19828
X,1553209277,687067,27713
X,1553209278,689297,3586
X,1553209278,688562,1318
X,1553209279,688306,10140
X,1553209280,688413,5559
P,1553209280,5142
X,1553209280,688277,6784
X,1553209281,688743,8728
X,1553209281,688523,4433
X,1553209282,688490,1545
X,1553209282,688770,2446
X,1553209283,688780,2401
X,1553209284,687985,15113
X,1553209284,687506,5014
X,1553209285,689006,18770
X,1553209285,689326,30407
X,1553209286,689438,32788
X,1553209286,692600,565
