H,1552778743,337272
D,1552778743,441600
D,1552778745,441600
D,1552778748,442368
D,1552778750,441856
P,1552778750,5145
D,1552778752,441600
D,1552778754,440064
D,1552778756,442368
D,1552778759,442112
D,1552778761,442112
D,1552778763,442112
D,1552778765,442368
D,1552778767,443136
D,1552778770,379904
P,1552778779,5155
P,1552778809,5155
P,1552778839,5155
P,1552778868,5155
P,1552778897,5156
P,1552778927,5156
P,1552778956,5155
P,1552778985,5156
P,1552779015,5156
P,1552779044,5155
P,1552779073,5156
P,1552779102,5156
P,1552779133,5154
D,1552779139,450816
D,1552779142,438528
D,1552779143,439552
D,1552779145,438528
D,1552779147,439552
D,1552779149,439552
D,1552779152,439808
D,1552779154,434432
D,1552779156,438784
D,1552779158,438528
D,1552779161,442624
P,1552779162,5155
P,1552779191,5156
P,1552779221,5156
P,1552779250,5155
P,1552779279,5156
P,1552779308,5156
P,1552779338,5156
P,1552779367,5156
P,1552779396,5155
P,1552779427,5156
P,1552779456,5157
P,1552779485,5157
P,1552779514,5156
P,1552779544,5156
P,1552779573,5156
P,1552779602,5156
P,1552779632,5156
P,1552779661,5156
O,1552779680,338673,2220
O,1552779681,338892,83
O,1552779682,338914,115
O,1552779682,338899,117
O,1552779683,338926,135
O,1552779683,338955,116
O,1552779684,339013,114
O,1552779684,339010,124
O,1552779685,338996,113
O,1552779685,339068,99
O,1552779686,339083,65
O,1552779687,339080,116
O,1552779687,339029,122
O,1552779688,339036,112
O,1552779688,339014,81
O,1552779689,339020,93
O,1552779689,339030,76
O,1552779690,339007,133
P,1552779690,5149
O,1552779691,338973,70
O,1552779691,338944,100
O,1552779692,338946,113
O,1552779692,338958,107
O,1552779693,338966,92
O,1552779693,338959,115
O,1552779694,338957,115
O,1552779695,338959,106
O,1552779695,338967,109
O,1552779696,338971,131
O,1552779696,338963,107
O,1552779697,338974,115
O,1552779697,338973,145
O,1552779698,338975,98
O,1552779699,338966,91
O,1552779699,338936,109
O,1552779700,338956,110
O,1552779700,338952,112
O,1552779701,338939,122
O,1552779701,338951,133
O,1552779702,338966,114
O,1552779702,338959,91
O,1552779703,338960,68
O,1552779704,338975,95
O,1552779704,338956,84
O,1552779705,338954,111
O,1552779705,338965,90
O,1552779706,338977,125
O,1552779706,338954,149
O,1552779707,338957,69
O,1552779708,338955,88
O,1552779708,338972,111
O,1552779709,338987,131
O,1552779709,338977,166
O,1552779710,338962,105
O,1552779710,338983,153
O,1552779711,338967,118
O,1552779712,338971,63
O,1552779712,338970,92
O,1552779713,338977,85
O,1552779713,338996,115
O,1552779714,338991,101
O,1552779714,338979,59
O,1552779715,338998,94
O,1552779716,338996,98
O,1552779716,338998,150
O,1552779717,338997,73
O,1552779717,339015,117
O,1552779717,339014,148
O,1552779717,339023,74
O,1552779718,339053,120
O,1552779719,339057,91
O,1552779719,339081,89
P,1552779720,5150
O,1552779720,339087,143
O,1552779720,339068,130
O,1552779721,339058,90
O,1552779721,339067,85
O,1552779722,339084,132
O,1552779722,339085,114
O,1552779723,339120,150
O,1552779724,339115,101
O,1552779724,339147,105
O,1552779725,339087,83
O,1552779725,339125,163
O,1552779726,339094,169
O,1552779726,339131,110
O,1552779727,339056,119
O,1552779728,339026,68
O,1552779728,339019,172
O,1552779729,339220,184
O,1552779729,339185,108
O,1552779730,339075,432
O,1552779730,338919,452
O,1552779731,338656,483
O,1552779732,338629,176
O,1552779732,338818,314
O,1552779733,338578,438
O,1552779733,338743,340
O,1552779734,338627,528
O,1552779734,338509,191
O,1552779735,338476,312
O,1552779736,338624,308
O,1552779736,338609,213
T,1552779736,2807
P,1552779750,5156
P,1552779779,5157
P,1552779808,5156
P,1552779838,5156
P,1552779867,5156
P,1552779896,5156
P,1552779925,5156
P,1552779955,5157
P,1552779984,5157
P,1552780014,5157
P,1552780044,5157
P,1552780073,5156
P,1552780102,5156
P,1552780131,5156
P,1552780161,5158
P,1552780190,5157
P,1552780219,5157
P,1552780249,5157
P,1552780278,5156
P,1552780308,5156
P,1552780337,5156
P,1552780367,5157
P,1552780396,5157
P,1552780425,5157
P,1552780455,5156
P,1552780484,5157
P,1552780513,5155
P,1552780542,5156
P,1552780572,5157
P,1552780602,5157
P,1552780631,5157
P,1552780660,5156
P,1552780690,5157
P,1552780719,5157
P,1552780748,5157
P,1552780778,5157
P,1552780807,5157
P,1552780836,5157
P,1552780865,5156
P,1552780896,5157
P,1552780925,5157
P,1552780955,5156
P,1552780985,5156
P,1552781014,5157
P,1552781043,5157
