H,1555865369,337564
P,1555865369,5413
P,1555865398,5413
P,1555865427,5413
P,1555865456,5413
P,1555865487,5414
P,1555865516,5411
P,1555865545,5414
P,1555865575,5413
P,1555865604,5413
P,1555865633,5413
P,1555865662,5412
P,1555865692,5413
P,1555865721,5413
P,1555865750,5413
P,1555865781,5412
P,1555865810,5413
P,1555865839,5412
P,1555865868,5412
P,1555865898,5413
P,1555865927,5413
P,1555865956,5413
P,1555865986,5413
P,1555866015,5414
P,1555866044,5412
P,1555866074,5414
P,1555866104,5412
P,1555866133,5412
P,1555866162,5413
P,1555866192,5414
P,1555866221,5413
P,1555866250,5413
P,1555866279,5412
P,1555866309,5413
P,1555866338,5413
P,1555866368,5413
P,1555866397,5413
P,1555866427,5413
P,1555866456,5412
P,1555866485,5413
P,1555866515,5411
P,1555866544,5413
P,1555866573,5412
P,1555866602,5413
P,1555866632,5413
P,1555866662,5413
P,1555866691,5413
P,1555866721,5413
P,1555866750,5413
P,1555866779,5412
P,1555866808,5413
P,1555866838,5413
P,1555866867,5412
P,1555866896,5413
P,1555866926,5412
P,1555866956,5412
P,1555866985,5412
P,1555867014,5413
P,1555867044,5412
O,1555867069,333340,2608
O,1555867070,333644,703
O,1555867070,333383,833
O,1555867071,333375,859
O,1555867071,333594,332
O,1555867072,333509,590
O,1555867072,333747,450
P,1555867073,5403
O,1555867073,333689,316
O,1555867073,333204,1070
O,1555867074,333376,323
O,1555867075,333494,742
O,1555867075,333727,170
O,1555867076,333186,1068
O,1555867076,333366,430
O,1555867077,333322,493
O,1555867077,333311,478
O,1555867078,333188,510
O,1555867079,333472,298
O,1555867079,333289,710
O,1555867080,333229,343
O,1555867080,333447,401
O,1555867081,333244,463
O,1555867081,333253,1114
O,1555867082,333248,895
O,1555867083,333448,665
O,1555867083,333170,497
O,1555867084,333160,521
O,1555867084,333440,495
O,1555867085,333475,361
O,1555867085,333617,409
O,1555867086,333658,596
O,1555867087,333478,870
O,1555867087,333627,530
O,1555867088,333350,904
O,1555867088,333617,813
O,1555867089,333403,566
O,1555867089,333509,374
O,1555867090,333604,413
O,1555867091,333591,477
O,1555867091,333445,480
O,1555867092,333230,1010
O,1555867092,333348,735
O,1555867093,333488,1037
O,1555867093,333999,1018
O,1555867094,333773,880
O,1555867094,333723,272
O,1555867094,333491,689
O,1555867095,334029,360
O,1555867095,333986,320
O,1555867096,333651,766
O,1555867096,333601,315
O,1555867097,333624,815
O,1555867097,333540,531
O,1555867098,333504,383
O,1555867099,333658,251
O,1555867099,333845,276
O,1555867100,333730,214
O,1555867100,333815,504
O,1555867101,333711,589
O,1555867101,333297,721
O,1555867102,333468,465
P,1555867102,5404
O,1555867103,333532,368
O,1555867103,333443,419
O,1555867104,333375,479
O,1555867104,333517,416
O,1555867105,333712,484
O,1555867105,333295,1125
O,1555867106,333158,530
O,1555867107,333585,364
O,1555867107,333733,321
O,1555867108,333620,765
O,1555867108,333237,506
O,1555867109,333300,1409
O,1555867109,333123,519
O,1555867110,333368,1372
O,1555867110,333172,1001
O,1555867111,333353,378
O,1555867112,333203,948
O,1555867112,332878,670
O,1555867113,332968,1326
O,1555867113,333220,875
O,1555867114,333312,1279
O,1555867114,333371,680
O,1555867115,333357,728
O,1555867116,333414,753
O,1555867116,333431,631
O,1555867117,333517,964
O,1555867117,333632,798
O,1555867118,333978,723
O,1555867118,333714,578
O,1555867119,333331,813
O,1555867120,333328,703
O,1555867120,333304,985
O,1555867121,333871,852
O,1555867121,333407,1661
O,1555867122,332976,895
O,1555867122,333016,419
O,1555867123,333090,735
O,1555867124,333332,516
O,1555867124,333375,310
O,1555867125,333242,489
T,1555867125,2984
P,1555867132,5412
P,1555867161,5413
P,1555867190,5412
P,1555867219,5413
P,1555867250,5411
P,1555867279,5412
P,1555867308,5412
P,1555867338,5411
P,1555867367,5413
P,1555867397,5413
P,1555867426,5412
P,1555867456,5413
P,1555867485,5411
P,1555867514,5412
P,1555867545,5412
P,1555867574,5412
P,1555867603,5411
P,1555867632,5412
P,1555867662,5412
P,1555867691,5410
P,1555867720,5411
P,1555867750,5412
P,1555867779,5412
P,1555867808,5411
P,1555867838,5412
P,1555867868,5412
P,1555867897,5412
P,1555867926,5412
P,1555867956,5413
P,1555867985,5412
P,1555868014,5412
P,1555868043,5413
P,1555868073,5412
P,1555868102,5411
P,1555868132,5413
P,1555868161,5412
P,1555868191,5411
P,1555868220,5412
P,1555868249,5412
P,1555868279,5413
P,1555868308,5412
