H,1554321041,337272
X,1554321041,779292,1028
X,1554321042,779291,2706
X,1554321042,779291,937
X,1554321043,779349,732
X,1554321043,779320,657
X,1554321044,779287,1438
X,1554321044,779472,1403
P,1554321044,5074
X,1554321045,778921,3324
X,1554321045,779885,2212
X,1554321046,779448,947
X,1554321047,779421,1227
X,1554321047,779420,1091
X,1554321048,779543,962
X,1554321048,779490,2411
X,1554321049,779426,717
X,1554321049,779433,867
X,1554321050,779362,1198
X,1554321051,779310,1649
X,1554321051,779338,798
A,1554321051,779359,291
T,1554321051,2781
R,1554321051,700D98F55
X,1554321053,779421,988
X,1554321054,779510,1854
X,1554321054,779682,1193
X,1554321055,779669,1394
X,1554321055,779599,696
X,1554321056,779576,1281
X,1554321057,779579,1007
X,1554321057,779519,2318
X,1554321058,779524,1745
X,1554321058,779507,2541
X,1554321059,779395,1019
X,1554321059,779379,790
X,1554321060,779429,1148
X,1554321060,779257,1422
X,1554321061,779457,987
X,1554321062,779517,1375
X,1554321062,779405,1202
X,1554321063,779382,893
X,1554321063,779401,864
X,1554321064,779215,2789
X,1554321064,779465,668
X,1554321065,779389,3051
X,1554321066,779294,892
X,1554321066,779311,984
X,1554321067,779281,991
X,1554321067,779348,1713
X,1554321068,779609,1603
X,1554321068,779540,1591
X,1554321069,779535,753
X,1554321070,779493,816
X,1554321070,779632,1193
X,1554321071,779589,2655
X,1554321071,779559,1870
X,1554321072,779612,1703
X,1554321072,779640,732
X,1554321073,779692,871
X,1554321074,779738,1013
X,1554321074,779600,2814
P,1554321074,5075
X,1554321075,779699,1152
X,1554321075,779635,2540
X,1554321075,779505,1118
X,1554321075,779478,863
X,1554321076,779441,834
X,1554321077,779682,1099
X,1554321077,779602,1071
X,1554321078,779317,2265
X,1554321078,779480,789
X,1554321079,779422,878
X,1554321079,779313,2050
X,1554321080,779591,1700
X,1554321080,779488,1032
X,1554321081,779455,1280
X,1554321082,779503,1538
X,1554321082,779490,1404
X,1554321083,779481,2605
X,1554321083,779490,1321
X,1554321084,779443,1529
X,1554321084,779373,898
X,1554321085,779258,1142
X,1554321086,779389,1201
X,1554321086,779288,1125
X,1554321087,779381,1096
X,1554321087,779377,1744
X,1554321088,779213,1082
X,1554321088,779298,1036
X,1554321089,779284,825
A,1554321089,779441,411
T,1554321089,2781
R,1554321089,700D98F55
X,1554321091,779498,1331
X,1554321091,779385,712
X,1554321092,779351,1172
X,1554321093,779343,1185
X,1554321093,779354,1743
X,1554321094,779287,1005
X,1554321094,779383,2700
X,1554321095,779392,825
X,1554321095,779444,821
X,1554321096,779491,642
X,1554321097,779479,2882
X,1554321097,779586,772
X,1554321098,779542,1886
X,1554321098,779499,850
X,1554321099,779444,821
X,1554321099,779424,1419
X,1554321100,779566,1671
X,1554321101,779507,1123
X,1554321101,779516,2070
X,1554321102,779420,917
X,1554321102,779435,952
X,1554321103,779324,1969
X,1554321103,779469,2058
P,1554321104,5071
X,1554321104,779467,1707
X,1554321105,779339,807
X,1554321105,779378,816
X,1554321106,779471,1001
X,1554321106,779391,1305
X,1554321107,779477,583
X,1554321107,779328,2830
X,1554321108,779275,1110
X,1554321108,779263,782
X,1554321109,779213,1110
X,1554321110,779073,1204
X,1554321110,779312,1286
X,1554321111,779279,1511
X,1554321111,779151,1073
X,1554321112,779134,492
X,1554321112,779109,968
X,1554321113,779301,1204
X,1554321114,779333,910
X,1554321114,779462,1246
X,1554321115,779384,1109
X,1554321115,779383,988
X,1554321116,779386,2110
X,1554321116,779527,1008
X,1554321116,779532,2154
X,1554321117,779479,1711
X,1554321117,779404,1178
X,1554321118,779200,962
X,1554321118,779181,911
X,1554321119,779285,1550
X,1554321119,779308,2652
X,1554321120,779226,560
A,1554321120,779355,477
T,1554321120,2781
R,1554321120,700D98F55
X,1554321122,778541,29413
X,1554321122,779239,3668
X,1554321123,778966,1169
X,1554321124,779103,1206
X,1554321124,778984,1182
X,1554321125,779095,2374
X,1554321125,779162,1750
X,1554321126,779080,1268
X,1554321126,778975,1261
X,1554321127,779033,1019
X,1554321128,779153,3416
X,1554321128,779207,1032
X,1554321129,779280,2466
X,1554321129,779214,1274
X,1554321130,779188,1050
X,1554321130,779171,2014
X,1554321131,779998,3345
X,1554321132,779164,4247
X,1554321132,779810,3181
P,1554321133,5072
X,1554321133,779907,2701
X,1554321133,779708,3187
